,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202111240OKC,UTA,OKC,UTA,"Paycom Center, Oklahoma City, Oklahoma",division,2021-11-24 20:00:00,2021-11-24 22:00:00,"['Marc Davis', 'Marat Kogut', 'Brandon Schwab']",14081,0,25,27,28,24,[],104,-3,2.0,"['dortlu01', 'giddejo01', 'bazleda01', 'robinje02', 'wiggiaa01', 'jeromty01', 'willike04', 'pokusal01', 'favorde01', 'maledth01', 'muscami01', 'watsopa01', 'robyis01', 'manntr01', 'deckga01']","[6, 11]",0,198179368,13211957.87,17,21,28,32,29,[],110,-1,2.0,"['goberru01', 'mitchdo01', 'onealro01', 'bogdabo02', 'conlemi01', 'clarkjo01', 'inglejo01', 'gayru01', 'pascher01', 'whiteha01', 'forretr01', 'onimi01', 'fittsma01']","[11, 6]",1,943056407,72542800.54,17
202111240ORL,CHO,ORL,CHO,"Amway Center, Orlando, Florida",division,2021-11-24 19:00:00,2021-11-24 21:00:00,"['Tyler Ford', 'Lauren Holtkamp-Sterling', 'Matt Myers']",16114,0,28,21,28,22,[],99,-3,2.0,"['harriga01', 'wagnefr01', 'cartewe01', 'bambamo01', 'suggsja01', 'muldemy01', 'hamptrj01', 'okekech01', 'wagnemo01', 'rosste01', 'brazdig01', 'lopezro01']","[4, 14]",0,339729793,28310816.08,18,24,28,30,24,[],106,1,2.0,"['bridgmi02', 'roziete01', 'ballla01', 'haywago01', 'plumlma01', 'oubreke01', 'martico01', 'mcdanja01', 'richani01', 'washipj01', 'joneska01', 'smithis01', 'bouknja01']","[11, 8]",1,492640686,37895437.38,19
202111240SAC,SAC,SAC,POR,"Golden 1 Center, Sacramento, California",conference,2021-11-24 22:00:00,2021-11-25 00:00:00,"['Derrick Collins', 'Jonathan Sterling', 'James Williams']",14997,0,32,37,24,32,[],125,-4,2.0,"['halibty01', 'barneha02', 'foxde01', 'harklma01', 'lenal01', 'mitchda01', 'hieldbu01', 'baglema01', 'jonesda03', 'thomptr01', 'kinglo02', 'metuch01', 'daviste02']","[6, 12]",1,545589099,41968392.23,18,36,35,21,29,[],121,4,1.0,"['lillada01', 'mccolcj01', 'powelno01', 'nurkiju01', 'covinro01', 'littlna01', 'smithde03', 'nancela02', 'zelleco01', 'snellto01', 'browngr01', 'mclembe01', 'watfotr01', 'ellebcj01']","[10, 8]",0,743639531,53117109.36,18
202111240SAS,ATL,SAS,ATL,"AT&T Center, San Antonio, Texas",none,2021-11-24 20:30:00,2021-11-24 22:30:00,"['Jacyn Goble', 'Gediminas Petraitis', 'Kevin Scott']",13161,0,27,31,25,23,[],106,-5,2.0,"['johnske04', 'murrade01', 'whitede01', 'poeltja01', 'bateske01', 'forbebr01', 'vassede01', 'walkelo01', 'jonestr01', 'youngth01', 'eubandr01', 'landajo01']","[4, 12]",0,278755586,23229632.17,16,27,38,38,21,[],124,5,2.0,"['collijo01', 'capelca01', 'youngtr01', 'bogdabo01', 'huertke01', 'gallida01', 'reddica01', 'wrighde01', 'willilo02', 'luwawti01', 'dienggo01', 'hillso01']","[9, 9]",0,656346117,54695509.75,18
202111260CHO,CHO,CHO,MIN,"Spectrum Center, Charlotte, North Carolina",none,2021-11-26 19:00:00,2021-11-26 21:00:00,"['Scott Foster', 'Robert Hussey', 'Scott Wall']",19314,0,30,38,31,34,[],133,2,2.0,"['ballla01', 'roziete01', 'haywago01', 'bridgmi02', 'washipj01', 'martico01', 'oubreke01', 'mcdanja01', 'richani01', 'smithis01', 'bouknja01', 'joneska01']","[12, 8]",0,429103416,35758618.0,20,28,30,25,32,[],115,5,2.0,"['townska01', 'russeda01', 'edwaran01', 'vandeja01', 'mcdanja02', 'beaslma01', 'princta02', 'mclaujo01', 'reidna01', 'okogijo01', 'nowelja01', 'laymaja01', 'bolmale01', 'knighna01']","[9, 9]",0,366114334,26151023.86,18
202111260DEN,MIL,DEN,MIL,"Ball Arena, Denver, Colorado",none,2021-11-26 21:00:00,2021-11-26 23:00:00,"['Gediminas Petraitis', 'Jonathan Sterling', 'Josh Tiven']",19520,0,16,31,26,36,[],109,-5,3.0,"['bartowi01', 'gordoaa01', 'morrimo01', 'greenje02', 'greenja01', 'campafa01', 'riverau01', 'nnajize01', 'cancavl01', 'howarma02', 'cornepe01', 'bolbo01']","[9, 9]",0,366530839,30544236.58,18,27,31,32,30,[],120,5,2.0,"['holidjr01', 'middlkh01', 'antetgi01', 'portibo01', 'allengr01', 'connapa01', 'hillge01', 'hoodro01', 'nworajo01', 'kalaige01', 'antetth01', 'mamuksa01', 'robinju01']","[11, 8]",0,692179698,53244592.15,19
202111260GSW,GSW,GSW,POR,"Chase Center, San Francisco, California",conference,2021-11-26 22:00:00,2021-11-27 00:00:00,"['Andy Nagy', 'Leon Wood', 'Zach Zarba']",18064,0,27,31,33,27,[],118,5,2.0,"['curryst01', 'poolejo01', 'greendr01', 'wiggian01', 'looneke01', 'toscaju01', 'porteot01', 'chiozch01', 'paytoga02', 'bjeline01', 'iguodan01']","[16, 2]",0,909739081,82703552.82,18,26,18,26,33,[],103,-1,2.0,"['mccolcj01', 'lillada01', 'covinro01', 'powelno01', 'nurkiju01', 'simonan01', 'nancela02', 'littlna01', 'snellto01', 'smithde03', 'ellebcj01', 'browngr01', 'zelleco01', 'mclembe01']","[10, 9]",0,753378987,53812784.79,19
202111260IND,IND,IND,TOR,"Gainbridge Fieldhouse, Indianapolis, Indiana",conference,2021-11-26 20:00:00,2021-11-26 22:00:00,"['Bennie Adams', 'Bill Kennedy', 'Mark Lindsay']",13508,0,31,35,26,22,[],114,-1,2.0,"['sabondo01', 'brogdma01', 'leverca01', 'turnemy01', 'holidju01', 'martike03', 'duartch01', 'mccontj01', 'craigto01', 'brissos01', 'wanambr01', 'lambje01', 'jacksis01', 'bitadgo01']","[8, 12]",0,364085051,26006075.07,20,35,22,24,16,[],97,1,2.0,"['vanvlfr01', 'siakapa01', 'barnesc01', 'achiupr01', 'trentga02', 'mykhasv01', 'bantoda01', 'bouchch01', 'flynnma01', 'bongais01', 'champju01', 'dragigo01']","[9, 10]",2,348203871,29016989.25,19
202111260LAC,LAC,LAC,DET,"Crypto.com Arena, Los Angeles, California",none,2021-11-26 15:30:00,2021-11-26 17:30:00,"['Brandon Adair', 'Mousa Dagher', 'Brian Forte']",18139,0,30,34,18,25,[],107,-1,3.0,"['jacksre01', 'georgpa01', 'bledser01', 'morrima03', 'zubaciv01', 'mannte01', 'kennalu01', 'ibakase01', 'harteis01', 'winslju01', 'prestja01']","[10, 8]",0,761485810,69225982.73,18,18,22,22,34,[],96,-4,2.0,"['grantje01', 'cunnica01', 'stewais01', 'josepco01', 'beysa01', 'jacksfr01', 'leesa01', 'jacksjo02', 'diallha01', 'lylestr01', 'garzalu01', 'mcgruro01']","[4, 14]",0,236128534,19677377.83,18
202111260LAL,SAC,LAL,SAC,"Crypto.com Arena, Los Angeles, California",division,2021-11-26 22:30:00,2021-11-27 01:30:00,"['David Guthrie', 'Brett Nansel', 'Ben Taylor']",18997,0,20,23,35,22,"[12, 12]",137,1,2.0,"['westbru01', 'jamesle01', 'davisan02', 'bradlav01', 'jordade01', 'monkma01', 'anthoca01', 'hortota01', 'howardw01', 'ellinwa01', 'rondora01', 'bazemke01', 'reaveau01']","[10, 10]",0,1891303507,145484885.2,20,20,23,30,27,"[12, 12]",141,1,2.0,"['foxde01', 'halibty01', 'lenal01', 'metuch01', 'harklma01', 'hieldbu01', 'baglema01', 'daviste02', 'thomptr01', 'mitchda01', 'jonesda03', 'kinglo02', 'ramseja01']","[7, 12]",0,399478063,30729081.77,19
202111260MEM,ATL,MEM,ATL,"FedEx Forum, Memphis, Tennessee",none,2021-11-26 20:00:00,2021-11-26 22:00:00,"['Danielle Scott', 'Michael Smith', 'Sean Wright']",16622,0,21,27,18,34,[],100,-1,2.0,"['banede01', 'jacksja02', 'brookdi01', 'adamsst01', 'moranja01', 'jonesty01', 'meltode01', 'anderky01', 'konchjo01', 'willizi02', 'tilliki02', 'tillmxa01', 'aldamsa01', 'culveja01', 'clarkbr01']","[9, 9]",0,352487475,23499165.0,18,29,33,43,27,[],132,6,2.0,"['capelca01', 'youngtr01', 'bogdabo01', 'huertke01', 'collijo01', 'reddica01', 'gallida01', 'wrighde01', 'willilo02', 'dienggo01', 'luwawti01', 'hillso01']","[10, 9]",0,656346117,54695509.75,19
202111260NYK,PHO,NYK,PHO,"Madison Square Garden (IV), New York, New York",none,2021-11-26 19:00:00,2021-11-26 21:00:00,"['Matt Boland', 'Rodney Mott', 'J.T. Orr']",19812,0,27,17,27,26,[],97,1,3.0,"['randlju01', 'barrerj01', 'fournev01', 'walkeke02', 'robinmi01', 'burksal01', 'quickim01', 'noelne01', 'grimequ01', 'toppiob01', 'knoxke01', 'mcbrimi01', 'simsje01', 'seldewa01']","[10, 8]",0,524888467,37492033.36,18,33,24,31,30,[],118,4,2.0,"['bridgmi01', 'bookede01', 'aytonde01', 'paulch01', 'crowdja01', 'johnsca02', 'shamela01', 'payneca01', 'mcgeeja01', 'smithja04', 'wainris01', 'hutchch01', 'naderab01', 'paytoel01']","[15, 3]",0,712271900,50876564.29,18
202111260OKC,WAS,OKC,WAS,"Paycom Center, Oklahoma City, Oklahoma",none,2021-11-26 20:00:00,2021-11-26 22:00:00,"['Derrick Collins', 'Marat Kogut', 'Tre Maddox']",14579,0,27,27,14,31,[],99,-4,2.0,"['dortlu01', 'gilgesh01', 'giddejo01', 'robinje02', 'bazleda01', 'willike04', 'muscami01', 'pokusal01', 'manntr01', 'jeromty01', 'favorde01', 'robyis01', 'maledth01', 'krejcvi01', 'deckga01']","[6, 12]",0,213573309,14238220.6,18,25,31,20,25,[],101,-2,2.0,"['bealbr01', 'kuzmaky01', 'dinwisp01', 'caldwke01', 'gaffoda01', 'avdijde01', 'harremo01', 'netora01', 'bertada01', 'holidaa01', 'gillan01', 'kispeco01']","[11, 7]",0,441098116,36758176.33,18
202111260ORL,CHI,ORL,CHI,"Amway Center, Orlando, Florida",conference,2021-11-26 19:00:00,2021-11-26 21:00:00,"['Kevin Cutler', 'Eric Lewis']",18236,0,27,19,23,19,[],88,-4,2.0,"['cartewe01', 'wagnefr01', 'harriga01', 'suggsja01', 'bambamo01', 'okekech01', 'hamptrj01', 'rosste01', 'wagnemo01', 'muldemy01', 'brazdig01', 'lopezro01']","[4, 15]",0,339729793,28310816.08,19,27,28,35,33,[],123,-2,2.0,"['balllo01', 'vucevni01', 'lavinza01', 'derozde01', 'greenja02', 'carusal01', 'whiteco01', 'dosunay01', 'jonesde02', 'browntr01', 'dotsode01', 'thomama02', 'bradlto01', 'johnsal02', 'cookty01']","[12, 7]",0,569062880,37937525.33,19
202111260SAS,SAS,SAS,BOS,"AT&T Center, San Antonio, Texas",none,2021-11-26 20:30:00,2021-11-26 22:30:00,"['Marc Davis', 'Lauren Holtkamp-Sterling', 'Phenizee Ransom']",15360,0,30,22,18,26,[],96,-6,2.0,"['johnske04', 'murrade01', 'whitede01', 'poeltja01', 'bateske01', 'forbebr01', 'jonestr01', 'walkelo01', 'eubandr01', 'youngth01', 'primojo01', 'wieskjo01', 'landajo01']","[4, 13]",0,274635854,21125834.92,17,14,23,26,25,[],88,-1,2.0,"['tatumja01', 'schrode01', 'smartma01', 'brownja02', 'horfoal01', 'willigr01', 'kanteen01', 'langfro01', 'nesmiaa01', 'parkeja01', 'fernabr01', 'hernaju01', 'pritcpa01']","[10, 9]",0,729741644,56133972.62,19
202111260UTA,NOP,UTA,NOP,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,2021-11-26 21:00:00,2021-11-26 23:00:00,"['Derek Richardson', 'Kevin Scott', 'Justin Van Duyne']",18306,0,28,17,30,22,[],97,1,2.0,"['goberru01', 'mitchdo01', 'onealro01', 'bogdabo02', 'conlemi01', 'inglejo01', 'clarkjo01', 'gayru01', 'whiteha01', 'forretr01', 'onimi01', 'pascher01', 'fittsma01']","[12, 6]",0,943056407,72542800.54,18,23,23,26,26,[],98,1,2.0,"['ingrabr01', 'hartjo01', 'joneshe01', 'valanjo01', 'grahade01', 'alexani01', 'hernawi01', 'templga01', 'lewiski01', 'satorto01', 'marshna01', 'murphtr02', 'alvarjo01', 'louzama01', 'hayesja02']","[4, 16]",0,355455082,23697005.47,20
202111270ATL,NYK,ATL,NYK,"State Farm Arena, Atlanta, Georgia",conference,2021-11-27 19:30:00,2021-11-27 21:30:00,"['Kevin Cutler', 'Ed Malloy']",17287,0,27,23,24,16,[],90,7,1.0,"['collijo01', 'youngtr01', 'huertke01', 'capelca01', 'bogdabo01', 'gallida01', 'willilo02', 'luwawti01', 'hillso01', 'wrighde01', 'reddica01', 'dienggo01']","[11, 9]",0,656346117,54695509.75,20,28,23,34,14,[],99,-1,1.0,"['burksal01', 'randlju01', 'barrerj01', 'fournev01', 'robinmi01', 'quickim01', 'simsje01', 'toppiob01', 'grimequ01', 'seldewa01', 'knoxke01', 'mcbrimi01']","[10, 9]",0,327966842,27330570.17,19
202111270BRK,PHO,BRK,PHO,"Barclays Center, Brooklyn, New York",none,2021-11-27 19:30:00,2021-11-27 21:30:00,"['J.B. DeRosa', 'Pat Fraher', 'Aaron Smith']",18071,0,20,26,26,35,[],107,4,3.0,"['duranke01', 'hardeja01', 'millspa02', 'bembrde01', 'aldrila01', 'johnsja01', 'thomaca02', 'millspa01', 'brownbr01', 'carteje01', 'griffbl01', 'edwarke02', 'sharpda01']","[14, 5]",0,1432415191,110185783.9,19,34,22,34,23,[],113,5,1.0,"['bridgmi01', 'paulch01', 'bookede01', 'aytonde01', 'crowdja01', 'payneca01', 'johnsca02', 'mcgeeja01', 'shamela01', 'hutchch01', 'paytoel01', 'smithja04', 'naderab01', 'wainris01']","[16, 3]",0,712271900,50876564.29,19
202111270CHI,MIA,CHI,MIA,"United Center, Chicago, Illinois",conference,2021-11-27 20:00:00,2021-11-27 22:00:00,"['Danielle Scott', 'Dedric Taylor', 'James Williams']",21110,0,20,26,28,30,[],104,1,1.0,"['derozde01', 'lavinza01', 'balllo01', 'vucevni01', 'greenja02', 'carusal01', 'whiteco01', 'jonesde02', 'dosunay01', 'johnsal02', 'browntr01', 'thomama02', 'bradlto01']","[13, 7]",0,568218235,43709095.0,20,27,22,23,35,[],107,-1,3.0,"['lowryky01', 'butleji01', 'adebaba01', 'robindu01', 'tuckepj01', 'strusma01', 'vincega01', 'martica02', 'dedmode01', 'herroty01', 'yurtsom01', 'hasleud01', 'okpalkz01']","[12, 7]",0,645347213,49642093.31,19
202111270CLE,CLE,CLE,ORL,"Rocket Mortgage Fieldhouse, Cleveland, Ohio",conference,2021-11-27 20:00:00,2021-11-27 22:00:00,"['James Capers Jr.', 'Evan Scott', 'Tom Washington']",18248,0,27,27,24,27,[],105,-5,3.0,"['garlada01', 'allenja01', 'mobleev01', 'markkla01', 'okorois01', 'rubiori01', 'osmande01', 'loveke01', 'stevela01', 'davised01', 'valende01', 'pangoke01', 'windldy01']","[9, 10]",0,566065465,43543497.31,19,22,27,20,23,[],92,-5,1.0,"['wagnefr01', 'harriga01', 'cartewe01', 'lopezro01', 'suggsja01', 'hamptrj01', 'okekech01', 'wagnemo01', 'muldemy01', 'rosste01', 'bambamo01', 'brazdig01']","[4, 16]",0,339729793,28310816.08,20
202111270DAL,WAS,DAL,WAS,"American Airlines Center, Dallas, Texas",none,2021-11-27 20:30:00,2021-11-27 22:30:00,"['John Goble', 'Karl Lane', 'Brandon Schwab']",20223,0,36,33,24,21,[],114,1,4.0,"['doncilu01', 'hardati02', 'porzikr01', 'finnedo01', 'caulewi01', 'klebima01', 'bullore01', 'brownst02', 'burketr01', 'poweldw01', 'marjabo01', 'brownmo01', 'greenjo02', 'mclauja01']","[10, 7]",0,467793723,33413837.36,17,41,20,30,29,[],120,1,1.0,"['bealbr01', 'kuzmaky01', 'caldwke01', 'gaffoda01', 'holidaa01', 'netora01', 'harremo01', 'avdijde01', 'bertada01', 'kispeco01', 'gillan01']","[12, 7]",0,396443483,36040316.64,19
202111270HOU,HOU,HOU,CHO,"Toyota Center, Houston, Texas",none,2021-11-27 20:00:00,2021-11-27 22:00:00,"['Ray Acosta', 'Courtney Kirkland', 'Jenna Schroeder']",14687,0,43,30,37,25,[],146,1,3.0,"['porteke02', 'woodch01', 'mathega01', 'gordoer01', 'tateja01', 'brookar01', 'houseda01', 'martike04', 'sengual01', 'augusdj01', 'theisda01', 'nwabada01']","[2, 16]",0,314502237,26208519.75,18,30,41,28,36,[],143,3,1.0,"['roziete01', 'ballla01', 'haywago01', 'washipj01', 'bridgmi02', 'oubreke01', 'mcdanja01', 'martico01', 'richani01', 'bouknja01', 'joneska01', 'smithis01']","[13, 8]",0,429103416,35758618.0,21
202111270PHI,MIN,PHI,MIN,"Wells Fargo Center, Philadelphia, Pennsylvania",none,2021-11-27 18:00:00,2021-11-27 20:30:00,"['Sean Corbin', 'Mitchell Ervin', 'Jacyn Goble']",21011,0,20,21,29,30,[13],120,-1,3.0,"['curryse01', 'embiijo01', 'harrito02', 'maxeyty01', 'thybuma01', 'niangge01', 'greenda02', 'korkmfu01', 'drumman01', 'joeis01', 'bassech01', 'reedpa01', 'miltosh01']","[10, 9]",0,617968311,47536023.92,19,35,21,16,28,[13],121,-1,1.0,"['edwaran01', 'russeda01', 'townska01', 'vandeja01', 'princta02', 'mcdanja02', 'beaslma01', 'reidna01', 'bolmale01', 'laymaja01', 'nowelja01', 'okogijo01', 'knighna01', 'mclaujo01']","[9, 10]",0,366114334,26151023.86,19
202111270UTA,UTA,UTA,NOP,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,2021-11-27 21:00:00,2021-11-27 23:00:00,"['David Guthrie', 'Jonathan Sterling', 'Ben Taylor']",18306,0,37,27,32,31,[],127,-1,1.0,"['mitchdo01', 'bogdabo02', 'goberru01', 'inglejo01', 'conlemi01', 'clarkjo01', 'gayru01', 'whiteha01', 'forretr01', 'pascher01', 'onimi01', 'butleja02', 'hugheel01']","[12, 7]",0,924821833,71140141.0,19,23,22,22,38,[],105,2,1.0,"['joneshe01', 'ingrabr01', 'hartjo01', 'grahade01', 'valanjo01', 'alexani01', 'hernawi01', 'satorto01', 'murphtr02', 'templga01', 'lewiski01', 'marshna01', 'hayesja02', 'alvarjo01']","[5, 16]",1,353545148,25253224.86,21
202111280IND,MIL,IND,MIL,"Gainbridge Fieldhouse, Indianapolis, Indiana",division,2021-11-28 17:00:00,2021-11-28 19:00:00,"['Robert Hussey', 'Scott Wall', 'Sean Wright']",13130,0,26,21,27,26,[],100,1,2.0,"['brogdma01', 'leverca01', 'holidju01', 'turnemy01', 'sabondo01', 'duartch01', 'mccontj01', 'martike03', 'lambje01', 'jacksis01', 'craigto01', 'brissos01', 'wanambr01', 'bitadgo01']","[9, 12]",0,364085051,26006075.07,21,26,26,39,27,[],118,6,2.0,"['antetgi01', 'holidjr01', 'allengr01', 'middlkh01', 'portibo01', 'connapa01', 'hillge01', 'hoodro01', 'nworajo01', 'mamuksa01', 'kalaige01', 'robinju01', 'antetth01']","[12, 8]",1,692179698,53244592.15,20
202111280LAC,GSW,LAC,GSW,"Crypto.com Arena, Los Angeles, California",division,2021-11-28 15:30:00,2021-11-28 17:30:00,"['Brian Forte', 'Gediminas Petraitis', 'Kevin Scott']",19068,0,24,18,26,22,[],90,1,2.0,"['georgpa01', 'morrima03', 'bledser01', 'jacksre01', 'zubaciv01', 'kennalu01', 'mannte01', 'harteis01', 'coffeam01', 'ibakase01', 'winslju01']","[11, 8]",0,761639298,69239936.18,19,20,24,31,30,[],105,6,2.0,"['wiggian01', 'curryst01', 'poolejo01', 'greendr01', 'looneke01', 'porteot01', 'toscaju01', 'chiozch01', 'paytoga02', 'bjeline01', 'kuminjo01', 'moodymo01']","[17, 2]",1,731801571,60983464.25,19
202111280LAL,LAL,LAL,DET,"Crypto.com Arena, Los Angeles, California",none,2021-11-28 21:30:00,2021-11-28 23:30:00,"['Andy Nagy', 'Derek Richardson', 'Zach Zarba']",18997,0,23,28,32,27,[],110,-1,2.0,"['davisan02', 'jamesle01', 'westbru01', 'jordade01', 'bradlav01', 'hortota01', 'monkma01', 'anthoca01', 'ellinwa01', 'reaveau01', 'bazemke01', 'rondora01', 'howardw01']","[10, 11]",1,1891303507,145484885.2,21,21,27,22,36,[],106,-5,2.0,"['cunnica01', 'beysa01', 'grantje01', 'hayeski01', 'stewais01', 'jacksfr01', 'josepco01', 'lylestr01', 'diallha01', 'jacksjo02', 'garzalu01', 'leesa01', 'mcgruro01']","[4, 15]",0,247008334,19000641.08,19
202111280MEM,MEM,MEM,SAC,"FedEx Forum, Memphis, Tennessee",conference,2021-11-28 18:00:00,2021-11-28 20:00:00,"['Brent Barnaky', 'Lauren Holtkamp-Sterling', 'Tre Maddox']",12844,0,38,38,30,22,[],128,-2,2.0,"['banede01', 'jonesty01', 'jacksja02', 'brookdi01', 'adamsst01', 'konchjo01', 'anderky01', 'meltode01', 'willizi02', 'clarkbr01', 'tilliki02', 'aldamsa01', 'tillmxa01', 'culveja01']","[9, 10]",0,324987075,23213362.5,19,25,27,22,27,[],101,2,2.0,"['metuch01', 'foxde01', 'halibty01', 'daviste02', 'lenal01', 'mitchda01', 'hieldbu01', 'thomptr01', 'kinglo02', 'baglema01', 'jonesda03', 'ramseja01', 'harklma01']","[8, 12]",0,399478063,30729081.77,20
202111280TOR,BOS,TOR,BOS,"Scotiabank Arena, Toronto, Canada",division,2021-11-28 18:00:00,2021-11-28 20:00:00,"['Scott Foster', 'Dannica Mosher', 'Michael Smith']",19800,0,26,25,25,21,[],97,-1,2.0,"['vanvlfr01', 'siakapa01', 'mykhasv01', 'barnesc01', 'achiupr01', 'flynnma01', 'watanyu01', 'bongais01', 'champju01', 'bantoda01', 'bouchch01']","[9, 11]",1,177906951,16173359.18,20,27,27,26,29,[],109,-2,2.0,"['tatumja01', 'smartma01', 'willigr01', 'brownja02', 'horfoal01', 'richajo01', 'langfro01', 'kanteen01', 'pritcpa01', 'hernaju01', 'parkeja01', 'fernabr01', 'nesmiaa01']","[10, 10]",1,698676949,53744380.69,20
202111290CHI,CHI,CHI,CHO,"United Center, Chicago, Illinois",conference,2021-11-29 20:00:00,2021-11-29 22:00:00,"['Tony Brothers', 'Jacyn Goble', 'Suyash Mehta']",21366,0,30,39,35,29,[],133,-1,2.0,"['greenja02', 'vucevni01', 'lavinza01', 'derozde01', 'balllo01', 'carusal01', 'whiteco01', 'jonesde02', 'dosunay01', 'bradlto01', 'johnsal02', 'browntr01', 'thomama02']","[13, 8]",0,568218235,43709095.0,21,31,27,27,34,[],119,-1,2.0,"['haywago01', 'roziete01', 'bridgmi02', 'ballla01', 'richani01', 'oubreke01', 'washipj01', 'mcdanja01', 'martico01', 'joneska01', 'smithis01', 'bouknja01']","[13, 9]",0,429103416,35758618.0,22
202111290DAL,CLE,DAL,CLE,"American Airlines Center, Dallas, Texas",none,2021-11-29 20:30:00,2021-11-29 22:30:00,"['Brent Barnaky', 'Tyler Ford', 'Marat Kogut']",19229,0,23,18,24,31,[],96,-1,2.0,"['doncilu01', 'hardati02', 'porzikr01', 'finnedo01', 'brownmo01', 'klebima01', 'bullore01', 'brunsja01', 'brownst02', 'poweldw01', 'marjabo01', 'burketr01', 'greenjo02']","[10, 8]",0,448058452,34466034.77,18,30,22,35,27,[],114,1,2.0,"['mobleev01', 'allenja01', 'markkla01', 'garlada01', 'okorois01', 'rubiori01', 'loveke01', 'windldy01', 'stevela01', 'pangoke01', 'valende01', 'davised01']","[10, 10]",0,540766551,45063879.25,20
202111290HOU,HOU,HOU,OKC,"Toyota Center, Houston, Texas",conference,2021-11-29 20:00:00,2021-11-29 22:00:00,"['Mitchell Ervin', 'John Goble']",12829,0,28,18,26,30,[],102,2,2.0,"['porteke02', 'mathega01', 'woodch01', 'gordoer01', 'tateja01', 'brookar01', 'houseda01', 'martike04', 'sengual01', 'nixda01', 'chrisjo01', 'nwabada01', 'theisda01']","[3, 16]",1,252946033,19457387.15,19,23,14,23,29,[],89,-5,3.0,"['gilgesh01', 'dortlu01', 'giddejo01', 'robinje02', 'bazleda01', 'manntr01', 'robyis01', 'watsopa01', 'pokusal01', 'wiggiaa01', 'jeromty01', 'maledth01', 'muscami01', 'deckga01']","[6, 13]",1,89105462,6364675.857,19
202111290LAC,NOP,LAC,NOP,"Crypto.com Arena, Los Angeles, California",conference,2021-11-29 22:30:00,2021-11-30 00:30:00,"['Bennie Adams', 'Leon Wood', 'Zach Zarba']",15691,0,22,30,26,26,[],104,-1,1.0,"['jacksre01', 'georgpa01', 'bledser01', 'coffeam01', 'zubaciv01', 'mannte01', 'kennalu01', 'ibakase01', 'harteis01', 'johnske07', 'bostobr01', 'winslju01']","[11, 9]",0,690892387,57574365.58,20,37,30,23,33,[],123,-1,2.0,"['ingrabr01', 'joneshe01', 'hartjo01', 'valanjo01', 'grahade01', 'alexani01', 'hernawi01', 'lewiski01', 'satorto01', 'templga01', 'murphtr02', 'marshna01', 'hayesja02', 'alvarjo01']","[5, 17]",1,353545148,25253224.86,22
202111290MIA,DEN,MIA,DEN,"FTX Arena, Miami, Florida",none,2021-11-29 19:30:00,2021-11-29 21:30:00,"['Kevin Cutler', 'Pat Fraher', 'Aaron Smith']",19600,0,23,20,35,33,[],111,1,2.0,"['lowryky01', 'adebaba01', 'martica02', 'tuckepj01', 'robindu01', 'strusma01', 'vincega01', 'dedmode01', 'okpalkz01', 'yurtsom01', 'hasleud01']","[13, 7]",0,452944027,41176729.73,20,32,31,32,25,[],120,-6,3.0,"['gordoaa01', 'bartowi01', 'jokicni01', 'greenje02', 'morrimo01', 'campafa01', 'hylanbo01', 'riverau01', 'nnajize01', 'cancavl01', 'bolbo01', 'howarma02', 'cornepe01']","[9, 10]",1,445736874,34287451.85,19
202111290MIN,MIN,MIN,IND,"Target Center, Minneapolis, Minnesota",none,2021-11-29 20:00:00,2021-11-29 22:00:00,"['Eric Lewis', 'J.T. Orr', 'Jonathan Sterling']",14191,0,20,28,30,22,[],100,1,2.0,"['edwaran01', 'russeda01', 'okogijo01', 'townska01', 'princta02', 'beaslma01', 'reidna01', 'bolmale01', 'nowelja01', 'vandeja01', 'mclaujo01', 'knighna01', 'laymaja01']","[10, 10]",0,362086294,27852791.85,20,26,31,19,22,[],98,-1,1.0,"['brogdma01', 'holidju01', 'sabondo01', 'mccontj01', 'leverca01', 'duartch01', 'martike03', 'craigto01', 'bitadgo01', 'jacksis01', 'brissos01', 'lambje01', 'wanambr01']","[9, 13]",0,300783247,23137172.85,22
202111290PHI,PHI,PHI,ORL,"Wells Fargo Center, Philadelphia, Pennsylvania",conference,2021-11-29 19:00:00,2021-11-29 21:00:00,"['Curtis Blair', 'Matt Boland', 'Nick Buchert']",20193,0,31,23,27,20,[],101,-2,2.0,"['harrito02', 'curryse01', 'maxeyty01', 'embiijo01', 'greenda02', 'thybuma01', 'miltosh01', 'drumman01', 'korkmfu01', 'niangge01', 'joeis01', 'reedpa01', 'bassech01']","[10, 10]",0,617968311,47536023.92,20,19,24,35,18,[],96,-6,2.0,"['wagnefr01', 'bambamo01', 'cartewe01', 'harriga01', 'suggsja01', 'okekech01', 'rosste01', 'hamptrj01', 'brazdig01', 'wagnemo01', 'muldemy01', 'lopezro01']","[4, 17]",0,339729793,28310816.08,21
