,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
teamData,winner,teamHome,teamAway,location,rivalry,datetime,endtime,referees,attendance,neutral,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202302250NYK,,NYK,NOP,Madison Square Garden (IV),none,2/25/2023 19:30,,,,0,,,,,,,,1,,,,,,61,,,,,,,,2,,,,,,60
202302250MEM,,MEM,DEN,FedEx Forum,conference,2/25/2023 20:00,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,60
202302250PHI,,PHI,BOS,Wells Fargo Center,division,2/25/2023 20:30,,,,0,,,,,,,,2,,,,,,58,,,,,,,,2,,,,,,60
202302250UTA,,UTA,SAS,Vivint Arena,conference,2/25/2023 21:00,,,,0,,,,,,,,2,,,,,,61,,,,,,,,2,,,,,,60
202302260MIL,,MIL,PHO,Fiserv Forum,none,2/26/2023 13:00,,,,0,,,,,,,,2,,,,,,59,,,,,,,,2,,,,,,61
202302260ATL,,ATL,BRK,State Farm Arena,conference,2/26/2023 15:00,,,,0,,,,,,,,2,,,,,,60,,,,,,,,2,,,,,,59
202302260CHI,,CHI,WAS,United Center,conference,2/26/2023 15:30,,,,0,,,,,,,,2,,,,,,60,,,,,,,,2,,,,,,60
202302260DAL,,DAL,LAL,American Airlines Center,conference,2/26/2023 15:30,,,,0,,,,,,,,3,,,,,,61,,,,,,,,3,,,,,,60
202302260CLE,,CLE,TOR,Rocket Mortgage Fieldhouse,conference,2/26/2023 18:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,1,,,,,,61
202302260OKC,,OKC,SAC,Paycom Center,conference,2/26/2023 19:00,,,,0,,,,,,,,2,,,,,,59,,,,,,,,2,,,,,,59
202302260GSW,,GSW,MIN,Chase Center,conference,2/26/2023 19:30,,,,0,,,,,,,,2,,,,,,60,,,,,,,,2,,,,,,62
202302260POR,,POR,HOU,Moda Center,conference,2/26/2023 21:00,,,,0,,,,,,,,3,,,,,,59,,,,,,,,2,,,,,,59
202302260DEN,,DEN,LAC,Ball Arena,conference,2/26/2023 22:00,,,,0,,,,,,,,1,,,,,,61,,,,,,,,2,,,,,,62
202302270CHO,,CHO,DET,Spectrum Center,conference,2/27/2023 19:00,,,,0,,,,,,,,2,,,,,,62,,,,,,,,2,,,,,,62
202302270PHI,,PHI,MIA,Wells Fargo Center,conference,2/27/2023 19:00,,,,0,,,,,,,,2,,,,,,59,,,,,,,,2,,,,,,61
202302270NYK,,NYK,BOS,Madison Square Garden (IV),division,2/27/2023 19:30,,,,0,,,,,,,,2,,,,,,62,,,,,,,,2,,,,,,61
202302270NOP,,NOP,ORL,Smoothie King Center,none,2/27/2023 20:00,,,,0,,,,,,,,2,,,,,,61,,,,,,,,2,,,,,,61
202302280ATL,,ATL,WAS,State Farm Arena,division,2/28/2023 19:30,,,,0,,,,,,,,2,,,,,,61,,,,,,,,2,,,,,,61
202302280BRK,,BRK,MIL,Barclays Center,conference,2/28/2023 19:30,,,,0,,,,,,,,2,,,,,,60,,,,,,,,2,,,,,,60
202302280TOR,,TOR,CHI,Scotiabank Arena,conference,2/28/2023 19:30,,,,0,,,,,,,,2,,,,,,62,,,,,,,,2,,,,,,61
202302280HOU,,HOU,DEN,Toyota Center,conference,2/28/2023 20:00,,,,0,,,,,,,,2,,,,,,60,,,,,,,,2,,,,,,62
202302280MEM,,MEM,LAL,FedEx Forum,conference,2/28/2023 20:00,,,,0,,,,,,,,3,,,,,,59,,,,,,,,2,,,,,,61
202302280OKC,,OKC,SAC,Paycom Center,conference,2/28/2023 20:00,,,,0,,,,,,,,2,,,,,,60,,,,,,,,2,,,,,,60
202302280DAL,,DAL,IND,American Airlines Center,none,2/28/2023 20:30,,,,0,,,,,,,,2,,,,,,62,,,,,,,,3,,,,,,62
202302280UTA,,UTA,SAS,Vivint Arena,conference,2/28/2023 21:00,,,,0,,,,,,,,3,,,,,,62,,,,,,,,3,,,,,,61
202302280GSW,,GSW,POR,Chase Center,conference,2/28/2023 22:00,,,,0,,,,,,,,2,,,,,,61,,,,,,,,2,,,,,,60
202302280LAC,,LAC,MIN,Crypto.com Arena,conference,2/28/2023 22:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,2,,,,,,63
202303010CHO,,CHO,PHO,Spectrum Center,none,3/1/2023 19:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,3,,,,,,62
202303010DET,,DET,CHI,Little Caesars Arena,division,3/1/2023 19:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,1,,,,,,62
202303010BOS,,BOS,CLE,TD Garden,conference,3/1/2023 19:30,,,,0,,,,,,,,2,,,,,,62,,,,,,,,3,,,,,,64
202303010MIA,,MIA,PHI,FTX Arena,conference,3/1/2023 19:30,,,,0,,,,,,,,2,,,,,,62,,,,,,,,2,,,,,,60
202303010NYK,,NYK,BRK,Madison Square Garden (IV),division,3/1/2023 19:30,,,,0,,,,,,,,2,,,,,,63,,,,,,,,1,,,,,,61
202303010HOU,,HOU,MEM,Toyota Center,division,3/1/2023 20:00,,,,0,,,,,,,,1,,,,,,61,,,,,,,,1,,,,,,60
202303010MIL,,MIL,ORL,Fiserv Forum,conference,3/1/2023 20:00,,,,0,,,,,,,,1,,,,,,61,,,,,,,,2,,,,,,62
202303010OKC,,OKC,LAL,Paycom Center,conference,3/1/2023 20:00,,,,0,,,,,,,,1,,,,,,61,,,,,,,,1,,,,,,62
202303010POR,,POR,NOP,Moda Center,conference,3/1/2023 22:00,,,,0,,,,,,,,1,,,,,,61,,,,,,,,2,,,,,,62
202303020WAS,,WAS,TOR,Capital One Arena,conference,3/2/2023 19:00,,,,0,,,,,,,,2,,,,,,62,,,,,,,,2,,,,,,63
202303020DAL,,DAL,PHI,American Airlines Center,none,3/2/2023 19:30,,,,0,,,,,,,,2,,,,,,63,,,,,,,,1,,,,,,61
202303020SAS,,SAS,IND,AT&T Center,none,3/2/2023 20:30,,,,0,,,,,,,,2,,,,,,62,,,,,,,,2,,,,,,63
202303020GSW,,GSW,LAC,Chase Center,division,3/2/2023 22:00,,,,0,,,,,,,,2,,,,,,62,,,,,,,,2,,,,,,64
202303030CHO,,CHO,ORL,Spectrum Center,division,3/3/2023 19:00,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,63
202303030ATL,,ATL,POR,State Farm Arena,none,3/3/2023 19:30,,,,0,,,,,,,,3,,,,,,62,,,,,,,,2,,,,,,62
202303030BOS,,BOS,BRK,TD Garden,division,3/3/2023 19:30,,,,0,,,,,,,,2,,,,,,63,,,,,,,,2,,,,,,62
202303030CHI,,CHI,PHO,United Center,none,3/3/2023 20:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,2,,,,,,63
202303030MIA,,MIA,NYK,FTX Arena,conference,3/3/2023 20:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,2,,,,,,64
202303030OKC,,OKC,UTA,Paycom Center,division,3/3/2023 20:00,,,,0,,,,,,,,2,,,,,,62,,,,,,,,3,,,,,,63
202303030DEN,,DEN,MEM,Ball Arena,conference,3/3/2023 22:00,,,,0,,,,,,,,3,,,,,,63,,,,,,,,2,,,,,,61
202303030GSW,,GSW,NOP,Chase Center,conference,3/3/2023 22:00,,,,0,,,,,,,,1,,,,,,63,,,,,,,,2,,,,,,63
202303030SAC,,SAC,LAC,Golden 1 Center,division,3/3/2023 22:00,,,,0,,,,,,,,3,,,,,,61,,,,,,,,1,,,,,,65
202303030LAL,,LAL,MIN,Crypto.com Arena,conference,3/3/2023 22:30,,,,0,,,,,,,,2,,,,,,63,,,,,,,,3,,,,,,64
202303040WAS,,WAS,TOR,Capital One Arena,conference,3/4/2023 17:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,2,,,,,,64
202303040CLE,,CLE,DET,Rocket Mortgage Fieldhouse,division,3/4/2023 20:00,,,,0,,,,,,,,3,,,,,,65,,,,,,,,3,,,,,,64
202303040MIA,,MIA,ATL,FTX Arena,division,3/4/2023 20:00,,,,0,,,,,,,,1,,,,,,64,,,,,,,,1,,,,,,63
202303040SAS,,SAS,HOU,AT&T Center,division,3/4/2023 20:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,3,,,,,,62
202303040MIL,,MIL,PHI,Fiserv Forum,conference,3/4/2023 20:30,,,,0,,,,,,,,3,,,,,,62,,,,,,,,2,,,,,,62
202303040SAC,,SAC,MIN,Golden 1 Center,conference,3/4/2023 22:00,,,,0,,,,,,,,1,,,,,,62,,,,,,,,1,,,,,,65
202303050DAL,,DAL,PHO,American Airlines Center,conference,3/5/2023 13:00,,,,0,,,,,,,,3,,,,,,64,,,,,,,,2,,,,,,64
202303050CHI,,CHI,IND,United Center,division,3/5/2023 15:30,,,,0,,,,,,,,2,,,,,,64,,,,,,,,3,,,,,,64
202303050LAL,,LAL,GSW,Crypto.com Arena,division,3/5/2023 15:30,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,64
202303050BRK,,BRK,CHO,Barclays Center,conference,3/5/2023 18:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,2,,,,,,65
202303050ORL,,ORL,POR,Amway Center,none,3/5/2023 18:00,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,63
202303050HOU,,HOU,SAS,Toyota Center,division,3/5/2023 19:00,,,,0,,,,,,,,1,,,,,,63,,,,,,,,1,,,,,,64
202303050OKC,,OKC,UTA,Paycom Center,division,3/5/2023 19:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,2,,,,,,64
202303050BOS,,BOS,NYK,TD Garden,division,3/5/2023 19:30,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,65
202303050LAC,,LAC,MEM,Crypto.com Arena,conference,3/5/2023 22:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,62
202303060CLE,,CLE,BOS,Rocket Mortgage Fieldhouse,conference,3/6/2023 19:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,1,,,,,,65
202303060IND,,IND,PHI,Gainbridge Fieldhouse,conference,3/6/2023 19:00,,,,0,,,,,,,,1,,,,,,65,,,,,,,,2,,,,,,63
202303060WAS,,WAS,MIL,Capital One Arena,conference,3/6/2023 19:00,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,63
202303060MIA,,MIA,ATL,FTX Arena,division,3/6/2023 19:30,,,,0,,,,,,,,2,,,,,,65,,,,,,,,2,,,,,,64
202303060DEN,,DEN,TOR,Ball Arena,none,3/6/2023 21:00,,,,0,,,,,,,,3,,,,,,64,,,,,,,,2,,,,,,65
202303060SAC,,SAC,NOP,Golden 1 Center,conference,3/6/2023 22:00,,,,0,,,,,,,,2,,,,,,63,,,,,,,,3,,,,,,64
202303070DET,,DET,POR,Little Caesars Arena,none,3/7/2023 19:00,,,,0,,,,,,,,3,,,,,,65,,,,,,,,2,,,,,,64
202303070ORL,,ORL,MIL,Amway Center,conference,3/7/2023 19:00,,,,0,,,,,,,,2,,,,,,65,,,,,,,,1,,,,,,64
202303070MIN,,MIN,PHI,Target Center,none,3/7/2023 19:30,,,,0,,,,,,,,3,,,,,,66,,,,,,,,1,,,,,,64
202303070NYK,,NYK,CHO,Madison Square Garden (IV),conference,3/7/2023 19:30,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,66
202303070HOU,,HOU,BRK,Toyota Center,none,3/7/2023 20:00,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,64
202303070OKC,,OKC,GSW,Paycom Center,conference,3/7/2023 20:00,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,65
202303070DAL,,DAL,UTA,American Airlines Center,conference,3/7/2023 20:30,,,,0,,,,,,,,2,,,,,,65,,,,,,,,2,,,,,,65
202303070LAL,,LAL,MEM,Crypto.com Arena,conference,3/7/2023 22:00,,,,0,,,,,,,,2,,,,,,65,,,,,,,,2,,,,,,63
202303080WAS,,WAS,ATL,Capital One Arena,division,3/8/2023 19:00,,,,0,,,,,,,,2,,,,,,65,,,,,,,,2,,,,,,65
202303080BOS,,BOS,POR,TD Garden,none,3/8/2023 19:30,,,,0,,,,,,,,2,,,,,,66,,,,,,,,1,,,,,,65
202303080MIA,,MIA,CLE,FTX Arena,conference,3/8/2023 19:30,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,67
202303080NOP,,NOP,DAL,Smoothie King Center,division,3/8/2023 19:30,,,,0,,,,,,,,2,,,,,,65,,,,,,,,1,,,,,,66
202303080DEN,,DEN,CHI,Ball Arena,none,3/8/2023 21:00,,,,0,,,,,,,,2,,,,,,65,,,,,,,,3,,,,,,65
202303080PHO,,PHO,OKC,Footprint Center,conference,3/8/2023 21:00,,,,0,,,,,,,,3,,,,,,65,,,,,,,,1,,,,,,65
202303080LAC,,LAC,TOR,Crypto.com Arena,none,3/8/2023 22:00,,,,0,,,,,,,,3,,,,,,67,,,,,,,,2,,,,,,66
202303090DET,,DET,CHO,Little Caesars Arena,conference,3/9/2023 19:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,67
202303090IND,,IND,HOU,Gainbridge Fieldhouse,none,3/9/2023 19:00,,,,0,,,,,,,,3,,,,,,66,,,,,,,,2,,,,,,65
202303090ORL,,ORL,UTA,Amway Center,none,3/9/2023 19:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,66
202303090MIL,,MIL,BRK,Fiserv Forum,conference,3/9/2023 19:30,,,,0,,,,,,,,2,,,,,,65,,,,,,,,2,,,,,,65
202303090MEM,,MEM,GSW,FedEx Forum,conference,3/9/2023 22:00,,,,0,,,,,,,,2,,,,,,64,,,,,,,,2,,,,,,66
202303090SAC,,SAC,NYK,Golden 1 Center,none,3/9/2023 22:00,,,,0,,,,,,,,3,,,,,,64,,,,,,,,2,,,,,,67
202303100PHI,,PHI,POR,Wells Fargo Center,none,3/10/2023 19:00,,,,0,,,,,,,,3,,,,,,65,,,,,,,,2,,,,,,66
202303100WAS,,WAS,ATL,Capital One Arena,division,3/10/2023 19:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,66
202303100MIA,,MIA,CLE,FTX Arena,conference,3/10/2023 20:00,,,,0,,,,,,,,2,,,,,,67,,,,,,,,2,,,,,,68
202303100MIN,,MIN,BRK,Target Center,none,3/10/2023 20:00,,,,0,,,,,,,,3,,,,,,67,,,,,,,,1,,,,,,66
202303100SAS,,SAS,DEN,AT&T Center,conference,3/10/2023 20:00,,,,0,,,,,,,,5,,,,,,65,,,,,,,,2,,,,,,66
202303100LAL,,LAL,TOR,Crypto.com Arena,none,3/10/2023 22:30,,,,0,,,,,,,,3,,,,,,66,,,,,,,,2,,,,,,67
202303110LAC,,LAC,NYK,Crypto.com Arena,none,3/11/2023 16:00,,,,0,,,,,,,,3,,,,,,68,,,,,,,,2,,,,,,68
202303110CHO,,CHO,UTA,Spectrum Center,none,3/11/2023 19:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,67
202303110DET,,DET,IND,Little Caesars Arena,division,3/11/2023 19:00,,,,0,,,,,,,,2,,,,,,67,,,,,,,,2,,,,,,67
202303110ORL,,ORL,MIA,Amway Center,division,3/11/2023 19:00,,,,0,,,,,,,,2,,,,,,67,,,,,,,,1,,,,,,68
202303110ATL,,ATL,BOS,State Farm Arena,conference,3/11/2023 19:30,,,,0,,,,,,,,1,,,,,,67,,,,,,,,3,,,,,,67
202303110HOU,,HOU,CHI,Toyota Center,none,3/11/2023 20:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,3,,,,,,66
202303110MEM,,MEM,DAL,FedEx Forum,division,3/11/2023 20:00,,,,0,,,,,,,,2,,,,,,65,,,,,,,,3,,,,,,67
202303110GSW,,GSW,MIL,Chase Center,none,3/11/2023 20:30,,,,0,,,,,,,,2,,,,,,67,,,,,,,,2,,,,,,66
202303110NOP,,NOP,OKC,Smoothie King Center,conference,3/11/2023 20:30,,,,0,,,,,,,,3,,,,,,66,,,,,,,,3,,,,,,66
202303110PHO,,PHO,SAC,Footprint Center,division,3/11/2023 22:00,,,,0,,,,,,,,3,,,,,,66,,,,,,,,2,,,,,,65
202303120DEN,,DEN,BRK,Ball Arena,none,3/12/2023 15:30,,,,0,,,,,,,,2,,,,,,67,,,,,,,,2,,,,,,67
202303120CHO,,CHO,CLE,Spectrum Center,conference,3/12/2023 17:00,,,,0,,,,,,,,1,,,,,,69,,,,,,,,2,,,,,,69
202303120PHI,,PHI,WAS,Wells Fargo Center,conference,3/12/2023 18:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,67
202303120NOP,,NOP,POR,Smoothie King Center,conference,3/12/2023 19:00,,,,0,,,,,,,,1,,,,,,67,,,,,,,,2,,,,,,67
202303120SAS,,SAS,OKC,AT&T Center,conference,3/12/2023 19:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,1,,,,,,67
202303120LAL,,LAL,NYK,Crypto.com Arena,none,3/12/2023 21:00,,,,0,,,,,,,,2,,,,,,67,,,,,,,,1,,,,,,69
202303130DET,,DET,IND,Little Caesars Arena,division,3/13/2023 19:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,68
202303130ATL,,ATL,MIN,State Farm Arena,none,3/13/2023 19:30,,,,0,,,,,,,,2,,,,,,68,,,,,,,,3,,,,,,68
202303130DAL,,DAL,MEM,American Airlines Center,division,3/13/2023 19:30,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,66
202303130MIA,,MIA,UTA,FTX Arena,none,3/13/2023 19:30,,,,0,,,,,,,,2,,,,,,69,,,,,,,,2,,,,,,68
202303130HOU,,HOU,BOS,Toyota Center,none,3/13/2023 20:00,,,,0,,,,,,,,2,,,,,,67,,,,,,,,2,,,,,,68
202303130GSW,,GSW,PHO,Chase Center,division,3/13/2023 22:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,67
202303130SAC,,SAC,MIL,Golden 1 Center,none,3/13/2023 22:00,,,,0,,,,,,,,2,,,,,,66,,,,,,,,2,,,,,,67
202303140CHO,,CHO,CLE,Spectrum Center,conference,3/14/2023 19:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,70
202303140WAS,,WAS,DET,Capital One Arena,conference,3/14/2023 19:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,1,,,,,,69
202303140TOR,,TOR,DEN,Scotiabank Arena,none,3/14/2023 19:30,,,,0,,,,,,,,4,,,,,,68,,,,,,,,2,,,,,,68
202303140NOP,,NOP,LAL,Smoothie King Center,conference,3/14/2023 20:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,68
202303140OKC,,OKC,BRK,Paycom Center,none,3/14/2023 20:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,68
202303140SAS,,SAS,ORL,AT&T Center,none,3/14/2023 20:00,,,,0,,,,,,,,2,,,,,,67,,,,,,,,3,,,,,,68
202303140PHO,,PHO,MIL,Footprint Center,none,3/14/2023 22:00,,,,0,,,,,,,,1,,,,,,68,,,,,,,,1,,,,,,68
202303140POR,,POR,NYK,Moda Center,none,3/14/2023 22:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,70
202303150CLE,,CLE,PHI,Rocket Mortgage Fieldhouse,conference,3/15/2023 19:30,,,,0,,,,,,,,1,,,,,,71,,,,,,,,3,,,,,,67
202303150MIA,,MIA,MEM,FTX Arena,none,3/15/2023 19:30,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,67
202303150CHI,,CHI,SAC,United Center,none,3/15/2023 20:00,,,,0,,,,,,,,4,,,,,,67,,,,,,,,2,,,,,,67
202303150HOU,,HOU,LAL,Toyota Center,conference,3/15/2023 20:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,1,,,,,,69
202303150MIN,,MIN,BOS,Target Center,none,3/15/2023 20:00,,,,0,,,,,,,,2,,,,,,69,,,,,,,,2,,,,,,69
202303150SAS,,SAS,DAL,AT&T Center,division,3/15/2023 20:30,,,,0,,,,,,,,1,,,,,,68,,,,,,,,2,,,,,,69
202303150LAC,,LAC,GSW,Crypto.com Arena,division,3/15/2023 22:00,,,,0,,,,,,,,4,,,,,,69,,,,,,,,2,,,,,,69
202303160DET,,DET,DEN,Little Caesars Arena,none,3/16/2023 19:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,69
202303160BRK,,BRK,SAC,Barclays Center,none,3/16/2023 19:30,,,,0,,,,,,,,2,,,,,,69,,,,,,,,1,,,,,,68
202303160TOR,,TOR,OKC,Scotiabank Arena,none,3/16/2023 19:30,,,,0,,,,,,,,2,,,,,,69,,,,,,,,2,,,,,,69
202303160MIL,,MIL,IND,Fiserv Forum,division,3/16/2023 20:00,,,,0,,,,,,,,2,,,,,,69,,,,,,,,3,,,,,,69
202303160PHO,,PHO,ORL,Footprint Center,none,3/16/2023 22:00,,,,0,,,,,,,,2,,,,,,69,,,,,,,,2,,,,,,69
202303170CHO,,CHO,PHI,Spectrum Center,conference,3/17/2023 19:00,,,,0,,,,,,,,3,,,,,,71,,,,,,,,2,,,,,,68
202303170ATL,,ATL,GSW,State Farm Arena,none,3/17/2023 19:30,,,,0,,,,,,,,4,,,,,,69,,,,,,,,2,,,,,,70
202303170CLE,,CLE,WAS,Rocket Mortgage Fieldhouse,conference,3/17/2023 19:30,,,,0,,,,,,,,2,,,,,,72,,,,,,,,3,,,,,,69
202303170CHI,,CHI,MIN,United Center,none,3/17/2023 20:00,,,,0,,,,,,,,2,,,,,,68,,,,,,,,2,,,,,,70
202303170HOU,,HOU,NOP,Toyota Center,division,3/17/2023 20:00,,,,0,,,,,,,,2,,,,,,69,,,,,,,,3,,,,,,69
202303170SAS,,SAS,MEM,AT&T Center,division,3/17/2023 20:00,,,,0,,,,,,,,2,,,,,,69,,,,,,,,2,,,,,,68
202303170POR,,POR,BOS,Moda Center,none,3/17/2023 22:00,,,,0,,,,,,,,3,,,,,,69,,,,,,,,2,,,,,,70
202303170LAL,,LAL,DAL,Crypto.com Arena,conference,3/17/2023 22:30,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,70
202303180NYK,,NYK,DEN,Madison Square Garden (IV),none,3/18/2023 13:00,,,,0,,,,,,,,4,,,,,,71,,,,,,,,2,,,,,,70
202303180LAC,,LAC,ORL,Crypto.com Arena,none,3/18/2023 15:00,,,,0,,,,,,,,3,,,,,,70,,,,,,,,2,,,,,,70
202303180IND,,IND,PHI,Gainbridge Fieldhouse,conference,3/18/2023 19:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,1,,,,,,69
202303180TOR,,TOR,MIN,Scotiabank Arena,none,3/18/2023 19:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,1,,,,,,71
202303180CHI,,CHI,MIA,United Center,conference,3/18/2023 20:00,,,,0,,,,,,,,1,,,,,,69,,,,,,,,3,,,,,,71
202303180MEM,,MEM,GSW,FedEx Forum,conference,3/18/2023 20:00,,,,0,,,,,,,,1,,,,,,69,,,,,,,,1,,,,,,71
202303180WAS,,WAS,SAC,Capital One Arena,none,3/18/2023 20:00,,,,0,,,,,,,,1,,,,,,70,,,,,,,,2,,,,,,69
202303180UTA,,UTA,BOS,Vivint Arena,none,3/18/2023 21:00,,,,0,,,,,,,,5,,,,,,69,,,,,,,,1,,,,,,71
202303190BRK,,BRK,DEN,Barclays Center,none,3/19/2023 15:30,,,,0,,,,,,,,3,,,,,,70,,,,,,,,1,,,,,,71
202303190OKC,,OKC,PHO,Paycom Center,conference,3/19/2023 15:30,,,,0,,,,,,,,3,,,,,,70,,,,,,,,3,,,,,,70
202303190SAS,,SAS,ATL,AT&T Center,none,3/19/2023 16:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,70
202303190DET,,DET,MIA,Little Caesars Arena,conference,3/19/2023 18:00,,,,0,,,,,,,,3,,,,,,71,,,,,,,,1,,,,,,72
202303190HOU,,HOU,NOP,Toyota Center,division,3/19/2023 19:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,70
202303190MIL,,MIL,TOR,Fiserv Forum,conference,3/19/2023 20:00,,,,0,,,,,,,,3,,,,,,70,,,,,,,,1,,,,,,71
202303190POR,,POR,LAC,Moda Center,conference,3/19/2023 21:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,1,,,,,,71
202303190LAL,,LAL,ORL,Crypto.com Arena,none,3/19/2023 21:30,,,,0,,,,,,,,2,,,,,,71,,,,,,,,1,,,,,,71
202303200CHO,,CHO,IND,Spectrum Center,conference,3/20/2023 19:00,,,,0,,,,,,,,3,,,,,,72,,,,,,,,2,,,,,,71
202303200PHI,,PHI,CHI,Wells Fargo Center,conference,3/20/2023 19:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,70
202303200NYK,,NYK,MIN,Madison Square Garden (IV),none,3/20/2023 19:30,,,,0,,,,,,,,2,,,,,,72,,,,,,,,2,,,,,,72
202303200HOU,,HOU,GSW,Toyota Center,conference,3/20/2023 20:00,,,,0,,,,,,,,1,,,,,,71,,,,,,,,2,,,,,,72
202303200MEM,,MEM,DAL,FedEx Forum,division,3/20/2023 20:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,3,,,,,,71
202303200UTA,,UTA,SAC,Vivint Arena,conference,3/20/2023 21:00,,,,0,,,,,,,,2,,,,,,70,,,,,,,,2,,,,,,70
202303210ORL,,ORL,WAS,Amway Center,division,3/21/2023 19:00,,,,0,,,,,,,,2,,,,,,72,,,,,,,,3,,,,,,71
202303210ATL,,ATL,DET,State Farm Arena,conference,3/21/2023 19:30,,,,0,,,,,,,,2,,,,,,71,,,,,,,,2,,,,,,72
202303210BRK,,BRK,CLE,Barclays Center,conference,3/21/2023 19:30,,,,0,,,,,,,,2,,,,,,71,,,,,,,,4,,,,,,73
202303210NOP,,NOP,SAS,Smoothie King Center,division,3/21/2023 20:00,,,,0,,,,,,,,2,,,,,,71,,,,,,,,2,,,,,,71
202303210SAC,,SAC,BOS,Golden 1 Center,none,3/21/2023 22:00,,,,0,,,,,,,,1,,,,,,71,,,,,,,,3,,,,,,72
202303210LAC,,LAC,OKC,Crypto.com Arena,conference,3/21/2023 22:30,,,,0,,,,,,,,2,,,,,,72,,,,,,,,2,,,,,,71
202303220WAS,,WAS,DEN,Capital One Arena,none,3/22/2023 19:00,,,,0,,,,,,,,1,,,,,,72,,,,,,,,3,,,,,,72
202303220DAL,,DAL,GSW,American Airlines Center,conference,3/22/2023 19:30,,,,0,,,,,,,,2,,,,,,72,,,,,,,,2,,,,,,73
202303220MIA,,MIA,NYK,FTX Arena,conference,3/22/2023 19:30,,,,0,,,,,,,,3,,,,,,73,,,,,,,,2,,,,,,73
202303220TOR,,TOR,IND,Scotiabank Arena,conference,3/22/2023 19:30,,,,0,,,,,,,,3,,,,,,72,,,,,,,,2,,,,,,72
202303220CHI,,CHI,PHI,United Center,conference,3/22/2023 20:00,,,,0,,,,,,,,2,,,,,,71,,,,,,,,2,,,,,,71
202303220MEM,,MEM,HOU,FedEx Forum,division,3/22/2023 20:00,,,,0,,,,,,,,2,,,,,,71,,,,,,,,2,,,,,,72
