,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState,home,away,home,away,home,away,gameState,gameState
teamData,winner,teamHome,teamAway,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry,salary,salary,avgSalary,avgSalary,numberOfGamesPlayed,numberOfGamesPlayed,datetime,endtime
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201903200NYK,UTA,NYK,UTA,"Madison Square Garden (IV), New York, New York",25,22,32,37,[],116,-1,2.0,"['knoxke01', 'dotsoda01', 'mudiaem01', 'hezonma01', 'jordade01', 'robinmi01', 'ellenhe01', 'kornelu01', 'thomala01', 'jenkijo01', 'allenka01']","[14, 57]",0,39,35,37,26,[],137,4,2.0,"['mitchdo01', 'favorde01', 'goberru01', 'inglejo01', 'rubiori01', 'crowdja01', 'korveky01', 'onealro01', 'netora01', 'sefolth01', 'allengr01', 'udohek01', 'niangge01']","[41, 29]",1,none,274963657.0,749685744.0,24996696.09090909,57668134.15384615,71,70,2019-03-20 19:30:00,2019-03-20 21:30:00
201903200OKC,TOR,OKC,TOR,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",31,24,23,32,[],114,-3,2.0,"['westbru01', 'grantje01', 'adamsst01', 'georgpa01', 'fergute01', 'schrode01', 'morrima02', 'naderab01', 'noelne01', 'burtode02', 'diallha01', 'pattepa01', 'feltora01']","[42, 29]",0,39,24,29,18,[],123,1,2.0,"['siakapa01', 'leonaka01', 'vanvlfr01', 'greenda02', 'gasolma01', 'ibakase01', 'powelno01', 'linje01', 'anunoog01', 'mccawpa01', 'moreler01', 'bouchch01', 'millema01']","[50, 21]",0,none,992222294.0,911586204.0,76324791.84615384,70122015.6923077,71,71,2019-03-20 21:30:00,2019-03-20 23:30:00
201903200ORL,ORL,ORL,NOP,"Amway Center, Orlando, Florida",39,29,30,21,[],119,2,3.0,"['gordoaa01', 'isaacjo01', 'fournev01', 'vucevni01', 'augusdj01', 'rosste01', 'iwundwe01', 'cartemi01', 'birchkh01', 'martija01', 'grantje02', 'jeffeam01', 'frazime01', 'bambamo01']","[33, 38]",1,25,21,21,29,[],96,1,2.0,"['jacksfr01', 'okafoja01', 'willike04', 'paytoel01', 'randlju01', 'clarkia01', 'johnsst04', 'milleda01', 'diallch01', 'bertada02', 'hillso01', 'woodch01', 'davisan02']","[31, 42]",0,none,609803645.0,474108439.0,43557403.21428572,36469879.92307692,71,73,2019-03-20 19:00:00,2019-03-20 21:00:00
201903200PHI,PHI,PHI,BOS,"Wells Fargo Center, Philadelphia, Pennsylvania",30,28,27,33,[],118,5,1.0,"['simmobe01', 'embiijo01', 'butleji01', 'harrito02', 'redicjj01', 'scottmi01', 'ennisja01', 'mccontj01', 'marjabo01', 'simmojo02', 'boldejo01', 'johnsam01', 'pattoju01']","[46, 25]",0,39,30,21,25,[],115,-1,2.0,"['irvinky01', 'morrima03', 'horfoal01', 'tatumja01', 'smartma01', 'brownja02', 'roziete01', 'baynear01', 'ojelese01', 'theisda01', 'wanambr01', 'williro04', 'yabusgu01']","[43, 28]",3,division,894453649.0,860263561.0,68804126.84615384,66174120.07692308,71,71,2019-03-20 19:00:00,2019-03-20 21:00:00
201903200POR,POR,POR,DAL,"Moda Center, Portland, Oregon",26,39,36,25,[],126,1,2.0,"['lillada01', 'harklma01', 'laymaja01', 'nurkiju01', 'aminual01', 'curryse01', 'hoodro01', 'kanteen01', 'turneev01', 'colliza01', 'trentga02', 'simonan01', 'leoname01']","[43, 27]",1,17,35,31,35,[],118,-1,2.0,"['doncilu01', 'brunsja01', 'poweldw01', 'hardati02', 'nowitdi01', 'jacksju01', 'burketr01', 'mejrisa01', 'leeco01', 'finnedo01', 'harride01', 'antetko01', 'broekry01']","[28, 42]",2,conference,771413022.0,662954672.0,59339463.23076923,50996513.23076923,70,70,2019-03-20 22:00:00,2019-03-21 00:00:00
201903200SAS,MIA,SAS,MIA,"AT&T Center, San Antonio, Texas",22,25,31,27,[],105,9,2.0,"['aldrila01', 'derozde01', 'forbebr01', 'whitede01', 'poeltja01', 'gayru01', 'millspa02', 'bertada01', 'belinma01', 'cunnida01', 'walkelo01', 'pondequ01', 'eubandr01']","[42, 29]",0,24,38,28,20,[],110,2,2.0,"['richajo01', 'waitedi01', 'jonesde02', 'adebaba01', 'olynyke01', 'johnsja01', 'dragigo01', 'wadedw01', 'whiteha01', 'hasleud01', 'anderry01', 'robindu01', 'matenya01']","[34, 36]",1,none,879841052.0,984025079.0,67680080.92307693,75694236.84615384,71,70,2019-03-20 20:30:00,2019-03-20 22:30:00
201903210ATL,ATL,ATL,UTA,"State Farm Arena, Atlanta, Georgia",29,36,21,31,[],117,-3,2.0,"['youngtr01', 'princta02', 'huertke01', 'dedmode01', 'collijo01', 'cartevi01', 'lenal01', 'bembrde01', 'bazemke01', 'adamsja01', 'anderju01', 'davisde01', 'johnsbj01']","[24, 48]",0,28,26,37,23,[],114,5,1.0,"['mitchdo01', 'inglejo01', 'goberru01', 'favorde01', 'rubiori01', 'crowdja01', 'onealro01', 'korveky01', 'netora01', 'sefolth01', 'udohek01', 'niangge01', 'allengr01']","[42, 29]",1,none,460507176.0,749685744.0,35423628.92307692,57668134.15384615,72,71,2019-03-21 19:30:00,2019-03-21 21:30:00
201903210CHO,CHO,CHO,MIN,"Spectrum Center, Charlotte, North Carolina",25,29,27,32,[],113,-2,2.0,"['walkeke02', 'bridgmi02', 'willima02', 'bacondw01', 'biyombi01', 'lambje01', 'batumni01', 'hernawi01', 'monkma01', 'grahade01', 'kaminfr01', 'parketo01', 'macksh01']","[31, 39]",0,25,26,27,28,[],106,-4,2.0,"['wiggian01', 'jonesty01', 'townska01', 'okogijo01', 'saricda01', 'tollian01', 'bayleje01', 'bateske01', 'dienggo01', 'reynoca01', 'gibsota01', 'terreja01']","[32, 39]",1,none,873434126.0,568997751.0,67187240.46153846,47416479.25,70,71,2019-03-21 19:00:00,2019-03-21 21:00:00
201903210GSW,GSW,GSW,IND,"Oracle Arena, Oakland, California",19,34,35,24,[],112,1,2.0,"['curryst01', 'greendr01', 'thompkl01', 'duranke01', 'couside01', 'iguodan01', 'cookqu01', 'livinsh01', 'jerebjo01', 'bogutan01', 'looneke01', 'mckinal01', 'belljo01']","[48, 22]",1,19,24,19,27,[],89,-3,2.0,"['josepco01', 'matthwe02', 'bogdabo02', 'youngth01', 'turnemy01', 'evansty01', 'mcderdo01', 'sabondo01', 'holidaa01', 'leaftj01', 'oquinky01']","[44, 28]",0,none,1412436374.0,677963440.0,108648951.84615384,61633040.0,70,72,2019-03-21 22:30:00,2019-03-22 00:30:00
201903210PHO,DET,PHO,DET,"Talking Stick Resort Arena, Phoenix, Arizona",32,28,20,18,[],98,-1,3.0,"['bridgmi01', 'bookede01', 'bendedr01', 'aytonde01', 'jacksjo02', 'danietr01', 'meltode01', 'holmeri01', 'crawfja01', 'spaldra01', 'okoboel01']","[17, 55]",0,29,29,29,31,[],118,-1,3.0,"['drumman01', 'ellinwa01', 'griffbl01', 'jacksre01', 'brownbr01', 'makerth01', 'kennalu01', 'smithis01', 'gallola01', 'pachuza01', 'robingl02', 'thomakh01', 'caldejo01']","[36, 34]",1,none,387967384.0,823175944.0,35269762.18181818,63321226.461538464,72,70,2019-03-21 22:00:00,2019-03-22 00:00:00
201903210SAC,SAC,SAC,DAL,"Golden 1 Center, Sacramento, California",27,26,31,32,[],116,-1,2.0,"['hieldbu01', 'barneha02', 'foxde01', 'caulewi01', 'bjeline01', 'baglema01', 'bogdabo01', 'ferreyo01', 'gilesha01', 'breweco01', 'masonfr01', 'burksal01', 'koufoko01']","[34, 36]",1,29,22,25,24,[],100,-2,1.0,"['klebima01', 'jacksju01', 'poweldw01', 'brunsja01', 'doncilu01', 'harride01', 'burketr01', 'broekry01', 'nowitdi01', 'finnedo01', 'mejrisa01', 'leeco01', 'antetko01']","[28, 43]",0,conference,612690769.0,591933188.0,47130059.15384615,45533322.15384615,70,71,2019-03-21 22:00:00,2019-03-22 00:00:00
201903210WAS,DEN,WAS,DEN,"Capital One Arena, Washington, District of Columbia",30,23,32,23,[],108,-2,1.0,"['bealbr01', 'portibo01', 'bryanth01', 'satorto01', 'browntr01', 'parkeja01', 'greenje02', 'randlch01', 'johnswe01', 'mahinia01', 'arizatr01', 'dekkesa01']","[30, 42]",0,33,28,24,28,[],113,4,3.0,"['millspa01', 'jokicni01', 'harriga01', 'murraja01', 'bartowi01', 'plumlma01', 'craigto01', 'morrimo01', 'beaslma01', 'thomais02', 'hernaju01', 'welshth01', 'vandeja01']","[47, 22]",0,none,670202205.0,717341094.0,55850183.75,55180084.15384615,72,69,2019-03-21 19:00:00,2019-03-21 21:00:00
201903220CLE,LAC,CLE,LAC,"Quicken Loans Arena, Cleveland, Ohio",40,20,23,25,[],108,2,2.0,"['osmande01', 'loveke01', 'sextoco01', 'knighbr03', 'zizican01', 'clarkjo01', 'nancela02', 'thomptr01', 'nwabada01', 'stausni01', 'chrisma01', 'fryech01']","[19, 53]",0,25,33,34,18,[],110,3,3.0,"['gilgesh01', 'gallida01', 'beverpa01', 'shamela01', 'zubaciv01', 'willilo02', 'harremo01', 'greenja01', 'templga01', 'chandwi01', 'thornsi01', 'wallaty01']","[42, 30]",0,none,714048115.0,575397166.0,59504009.583333336,47949763.833333336,72,72,2019-03-22 19:30:00,2019-03-22 21:30:00
201903220HOU,HOU,HOU,SAS,"Toyota Center, Houston, Texas",36,26,19,30,[],111,-1,2.0,"['gordoer01', 'tuckepj01', 'hardeja01', 'paulch01', 'capelca01', 'houseda01', 'shumpim01', 'hilarne01', 'greenge01', 'clarkga01', 'riverau01', 'farieke01']","[45, 27]",2,24,23,34,24,[],105,-1,2.0,"['forbebr01', 'aldrila01', 'derozde01', 'whitede01', 'gayru01', 'bertada01', 'belinma01', 'millspa02', 'poeltja01', 'walkelo01', 'eubandr01', 'cunnida01', 'pondequ01']","[42, 30]",1,division,1223816431.0,879841052.0,101984702.58333331,67680080.92307693,72,72,2019-03-22 20:00:00,2019-03-22 22:00:00
201903220LAL,BRK,LAL,BRK,"STAPLES Center, Los Angeles, California",23,20,30,33,[],106,-4,3.0,"['jamesle01', 'kuzmaky01', 'mcgeeja01', 'bullore01', 'rondora01', 'carusal01', 'caldwke01', 'chandty01', 'willijo04', 'wagnemo01', 'bongais01', 'machasc01', 'stephla01']","[31, 40]",0,20,24,34,33,[],111,1,3.0,"['carrode01', 'russeda01', 'harrijo01', 'allenja01', 'kurucro01', 'dinwisp01', 'davised01', 'leverca01', 'dudleja01', 'grahatr01', 'holliro01', 'napiesh01']","[37, 36]",1,none,959546571.0,497674243.0,73811274.6923077,41472853.583333336,71,73,2019-03-22 22:30:00,2019-03-23 00:30:00
201903220MIL,MIL,MIL,MIA,"Fiserv Forum, Milwaukee, Wisconsin",33,30,31,22,[],116,-1,2.0,"['antetgi01', 'lopezbr01', 'bledser01', 'middlkh01', 'snellto01', 'connapa01', 'ilyaser01', 'hillge01', 'brownst02', 'wilsodj01', 'fraziti01', 'divindo01']","[53, 19]",2,32,19,18,18,[],87,3,2.0,"['richajo01', 'waitedi01', 'jonesde02', 'olynyke01', 'adebaba01', 'wadedw01', 'johnsja01', 'whiteha01', 'dragigo01', 'robindu01', 'anderry01', 'mcgruro01', 'hasleud01']","[35, 36]",1,conference,884146494.0,999251251.0,73678874.5,76865480.84615384,72,71,2019-03-22 20:30:00,2019-03-22 22:30:00
201903220NYK,DEN,NYK,DEN,"Madison Square Garden (IV), New York, New York",18,24,20,31,[],93,-2,2.0,"['dotsoda01', 'knoxke01', 'mudiaem01', 'jordade01', 'hezonma01', 'ntilila01', 'robinmi01', 'thomala01', 'allenka01', 'ellenhe01', 'jenkijo01', 'kornelu01']","[14, 58]",0,37,19,26,29,[],111,5,1.0,"['murraja01', 'bartowi01', 'millspa01', 'jokicni01', 'harriga01', 'plumlma01', 'beaslma01', 'morrimo01', 'craigto01', 'hernaju01', 'vandeja01', 'lylestr01', 'thomais02']","[48, 22]",1,none,295442131.0,741227143.0,24620177.58333333,57017472.538461536,72,70,2019-03-22 19:30:00,2019-03-22 21:30:00
201903220ORL,ORL,ORL,MEM,"Amway Center, Orlando, Florida",23,35,23,29,[],123,3,2.0,"['augusdj01', 'vucevni01', 'fournev01', 'gordoaa01', 'isaacjo01', 'rosste01', 'cartemi01', 'iwundwe01', 'birchkh01', 'jeffeam01', 'grantje02', 'martija01']","[34, 38]",0,33,31,31,15,[],119,1,2.0,"['dorsety01', 'holidju01', 'valanjo01', 'wrighde01', 'cabocbr01', 'parsoch01', 'carteje01', 'rabbiv01', 'washbju01', 'noahjo01', 'watanyu01', 'conlemi01']","[29, 42]",1,none,583236371.0,698365987.0,48603030.91666666,58197165.583333336,72,71,2019-03-22 19:00:00,2019-03-22 21:00:00
201903220TOR,OKC,TOR,OKC,"Scotiabank Arena, Toronto, Canada",29,29,22,29,[],109,2,2.0,"['siakapa01', 'vanvlfr01', 'leonaka01', 'greenda02', 'gasolma01', 'ibakase01', 'powelno01', 'anunoog01', 'linje01', 'moreler01', 'mccawpa01', 'millema01']","[51, 21]",1,22,26,35,33,[],116,-4,2.0,"['georgpa01', 'westbru01', 'grantje01', 'adamsst01', 'fergute01', 'schrode01', 'morrima02', 'naderab01', 'noelne01', 'feltora01', 'burtode02', 'diallha01', 'pattepa01']","[42, 30]",0,none,896119819.0,992222294.0,74676651.58333333,76324791.84615384,72,72,2019-03-22 19:30:00,2019-03-22 21:30:00
201903230ATL,ATL,ATL,PHI,"State Farm Arena, Atlanta, Georgia",34,40,26,29,[],129,1,2.0,"['youngtr01', 'princta02', 'collijo01', 'huertke01', 'dedmode01', 'lenal01', 'cartevi01', 'bazemke01', 'bembrde01', 'adamsja01', 'anderju01', 'davisde01']","[25, 48]",1,41,27,32,27,[],127,6,3.0,"['harrito02', 'butleji01', 'simmobe01', 'embiijo01', 'redicjj01', 'scottmi01', 'ennisja01', 'mccontj01', 'marjabo01', 'johnsam01', 'boldejo01', 'pattoju01', 'simmojo02']","[47, 25]",1,conference,460269133.0,894453649.0,38355761.083333336,68804126.84615384,73,72,2019-03-23 19:30:00,2019-03-23 21:30:00
201903230CHI,UTA,CHI,UTA,"United Center, Chicago, Illinois",18,18,25,22,[],83,2,3.0,"['harrish01', 'blakean01', 'markkla01', 'lopezro01', 'dunnkr01', 'feliccr01', 'seldewa01', 'luwawti01', 'arcidry01', 'sampsbr01', 'lavinza01']","[21, 52]",0,33,37,21,23,[],114,-1,2.0,"['inglejo01', 'goberru01', 'mitchdo01', 'rubiori01', 'favorde01', 'crowdja01', 'onealro01', 'korveky01', 'sefolth01', 'netora01', 'niangge01', 'udohek01', 'mitrona01']","[42, 30]",1,none,308443502.0,738826006.0,28040318.363636363,56832769.692307696,73,72,2019-03-23 20:00:00,2019-03-23 22:00:00
201903230CHO,CHO,CHO,BOS,"Spectrum Center, Charlotte, North Carolina",29,34,26,35,[],124,1,2.0,"['walkeke02', 'bridgmi02', 'bacondw01', 'willima02', 'biyombi01', 'lambje01', 'grahade01', 'kaminfr01', 'hernawi01', 'monkma01', 'macksh01', 'parketo01']","[32, 39]",1,35,29,34,19,[],117,-2,3.0,"['tatumja01', 'morrima03', 'irvinky01', 'smartma01', 'williro04', 'brownja02', 'roziete01', 'yabusgu01', 'theisda01', 'ojelese01', 'hunterj01', 'wanambr01', 'doziepj01']","[43, 29]",2,conference,706402004.0,585424058.0,58866833.66666666,45032619.84615385,71,72,2019-03-23 18:00:00,2019-03-23 20:00:00
201903230GSW,DAL,GSW,DAL,"Oracle Arena, Oakland, California",22,24,24,21,[],91,2,2.0,"['duranke01', 'thompkl01', 'cookqu01', 'greendr01', 'couside01', 'jerebjo01', 'belljo01', 'mckinal01', 'iguodan01', 'leeda03', 'evansja02', 'looneke01']","[49, 22]",2,37,37,34,18,[],126,-3,2.0,"['doncilu01', 'nowitdi01', 'poweldw01', 'brunsja01', 'jacksju01', 'broekry01', 'klebima01', 'burketr01', 'harride01', 'finnedo01', 'antetko01', 'leeco01', 'maconda01']","[28, 44]",1,conference,986978057.0,586963881.0,82248171.41666667,45151067.76923077,71,72,2019-03-23 20:30:00,2019-03-23 22:30:00
201903230MEM,MIN,MEM,MIN,"FedEx Forum, Memphis, Tennessee",25,25,18,31,[],99,-1,1.0,"['conlemi01', 'holidju01', 'dorsety01', 'valanjo01', 'cabocbr01', 'wrighde01', 'parsoch01', 'rabbiv01', 'carteje01', 'noahjo01', 'watanyu01', 'washbju01']","[29, 43]",2,25,24,35,28,[],112,-5,2.0,"['jonesty01', 'wiggian01', 'townska01', 'okogijo01', 'saricda01', 'tollian01', 'bateske01', 'bayleje01', 'dienggo01', 'reynoca01', 'terreja01', 'willicj01', 'gibsota01']","[32, 40]",1,conference,698365987.0,569372751.0,58197165.583333336,43797903.92307692,72,72,2019-03-23 20:00:00,2019-03-23 22:00:00
201903230POR,POR,POR,DET,"Moda Center, Portland, Oregon",32,27,30,28,[],117,2,3.0,"['lillada01', 'aminual01', 'nurkiju01', 'harklma01', 'laymaja01', 'curryse01', 'hoodro01', 'kanteen01', 'turneev01', 'colliza01', 'leoname01', 'trentga02', 'simonan01']","[44, 27]",0,28,28,36,20,[],112,1,2.0,"['drumman01', 'griffbl01', 'jacksre01', 'ellinwa01', 'brownbr01', 'gallola01', 'kennalu01', 'smithis01', 'makerth01', 'pachuza01', 'robingl02', 'leuerjo01', 'thomakh01']","[37, 34]",0,none,771413022.0,781676948.0,59339463.23076923,60128996.0,71,71,2019-03-23 22:00:00,2019-03-24 00:00:00
201903230SAC,SAC,SAC,PHO,"Golden 1 Center, Sacramento, California",19,28,32,33,[],112,1,2.0,"['hieldbu01', 'bjeline01', 'barneha02', 'foxde01', 'caulewi01', 'baglema01', 'bogdabo01', 'breweco01', 'koufoko01', 'ferreyo01', 'burksal01', 'masonfr01']","[35, 36]",2,32,21,22,28,[],103,-2,2.0,"['bookede01', 'bendedr01', 'bridgmi01', 'aytonde01', 'meltode01', 'danietr01', 'holmeri01', 'okoboel01', 'spaldra01', 'fredeji01', 'crawfja01']","[17, 56]",1,division,604424965.0,368857431.0,50368747.083333336,33532493.727272727,71,73,2019-03-23 22:00:00,2019-03-24 00:00:00
201903230WAS,MIA,WAS,MIA,"Capital One Arena, Washington, District of Columbia",27,26,26,29,[],108,-3,2.0,"['satorto01', 'bryanth01', 'bealbr01', 'portibo01', 'browntr01', 'parkeja01', 'greenje02', 'mcraejo01', 'randlch01', 'mahinia01', 'dekkesa01', 'johnswe01']","[30, 43]",1,25,27,26,35,[],113,-1,1.0,"['richajo01', 'olynyke01', 'adebaba01', 'waitedi01', 'jonesde02', 'dragigo01', 'wadedw01', 'johnsja01', 'whiteha01', 'mcgruro01', 'robindu01', 'hasleud01', 'anderry01']","[35, 37]",2,division,554011817.0,999251251.0,46167651.41666666,76865480.84615384,73,72,2019-03-23 19:00:00,2019-03-23 21:00:00
201903240BOS,SAS,BOS,SAS,"TD Garden, Boston, Massachusetts",24,23,25,24,[],96,-3,1.0,"['irvinky01', 'smartma01', 'haywago01', 'morrima03', 'baynear01', 'brownja02', 'roziete01', 'theisda01', 'yabusgu01', 'ojelese01', 'monrogr01', 'doziepj01', 'wanambr01']","[43, 30]",0,31,23,30,31,[],115,-2,2.0,"['aldrila01', 'derozde01', 'whitede01', 'poeltja01', 'forbebr01', 'belinma01', 'millspa02', 'gayru01', 'bertada01', 'walkelo01', 'eubandr01', 'cunnida01', 'pondequ01']","[42, 31]",1,none,839208284.0,879841052.0,64554483.38461538,67680080.92307693,73,73,2019-03-24 19:30:00,2019-03-24 21:30:00
201903240GSW,GSW,GSW,DET,"Oracle Arena, Oakland, California",29,34,34,24,[],121,-1,1.0,"['thompkl01', 'curryst01', 'duranke01', 'greendr01', 'bogutan01', 'livinsh01', 'looneke01', 'jerebjo01', 'cookqu01', 'belljo01', 'mckinal01', 'leeda03', 'derrima01']","[49, 23]",0,28,21,28,37,[],114,-1,1.0,"['drumman01', 'griffbl01', 'jacksre01', 'ellinwa01', 'brownbr01', 'kennalu01', 'smithis01', 'gallola01', 'makerth01', 'pachuza01', 'robingl02', 'mykhasv01', 'thomakh01']","[37, 35]",1,none,1138264070.0,743736273.0,87558774.61538461,57210482.538461536,72,72,2019-03-24 20:30:00,2019-03-24 22:30:00
201903240IND,IND,IND,DEN,"Bankers Life Fieldhouse, Indianapolis, Indiana",27,35,30,32,[],124,-4,3.0,"['youngth01', 'turnemy01', 'matthwe02', 'bogdabo02', 'josepco01', 'sabondo01', 'evansty01', 'holidaa01', 'mcderdo01', 'leaftj01', 'oquinky01', 'johnsal02', 'sumneed01']","[44, 29]",0,23,23,21,21,[],88,6,2.0,"['jokicni01', 'murraja01', 'millspa01', 'harriga01', 'bartowi01', 'morrimo01', 'craigto01', 'plumlma01', 'beaslma01', 'hernaju01', 'vandeja01', 'lylestr01', 'thomais02']","[49, 22]",1,none,688773875.0,741227143.0,52982605.76923077,57017472.538461536,73,71,2019-03-24 17:00:00,2019-03-24 19:00:00
201903240LAL,LAL,LAL,SAC,"STAPLES Center, Los Angeles, California",22,26,39,24,[],111,-5,2.0,"['kuzmaky01', 'rondora01', 'jamesle01', 'caldwke01', 'mcgeeja01', 'stephla01', 'carusal01', 'chandty01', 'wagnemo01', 'machasc01', 'willijo04', 'muscami01', 'bongais01']","[31, 41]",2,20,29,28,29,[],106,2,1.0,"['barneha02', 'hieldbu01', 'foxde01', 'bjeline01', 'caulewi01', 'baglema01', 'bogdabo01', 'ferreyo01', 'breweco01', 'koufoko01', 'masonfr01', 'gilesha01', 'burksal01']","[36, 36]",1,division,951705320.0,612690769.0,73208101.53846154,47130059.15384615,72,72,2019-03-24 21:30:00,2019-03-24 23:30:00
201903240MIL,MIL,MIL,CLE,"Fiserv Forum, Milwaukee, Wisconsin",32,36,22,37,[],127,1,2.0,"['middlkh01', 'antetgi01', 'bledser01', 'lopezbr01', 'snellto01', 'connapa01', 'hillge01', 'ilyaser01', 'brownst02', 'wilsodj01', 'colsobo01', 'fraziti01', 'divindo01']","[54, 19]",2,27,28,22,28,[],105,-1,2.0,"['sextoco01', 'osmande01', 'loveke01', 'nancela02', 'knighbr03', 'clarkjo01', 'nwabada01', 'thomptr01', 'stausni01', 'chrisma01', 'fryech01', 'zizican01']","[19, 54]",1,division,884146494.0,714048115.0,68011268.76923077,59504009.583333336,73,73,2019-03-24 16:30:00,2019-03-24 18:30:00
201903240NOP,HOU,NOP,HOU,"Smoothie King Center, New Orleans, Louisiana",19,25,25,21,[],90,-1,4.0,"['jacksfr01', 'paytoel01', 'randlju01', 'willike04', 'davisan02', 'johnsst04', 'milleda01', 'bertada02', 'okafoja01', 'clarkia01', 'diallch01', 'woodch01', 'hillso01']","[31, 43]",2,33,30,24,26,[],113,1,2.0,"['hardeja01', 'paulch01', 'tuckepj01', 'capelca01', 'gordoer01', 'houseda01', 'riverau01', 'farieke01', 'shumpim01', 'clarkga01', 'chiozch01', 'hilarne01', 'greenge01']","[46, 27]",1,division,474108439.0,1223953807.0,36469879.92307692,94150292.84615384,74,73,2019-03-24 19:00:00,2019-03-24 21:00:00
201903240NYK,LAC,NYK,LAC,"Madison Square Garden (IV), New York, New York",24,35,25,29,[],113,-3,2.0,"['dotsoda01', 'mudiaem01', 'jordade01', 'hezonma01', 'knoxke01', 'thomala01', 'allenka01', 'robinmi01', 'jenkijo01', 'ntilila01', 'kornelu01', 'ellenhe01']","[14, 59]",0,29,31,29,35,[],124,4,2.0,"['gilgesh01', 'gallida01', 'beverpa01', 'zubaciv01', 'shamela01', 'willilo02', 'harremo01', 'templga01', 'greenja01', 'chandwi01', 'thornsi01', 'wallaty01']","[43, 30]",1,none,295442131.0,575397166.0,24620177.58333333,47949763.833333336,73,73,2019-03-24 12:00:00,2019-03-24 14:00:00
201903240TOR,CHO,TOR,CHO,"Scotiabank Arena, Toronto, Canada",32,25,26,31,[],114,-1,2.0,"['siakapa01', 'leonaka01', 'lowryky01', 'greenda02', 'gasolma01', 'vanvlfr01', 'ibakase01', 'anunoog01', 'powelno01', 'mccawpa01', 'linje01', 'bouchch01', 'millema01']","[51, 22]",1,27,31,37,20,[],115,2,1.0,"['walkeke02', 'bacondw01', 'bridgmi02', 'willima02', 'biyombi01', 'lambje01', 'kaminfr01', 'grahade01', 'hernawi01', 'monkma01', 'macksh01']","[33, 39]",0,conference,1123591249.0,538119544.0,86430096.07692307,48919958.54545455,73,72,2019-03-24 18:00:00,2019-03-24 20:00:00
201903250MEM,MEM,MEM,OKC,"FedEx Forum, Memphis, Tennessee",31,23,32,29,[],115,-2,2.0,"['dorsety01', 'cabocbr01', 'wrighde01', 'holidju01', 'valanjo01', 'parsoch01', 'rabbiv01', 'carteje01', 'washbju01', 'bradlav01', 'conlemi01', 'watanyu01']","[29, 44]",0,23,25,30,25,[],103,1,3.0,"['georgpa01', 'westbru01', 'fergute01', 'adamsst01', 'grantje01', 'schrode01', 'morrima02', 'naderab01', 'burtode02', 'noelne01', 'feltora01', 'pattepa01', 'diallha01']","[43, 30]",2,conference,619723578.0,992222294.0,51643631.5,76324791.84615384,73,73,2019-03-25 20:00:00,2019-03-25 22:00:00
201903250ORL,ORL,ORL,PHI,"Amway Center, Orlando, Florida",31,26,32,30,[],119,4,3.0,"['gordoaa01', 'fournev01', 'vucevni01', 'isaacjo01', 'augusdj01', 'rosste01', 'cartemi01', 'iwundwe01', 'birchkh01', 'martija01', 'grantje02', 'caupatr01', 'jeffeam01']","[35, 38]",1,31,29,17,21,[],98,-1,2.0,"['harrito02', 'butleji01', 'embiijo01', 'mccontj01', 'redicjj01', 'scottmi01', 'miltosh01', 'simmojo02', 'marjabo01', 'boldejo01', 'smithzh01', 'johnsam01', 'highsha01']","[47, 26]",2,conference,583236371.0,794222036.0,44864336.23076923,61094002.76923077,73,73,2019-03-25 19:00:00,2019-03-25 21:00:00
201903250POR,POR,POR,BRK,"Moda Center, Portland, Oregon",31,31,33,25,[12],148,3,2.0,"['lillada01', 'harklma01', 'nurkiju01', 'aminual01', 'laymaja01', 'hoodro01', 'curryse01', 'kanteen01', 'colliza01', 'turneev01', 'simonan01', 'trentga02', 'leoname01']","[45, 27]",1,27,35,28,30,[12],144,2,3.0,"['harrijo01', 'russeda01', 'carrode01', 'allenja01', 'kurucro01', 'dinwisp01', 'dudleja01', 'leverca01', 'davised01', 'napiesh01', 'grahatr01', 'holliro01']","[38, 36]",0,none,771413022.0,497674243.0,59339463.23076923,41472853.583333336,72,74,2019-03-25 22:00:00,2019-03-26 00:00:00
