,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
teamData,winner,teamHome,teamAway,location,rivalry,datetime,endtime,neutral,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,salary,avgSalary,numberOfGamesPlayed
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201701110POR,POR,POR,CLE,"Moda Center, Portland, Oregon",none,2017-01-11 22:30:00,2017-01-12 00:30:00,0,27,22,24,29,[],102,1,1.0,"['mccolcj01', 'lillada01', 'harklma01', 'aminual01', 'plumlma01', 'crabbal01', 'turneev01', 'davised01', 'vonleno01', 'laymaja01', 'connapa01', 'napiesh01', 'leoname01']","[17, 23]",0,873054520.0,67158040.0,40,20,21,20,25,[],86,-1,1.0,"['irvinky01', 'jamesle01', 'loveke01', 'thomptr01', 'liggide01', 'shumpim01', 'korveky01', 'jefferi01', 'feldeka01', 'fryech01', 'jonesja02', 'mcraejo01']","[28, 9]",1,1290938945.0,107578245.41666669,37
201701120BRK,NOP,BRK,NOP,"Barclays Center, Brooklyn, New York",none,2017-01-12 19:30:00,2017-01-12 21:30:00,0,31,26,22,16,[],95,-7,2.0,"['lopezbr01', 'booketr01', 'harrijo01', 'bogdabo02', 'whiteis01', 'kilpase01', 'leverca01', 'dinwisp01', 'holliro01', 'hamilju01', 'scolalu01', 'foyera01', 'acyqu01']","[8, 29]",0,550425200.0,42340400.0,37,35,16,22,31,[],104,1,3.0,"['joneste01', 'hillso01', 'holidjr01', 'hieldbu01', 'asikom01', 'evansty01', 'cunnida01', 'mooreet01', 'motiedo01', 'gallola01', 'ajincal01', 'fraziti01', 'diallch01']","[15, 24]",0,597734813.0,45979601.0,39
201701120DEN,DEN,DEN,IND,"The O2 Arena, London, United Kingdom",none,2017-01-12 15:00:00,2017-01-12 17:00:00,1,30,37,39,34,[],140,-5,5.0,"['harriga01', 'chandwi01', 'gallida01', 'jokicni01', 'mudiaem01', 'bartowi01', 'nelsoja01', 'farieke01', 'murraja01', 'nurkiju01', 'beaslma01', 'hernaju01', 'millemi01']","[14, 23]",0,935858073.0,71989082.53846154,37,29,27,20,36,[],112,5,5.0,"['georgpa01', 'youngth01', 'robingl02', 'teaguje01', 'turnemy01', 'ellismo01', 'brookaa01', 'serapke01', 'milescj01', 'jeffeal01', 'allenla01', 'youngjo01', 'niangge01']","[20, 18]",0,895930601.0,68917738.53846154,38
201701120GSW,GSW,GSW,DET,"Oracle Arena, Oakland, California",none,2017-01-12 22:30:00,2017-01-13 00:30:00,0,37,23,41,26,[],127,2,2.0,"['thompkl01', 'duranke01', 'greendr01', 'curryst01', 'pachuza01', 'iguodan01', 'livinsh01', 'clarkia01', 'westda01', 'mcgeeja01', 'varejan01', 'looneke01', 'mccawpa01']","[33, 6]",1,1471390599.0,113183892.23076925,39,30,28,19,30,[],107,-1,2.0,"['morrima03', 'harrito02', 'drumman01', 'jacksre01', 'caldwke01', 'johnsst04', 'hillida01', 'marjabo01', 'smithis01', 'udrihbe01', 'baynear01', 'ellenhe01', 'leuerjo01']","[18, 22]",0,790393932.0,60799533.23076923,40
201701120NYK,NYK,NYK,CHI,"Madison Square Garden (IV), New York, New York",conference,2017-01-12 20:00:00,2017-01-12 22:00:00,0,24,30,22,28,[],104,-3,1.0,"['rosede01', 'anthoca01', 'leeco01', 'thomala01', 'noahjo01', 'kuzmimi01', 'holidju01', 'oquinky01', 'jennibr01', 'hernawi01', 'bakerro01', 'vujacsa01', 'ndourma01']","[17, 22]",1,799426670.0,61494359.23076923,39,22,29,14,24,[],89,-2,2.0,"['zipsepa01', 'wadedw01', 'gibsota01', 'lopezro01', 'cartemi01', 'grantje02', 'feliccr01', 'rondora01', 'portibo01', 'mcderdo01', 'valende01', 'mirotni01', 'canaais01']","[19, 20]",0,701706964.0,53977458.76923077,39
201701120PHO,DAL,PHO,DAL,"Mexico City Arena, Mexico City, Mexico",conference,2017-01-12 22:00:00,2017-01-13 00:00:00,1,29,30,17,32,[],108,-1,4.0,"['chandty01', 'bookede01', 'bledser01', 'warretj01', 'chrisma01', 'tuckepj01', 'knighbr03', 'barbole01', 'lenal01', 'bendedr01', 'ulisty01', 'willial03', 'dudleja01']","[12, 26]",1,791769721.0,60905363.15384615,38,32,25,31,25,[],113,-3,3.0,"['matthwe02', 'barneha02', 'willide01', 'nowitdi01', 'curryse01', 'bareajo01', 'mejrisa01', 'harride01', 'poweldw01', 'finnedo01', 'anderju01', 'bogutan01']","[11, 27]",0,1030746313.0,85895526.08333333,38
201701120SAS,SAS,SAS,LAL,"AT&T Center, San Antonio, Texas",conference,2017-01-12 20:30:00,2017-01-12 22:30:00,0,36,36,34,28,[],134,-1,2.0,"['leonaka01', 'gasolpa01', 'greenda02', 'aldrila01', 'parketo01', 'simmojo02', 'dedmode01', 'millspa02', 'anderky01', 'leeda02', 'bertada01', 'murrade01', 'ginobma01']","[30, 8]",1,1366960885.0,105150837.3076923,38,24,30,21,19,[],94,-1,2.0,"['randlju01', 'russeda01', 'denglu01', 'youngni01', 'mozgoti01', 'ingrabr01', 'clarkjo01', 'blackta01', 'willilo02', 'huertma01', 'zubaciv01', 'robinth01', 'caldejo01']","[15, 27]",0,856952409.0,65919416.07692308,42
201701130ATL,BOS,ATL,BOS,"Philips Arena, Atlanta, Georgia",conference,2017-01-13 20:00:00,2017-01-13 22:00:00,0,18,26,21,36,[],101,7,3.0,"['millspa01', 'bazemke01', 'howardw01', 'sefolth01', 'schrode01', 'hardati02', 'delanma01', 'muscami01', 'dunlemi02', 'bembrde01', 'humphkr01', 'princta02', 'scottmi01']","[22, 16]",0,991342519.0,76257116.84615384,38,28,20,30,25,[],103,1,2.0,"['smartma01', 'thomais02', 'horfoal01', 'crowdja01', 'johnsam01', 'olynyke01', 'roziete01', 'jerebjo01', 'greenge01', 'brownja02', 'mickejo01', 'jacksde01']","[24, 15]",0,747816346.0,62318028.833333336,39
201701130HOU,MEM,HOU,MEM,"Toyota Center, Houston, Texas",division,2017-01-13 20:00:00,2017-01-13 22:00:00,0,31,33,21,20,[],105,-1,2.0,"['hardeja01', 'arizatr01', 'beverpa01', 'anderry01', 'harremo01', 'gordoer01', 'hilarne01', 'breweco01', 'dekkesa01', 'onuakch01', 'mcdankj01', 'ennisty01', 'brownbo02']","[31, 10]",0,981564257.0,75504942.84615384,41,25,26,32,27,[],110,-1,2.0,"['conlemi01', 'gasolma01', 'greenja01', 'allento01', 'parsoch01', 'ennisja01', 'randoza01', 'danietr01', 'cartevi01', 'martija01', 'harrian01', 'davisde01']","[24, 17]",1,1035536101.0,86294675.08333333,41
201701130MIL,MIL,MIL,MIA,"BMO Harris Bradley Center, Milwaukee, Wisconsin",conference,2017-01-13 20:00:00,2017-01-13 22:00:00,0,42,23,26,25,[],116,1,3.0,"['antetgi01', 'parkeja01', 'brogdma01', 'snellto01', 'hensojo01', 'monrogr01', 'terryja01', 'beaslmi01', 'dellama01', 'makerth01', 'vaughra01', 'teletmi01', 'plumlmi01']","[19, 18]",0,761005497.0,58538884.38461538,37,30,18,26,34,[],108,-3,3.0,"['dragigo01', 'babbilu01', 'whiteha01', 'waitedi01', 'mcgruro01', 'johnsja01', 'johnsty01', 'ellinwa01', 'willide02', 'hasleud01', 'winslju01', 'richajo01', 'reedwi02']","[11, 29]",1,720555672.0,55427359.38461538,40
201701130MIN,MIN,MIN,OKC,"Target Center, Minneapolis, Minnesota",division,2017-01-13 20:00:00,2017-01-13 22:00:00,0,30,15,29,22,[],96,2,2.0,"['rushbr01', 'townska01', 'wiggian01', 'rubiori01', 'dienggo01', 'muhamsh01', 'bjeline01', 'dunnkr01', 'aldrico01', 'paynead01', 'jonesty01', 'hilljo01']","[13, 26]",0,638760926.0,53230077.16666666,39,28,22,18,18,[],86,3,2.0,"['westbru01', 'oladivi01', 'roberan03', 'adamsst01', 'sabondo01', 'kanteen01', 'grantje01', 'payneca01', 'lauvejo01', 'singlky01', 'abrinal01', 'morroan01', 'collini01']","[24, 16]",2,926799897.0,71292299.76923077,40
201701130PHI,PHI,PHI,CHO,"Wells Fargo Center, Philadelphia, Pennsylvania",conference,2017-01-13 19:00:00,2017-01-13 21:00:00,0,26,26,24,26,[],102,2,2.0,"['mccontj01', 'stausni01', 'ilyaser01', 'covinro01', 'embiijo01', 'hendege02', 'saricda01', 'noelne01', 'rodrise01', 'luwawti01', 'randlch01', 'okafoja01']","[11, 25]",0,450458578.0,37538214.833333336,36,21,24,26,22,[],93,-3,3.0,"['walkeke02', 'zelleco01', 'kiddgmi01', 'batumni01', 'willima02', 'belinma01', 'kaminfr01', 'hibbero01', 'sessira01', 'grahatr01', 'roberbr01', 'lambje01', 'hawessp01']","[20, 19]",1,902786448.0,69445111.38461539,39
201701130POR,ORL,POR,ORL,"Moda Center, Portland, Oregon",none,2017-01-13 22:00:00,2017-01-14 00:00:00,0,23,26,29,31,[],109,2,2.0,"['lillada01', 'mccolcj01', 'crabbal01', 'aminual01', 'plumlma01', 'turneev01', 'leoname01', 'davised01', 'connapa01', 'harklma01', 'laymaja01', 'napiesh01', 'vonleno01']","[18, 23]",0,873054520.0,67158040.0,41,36,18,28,33,[],115,-4,2.0,"['gordoaa01', 'paytoel01', 'vucevni01', 'fournev01', 'ibakase01', 'greenje02', 'meeksjo01', 'augusdj01', 'biyombi01', 'hezonma01', 'rudezda01', 'watsocj01', 'wilcocj01']","[16, 24]",0,822801467.0,63292420.538461536,40
201701130SAC,CLE,SAC,CLE,"Golden 1 Center, Sacramento, California",none,2017-01-13 22:30:00,2017-01-14 00:30:00,0,15,28,31,34,[],108,1,3.0,"['couside01', 'gayru01', 'templga01', 'tollian01', 'collida01', 'lawsoty01', 'barnema02', 'afflaar01', 'koufoko01', 'casspom01', 'caulewi01', 'mclembe01', 'richama01']","[16, 22]",0,648994543.0,49922657.15384615,38,32,29,23,36,[],120,-2,2.0,"['jamesle01', 'irvinky01', 'loveke01', 'shumpim01', 'thomptr01', 'korveky01', 'jefferi01', 'fryech01', 'liggide01', 'feldeka01', 'jonesja02', 'mcraejo01']","[28, 10]",0,1290938945.0,107578245.41666669,38
201701130TOR,TOR,TOR,BRK,"Air Canada Centre, Toronto, Canada",division,2017-01-13 19:30:00,2017-01-13 21:30:00,0,30,24,36,42,[],132,1,3.0,"['lowryky01', 'noguelu01', 'derozde01', 'carrode01', 'valanjo01', 'rosste01', 'josepco01', 'powelno01', 'siakapa01', 'poeltja01', 'vanvlfr01', 'cabocbr01', 'pattepa01']","[25, 13]",1,1026555460.0,78965804.61538461,38,27,26,36,24,[],113,-8,1.0,"['lopezbr01', 'dinwisp01', 'bogdabo02', 'booketr01', 'harrijo01', 'foyera01', 'kilpase01', 'leverca01', 'holliro01', 'hamilju01', 'acyqu01', 'scolalu01', 'mcculch01']","[8, 30]",0,551841546.0,42449349.692307696,38
201701130UTA,UTA,UTA,DET,"Vivint Smart Home Arena, Salt Lake City, Utah",none,2017-01-13 22:30:00,2017-01-14 00:30:00,0,14,31,33,32,[],110,1,3.0,"['goberru01', 'hoodro01', 'favorde01', 'hillge01', 'haywago01', 'inglejo01', 'diawbo01', 'johnsjo02', 'lylestr01', 'exumda01', 'burksal01', 'macksh01', 'witheje01']","[24, 16]",0,1133183204.0,87167938.76923077,40,19,24,20,14,[],77,-2,1.0,"['harrito02', 'drumman01', 'morrima03', 'jacksre01', 'baynear01', 'bullore01', 'johnsst04', 'udrihbe01', 'marjabo01', 'ellenhe01', 'hillida01', 'leuerjo01', 'smithis01']","[18, 23]",0,744045039.0,57234233.76923077,41
201701140CHI,CHI,CHI,NOP,"United Center, Chicago, Illinois",none,2017-01-14 17:00:00,2017-01-14 19:00:00,0,21,34,22,30,[],107,-3,2.0,"['butleji01', 'gibsota01', 'wadedw01', 'cartemi01', 'lopezro01', 'feliccr01', 'mcderdo01', 'rondora01', 'portibo01', 'valende01', 'zipsepa01', 'grantje02', 'canaais01']","[19, 21]",0,841012255.0,64693250.38461538,40,22,23,26,28,[],99,2,2.0,"['davisan02', 'hillso01', 'joneste01', 'holidjr01', 'hieldbu01', 'mooreet01', 'evansty01', 'cunnida01', 'gallola01', 'motiedo01', 'fraziti01', 'diallch01', 'asikom01']","[16, 24]",0,763211204.0,58708554.15384615,40
201701140LAC,LAC,LAC,LAL,"STAPLES Center, Los Angeles, California",division,2017-01-14 15:30:00,2017-01-14 17:30:00,0,26,32,26,29,[],113,5,3.0,"['jordade01', 'riverau01', 'paulch01', 'redicjj01', 'mbahalu01', 'feltora01', 'crawfja01', 'speigma01', 'johnswe01', 'bassbr01', 'anderal01', 'piercpa01']","[27, 14]",0,1179825505.0,98318792.08333331,41,15,24,29,29,[],97,-2,2.0,"['youngni01', 'russeda01', 'randlju01', 'willilo02', 'mozgoti01', 'ingrabr01', 'clarkjo01', 'blackta01', 'huertma01', 'robinth01', 'caldejo01', 'zubaciv01', 'artesro01']","[15, 28]",1,765544764.0,58888058.76923077,43
201701140PHO,PHO,PHO,SAS,"Mexico City Arena, Mexico City, Mexico",conference,2017-01-14 18:00:00,2017-01-14 20:00:00,1,25,26,29,28,[],108,-2,2.0,"['bledser01', 'bookede01', 'chandty01', 'warretj01', 'chrisma01', 'tuckepj01', 'lenal01', 'bendedr01', 'ulisty01', 'barbole01', 'willial03', 'knighbr03', 'dudleja01']","[12, 27]",0,791769721.0,60905363.15384615,39,25,33,27,20,[],105,1,2.0,"['aldrila01', 'leonaka01', 'parketo01', 'greenda02', 'gasolpa01', 'ginobma01', 'simmojo02', 'dedmode01', 'leeda02', 'anderky01', 'forbebr01', 'bertada01', 'millspa02']","[31, 8]",2,1345579855.0,103506142.6923077,39
201701140UTA,UTA,UTA,ORL,"Vivint Smart Home Arena, Salt Lake City, Utah",none,2017-01-14 21:00:00,2017-01-14 23:00:00,0,29,35,20,30,[],114,2,1.0,"['haywago01', 'goberru01', 'hillge01', 'hoodro01', 'favorde01', 'burksal01', 'diawbo01', 'lylestr01', 'inglejo01', 'exumda01', 'netora01', 'witheje01', 'macksh01']","[25, 16]",1,923776916.0,71059762.76923077,41,42,23,18,24,[],107,1,1.0,"['paytoel01', 'gordoaa01', 'meeksjo01', 'vucevni01', 'ibakase01', 'greenje02', 'biyombi01', 'augusdj01', 'watsocj01', 'hezonma01', 'fournev01', 'rudezda01', 'wilcocj01']","[17, 24]",0,822801467.0,63292420.538461536,41
201701140WAS,WAS,WAS,PHI,"Verizon Center, Washington, District of Columbia",conference,2017-01-14 20:00:00,2017-01-14 22:00:00,0,21,35,30,23,[],109,-1,3.0,"['porteot01', 'morrima02', 'walljo01', 'bealbr01', 'gortama01', 'oubreke01', 'satorto01', 'burketr01', 'smithja02', 'nichoan01', 'mcclesh01', 'ochefda01', 'thornma01']","[19, 19]",0,897005867.0,69000451.3076923,38,30,26,15,22,[],93,3,1.0,"['okafoja01', 'stausni01', 'ilyaser01', 'mccontj01', 'covinro01', 'saricda01', 'luwawti01', 'rodrise01', 'hendege02', 'noelne01', 'randlch01', 'embiijo01']","[12, 25]",1,450458578.0,37538214.833333336,37
201701150ATL,ATL,ATL,MIL,"Philips Arena, Atlanta, Georgia",conference,2017-01-15 15:00:00,2017-01-15 17:00:00,0,36,24,28,23,[],111,-1,2.0,"['millspa01', 'sefolth01', 'howardw01', 'bazemke01', 'schrode01', 'delanma01', 'hardati02', 'dunlemi02', 'humphkr01', 'muscami01', 'scottmi01', 'princta02', 'bembrde01']","[22, 17]",2,991342519.0,76257116.84615384,39,36,17,30,15,[],98,2,2.0,"['antetgi01', 'parkeja01', 'brogdma01', 'snellto01', 'hensojo01', 'dellama01', 'terryja01', 'monrogr01', 'beaslmi01', 'vaughra01', 'plumlmi01', 'makerth01', 'teletmi01']","[20, 18]",0,761005497.0,58538884.38461538,38
201701150BRK,HOU,BRK,HOU,"Barclays Center, Brooklyn, New York",none,2017-01-15 18:00:00,2017-01-15 20:00:00,0,36,30,24,22,[],112,-9,2.0,"['booketr01', 'dinwisp01', 'bogdabo02', 'harrijo01', 'hamilju01', 'kilpase01', 'leverca01', 'acyqu01', 'foyera01', 'holliro01', 'whiteis01', 'scolalu01', 'mcculch01']","[8, 31]",0,395048791.0,30388368.53846154,39,37,37,30,33,[],137,-2,2.0,"['harremo01', 'arizatr01', 'hardeja01', 'beverpa01', 'anderry01', 'gordoer01', 'breweco01', 'dekkesa01', 'hilarne01', 'mcdankj01', 'brownbo02', 'ennisty01', 'capelca01']","[31, 11]",1,1047519008.0,80578385.23076923,42
201701150DAL,DAL,DAL,MIN,"American Airlines Center, Dallas, Texas",conference,2017-01-15 14:00:00,2017-01-15 16:00:00,0,27,29,23,19,[],98,1,3.0,"['matthwe02', 'barneha02', 'curryse01', 'willide01', 'nowitdi01', 'mejrisa01', 'poweldw01', 'bareajo01', 'harride01', 'finnedo01', 'anderju01', 'brussni01', 'jackspi01']","[12, 27]",0,915323982.0,70409537.07692307,39,25,22,23,17,[],87,3,2.0,"['townska01', 'wiggian01', 'rubiori01', 'lavinza01', 'dienggo01', 'bjeline01', 'dunnkr01', 'muhamsh01', 'jonesty01', 'aldrico01', 'rushbr01', 'paynead01', 'hilljo01']","[14, 26]",1,726408223.0,55877555.615384616,40
201701150LAL,DET,LAL,DET,"STAPLES Center, Los Angeles, California",none,2017-01-15 21:30:00,2017-01-15 23:30:00,0,31,26,15,25,[],97,-3,1.0,"['denglu01', 'randlju01', 'youngni01', 'russeda01', 'mozgoti01', 'ingrabr01', 'willilo02', 'clarkjo01', 'blackta01', 'zubaciv01', 'caldejo01', 'huertma01', 'robinth01']","[15, 29]",0,856952409.0,65919416.07692308,44,23,36,16,27,[],102,-3,2.0,"['morrima03', 'harrito02', 'drumman01', 'bullore01', 'jacksre01', 'johnsst04', 'smithis01', 'baynear01', 'udrihbe01', 'ellenhe01', 'hillida01', 'leuerjo01', 'marjabo01']","[18, 24]",0,744045039.0,57234233.76923077,42
201701150MEM,CHI,MEM,CHI,"FedEx Forum, Memphis, Tennessee",none,2017-01-15 21:00:00,2017-01-15 23:00:00,0,19,27,31,27,[],104,1,2.0,"['gasolma01', 'conlemi01', 'allento01', 'greenja01', 'parsoch01', 'randoza01', 'cartevi01', 'ennisja01', 'danietr01', 'martija01', 'harrian01', 'davisde01']","[25, 17]",0,1035536101.0,86294675.08333333,42,14,38,26,30,[],108,1,1.0,"['butleji01', 'lopezro01', 'gibsota01', 'cartemi01', 'zipsepa01', 'mcderdo01', 'rondora01', 'portibo01', 'feliccr01', 'valende01', 'wadedw01', 'grantje02', 'canaais01']","[20, 21]",0,841012255.0,64693250.38461538,41
201701150SAC,OKC,SAC,OKC,"Golden 1 Center, Sacramento, California",conference,2017-01-15 21:00:00,2017-01-15 23:00:00,0,23,23,33,39,[],118,-1,2.0,"['gayru01', 'couside01', 'tollian01', 'collida01', 'templga01', 'barnema02', 'lawsoty01', 'afflaar01', 'koufoko01', 'caulewi01', 'richama01', 'mclembe01', 'casspom01']","[16, 23]",1,648994543.0,49922657.15384615,39,28,31,29,34,[],122,-1,2.0,"['oladivi01', 'westbru01', 'sabondo01', 'roberan03', 'adamsst01', 'kanteen01', 'grantje01', 'payneca01', 'abrinal01', 'lauvejo01', 'singlky01', 'morroan01', 'collini01']","[24, 17]",0,926799897.0,71292299.76923077,41
201701150TOR,TOR,TOR,NYK,"Air Canada Centre, Toronto, Canada",division,2017-01-15 15:00:00,2017-01-15 17:00:00,0,27,42,27,20,[],116,2,2.0,"['noguelu01', 'lowryky01', 'derozde01', 'valanjo01', 'carrode01', 'josepco01', 'powelno01', 'rosste01', 'siakapa01', 'vanvlfr01', 'poeltja01', 'cabocbr01', 'pattepa01']","[26, 13]",1,1026555460.0,78965804.61538461,39,26,28,8,39,[],101,1,3.0,"['rosede01', 'anthoca01', 'leeco01', 'noahjo01', 'thomala01', 'holidju01', 'jennibr01', 'kuzmimi01', 'hernawi01', 'bakerro01', 'oquinky01', 'vujacsa01', 'ndourma01']","[18, 22]",0,799426670.0,61494359.23076923,40
201701160BOS,BOS,BOS,CHO,"TD Garden, Boston, Massachusetts",conference,2017-01-16 19:30:00,2017-01-16 21:30:00,0,34,25,21,28,[],108,2,3.0,"['horfoal01', 'bradlav01', 'thomais02', 'crowdja01', 'johnsam01', 'smartma01', 'olynyke01', 'brownja02', 'jerebjo01', 'greenge01', 'roziete01', 'mickejo01', 'jacksde01']","[25, 15]",2,813944909.0,62611146.84615385,40,30,23,18,27,[],98,-4,3.0,"['walkeke02', 'batumni01', 'kiddgmi01', 'zelleco01', 'willima02', 'kaminfr01', 'belinma01', 'hawessp01', 'sessira01', 'roberbr01', 'lambje01', 'hibbero01', 'grahatr01']","[20, 20]",0,902786448.0,69445111.38461539,40
201701160DEN,DEN,DEN,ORL,"Pepsi Center, Denver, Colorado",none,2017-01-16 17:00:00,2017-01-16 19:00:00,0,39,30,31,25,[],125,1,4.0,"['gallida01', 'mudiaem01', 'jokicni01', 'farieke01', 'harriga01', 'nelsoja01', 'bartowi01', 'chandwi01', 'nurkiju01', 'murraja01', 'hernaju01', 'millemi01', 'beaslma01']","[15, 23]",1,935858073.0,71989082.53846154,38,36,25,22,29,[],112,-1,2.0,"['meeksjo01', 'ibakase01', 'paytoel01', 'vucevni01', 'gordoaa01', 'hezonma01', 'biyombi01', 'augusdj01', 'greenje02', 'watsocj01', 'rudezda01', 'wilcocj01']","[17, 25]",0,713652365.0,59471030.41666666,42
201701160GSW,GSW,GSW,CLE,"Oracle Arena, Oakland, California",none,2017-01-16 20:00:00,2017-01-16 22:00:00,0,37,41,17,31,[],126,3,4.0,"['greendr01', 'thompkl01', 'curryst01', 'duranke01', 'pachuza01', 'iguodan01', 'livinsh01', 'westda01', 'clarkia01', 'looneke01', 'mcgeeja01', 'mccawpa01', 'mcadoja01']","[34, 6]",0,1389820902.0,106909300.15384616,40,22,27,22,20,[],91,1,3.0,"['jamesle01', 'thomptr01', 'shumpim01', 'irvinky01', 'loveke01', 'korveky01', 'jefferi01', 'liggide01', 'fryech01', 'mcraejo01', 'feldeka01', 'jonesja02']","[29, 10]",1,1290938945.0,107578245.41666669,39
201701160IND,IND,IND,NOP,"Bankers Life Fieldhouse, Indianapolis, Indiana",none,2017-01-16 16:00:00,2017-01-16 18:00:00,0,32,22,22,22,[],98,-1,4.0,"['turnemy01', 'youngth01', 'teaguje01', 'georgpa01', 'robingl02', 'ellismo01', 'milescj01', 'serapke01', 'brookaa01', 'jeffeal01', 'youngjo01', 'niangge01', 'allenla01']","[20, 19]",0,895930601.0,68917738.53846154,39,18,34,18,25,[],95,-1,2.0,"['cunnida01', 'hillso01', 'holidjr01', 'davisan02', 'hieldbu01', 'mooreet01', 'joneste01', 'gallola01', 'evansty01', 'motiedo01', 'fraziti01', 'asikom01', 'ajincal01']","[16, 25]",1,782273002.0,60174846.307692304,41
201701160LAC,LAC,LAC,OKC,"STAPLES Center, Los Angeles, California",conference,2017-01-16 22:30:00,2017-01-17 00:30:00,0,34,30,32,24,[],120,6,2.0,"['riverau01', 'jordade01', 'redicjj01', 'mbahalu01', 'paulch01', 'speigma01', 'feltora01', 'crawfja01', 'anderal01', 'bassbr01', 'johnswe01', 'piercpa01']","[28, 14]",1,1179825505.0,98318792.08333331,42,25,22,28,23,[],98,1,1.0,"['grantje01', 'westbru01', 'sabondo01', 'roberan03', 'oladivi01', 'lauvejo01', 'kanteen01', 'payneca01', 'abrinal01', 'singlky01', 'morroan01', 'adamsst01', 'collini01']","[25, 17]",2,926799897.0,71292299.76923077,42
201701160MIL,PHI,MIL,PHI,"BMO Harris Bradley Center, Milwaukee, Wisconsin",conference,2017-01-16 15:30:00,2017-01-16 17:30:00,0,24,30,24,26,[],104,-1,1.0,"['parkeja01', 'snellto01', 'antetgi01', 'brogdma01', 'hensojo01', 'beaslmi01', 'dellama01', 'monrogr01', 'terryja01', 'teletmi01', 'vaughra01', 'plumlmi01', 'makerth01']","[20, 19]",0,761005497.0,58538884.38461538,39,24,22,35,32,[],113,-1,2.0,"['rodrise01', 'embiijo01', 'ilyaser01', 'covinro01', 'stausni01', 'hendege02', 'saricda01', 'okafoja01', 'luwawti01', 'randlch01', 'noelne01', 'mccontj01']","[12, 26]",0,450458578.0,37538214.833333336,38
201701160NYK,ATL,NYK,ATL,"Madison Square Garden (IV), New York, New York",conference,2017-01-16 13:00:00,2017-01-16 15:00:00,0,27,27,29,24,[],107,-1,1.0,"['kuzmimi01', 'anthoca01', 'noahjo01', 'rosede01', 'bakerro01', 'holidju01', 'leeco01', 'jennibr01', 'oquinky01', 'vujacsa01', 'plumlma02', 'ndourma01', 'hernawi01']","[18, 23]",1,775813298.0,59677946.0,41,26,27,35,20,[],108,1,1.0,"['millspa01', 'hardati02', 'schrode01', 'bazemke01', 'sefolth01', 'humphkr01', 'delanma01', 'dunlemi02', 'scottmi01', 'princta02', 'howardw01', 'bembrde01']","[23, 17]",1,970589966.0,80882497.16666667,40
201701160PHO,UTA,PHO,UTA,"Talking Stick Resort Arena, Phoenix, Arizona",conference,2017-01-16 21:00:00,2017-01-16 23:00:00,0,28,25,27,21,[],101,1,2.0,"['bookede01', 'bledser01', 'warretj01', 'chrisma01', 'lenal01', 'tuckepj01', 'bendedr01', 'barbole01', 'ulisty01', 'willial03', 'chandty01', 'dudleja01', 'knighbr03']","[13, 27]",0,791769721.0,60905363.15384615,40,24,23,32,27,[],106,3,2.0,"['goberru01', 'inglejo01', 'hillge01', 'haywago01', 'favorde01', 'johnsjo02', 'diawbo01', 'netora01', 'burksal01', 'exumda01', 'lylestr01', 'macksh01', 'witheje01']","[26, 16]",2,1116279477.0,85867652.07692307,42
201701160WAS,WAS,WAS,POR,"Verizon Center, Washington, District of Columbia",none,2017-01-16 14:00:00,2017-01-16 16:00:00,0,37,38,26,19,[],120,1,2.0,"['morrima02', 'porteot01', 'bealbr01', 'walljo01', 'gortama01', 'oubreke01', 'burketr01', 'satorto01', 'smithja02', 'mcclesh01', 'ochefda01', 'thornma01', 'nichoan01']","[20, 19]",0,897005867.0,69000451.3076923,39,21,29,27,24,[],101,-1,3.0,"['lillada01', 'aminual01', 'mccolcj01', 'plumlma01', 'harklma01', 'crabbal01', 'leoname01', 'turneev01', 'vonleno01', 'napiesh01', 'laymaja01', 'davised01', 'connapa01']","[18, 24]",0,873054520.0,67158040.0,42
201701170BRK,TOR,BRK,TOR,"Barclays Center, Brooklyn, New York",division,2017-01-17 19:30:00,2017-01-17 21:30:00,0,29,32,24,24,[],109,0,2.0,"['lopezbr01', 'dinwisp01', 'booketr01', 'bogdabo02', 'harrijo01', 'kilpase01', 'holliro01', 'leverca01', 'foyera01', 'whiteis01', 'hamilju01', 'acyqu01', 'scolalu01']","[8, 32]",0,550425200.0,42340400.0,40,26,32,34,27,[],119,3,2.0,"['josepco01', 'derozde01', 'valanjo01', 'carrode01', 'noguelu01', 'rosste01', 'vanvlfr01', 'powelno01', 'poeltja01', 'siakapa01', 'pattepa01', 'lowryky01', 'cabocbr01']","[27, 13]",2,1026555460.0,78965804.61538461,40
