,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
teamData,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201802050DEN,DEN,DEN,CHO,9:00p,"Pepsi Center, Denver, Colorado",36,27,34,24,[],121,2,2.0,"['bartowi01', 'harriga01', 'jokicni01', 'murraja01', 'chandwi01', 'craigto01', 'lylestr01', 'mudiaem01', 'arthuda01', 'beaslma01', 'hernaju01', 'farieke01', 'jefferi01']","[28, 25]",0,25,37,22,20,[],104,3,1.0,"['walkeke02', 'batumni01', 'kiddgmi01', 'howardw01', 'kaminfr01', 'grahatr01', 'lambje01', 'zelleco01', 'cartemi01', 'bacondw01', 'monkma01', 'obryajo01', 'stoneju01']","[23, 29]",1,none
201802050DET,DET,DET,POR,7:00p,"Little Caesars Arena, Detroit, Michigan",22,27,30,32,[],111,3,2.0,"['bullore01', 'drumman01', 'johnsst04', 'griffbl01', 'smithis01', 'tollian01', 'kennalu01', 'gallola01', 'hearnre01', 'reedwi02', 'ellenhe01', 'feldeka01', 'moreler01']","[25, 26]",0,20,23,24,24,[],91,-2,1.0,"['lillada01', 'mccolcj01', 'aminual01', 'nurkiju01', 'harklma01', 'napiesh01', 'connapa01', 'davised01', 'colliza01', 'laymaja01', 'swanica01', 'leoname01', 'vonleno01']","[29, 24]",0,none
201802050IND,WAS,IND,WAS,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",23,26,25,28,[],102,1,2.0,"['stephla01', 'bogdabo02', 'josepco01', 'youngth01', 'turnemy01', 'youngjo01', 'sabondo01', 'jeffeal01', 'moorebe01', 'leaftj01', 'poythal01']","[30, 24]",0,28,30,28,25,[],111,4,2.0,"['bealbr01', 'morrima02', 'porteot01', 'satorto01', 'gortama01', 'oubreke01', 'mahinia01', 'scottmi01', 'fraziti01', 'meeksjo01', 'mcculch01', 'smithja02']","[30, 22]",0,conference
201802050LAC,LAC,LAC,DAL,10:30p,"STAPLES Center, Los Angeles, California",32,26,20,26,[],104,1,2.0,"['harrito02', 'gallida01', 'jordade01', 'bradlav01', 'teodomi01', 'willilo02', 'johnswe01', 'harremo01', 'wallaty01', 'dekkesa01', 'marjabo01', 'evansja01', 'thornsi01']","[26, 25]",1,28,27,27,19,[],101,1,2.0,"['smithde03', 'matthwe02', 'ferreyo01', 'poweldw01', 'nowitdi01', 'bareajo01', 'mejrisa01', 'harride01', 'klebima01', 'jonesja04', 'mcrobjo01', 'motlejo01']","[17, 36]",1,conference
201802050MIA,ORL,MIA,ORL,7:30p,"AmericanAirlines Arena, Miami, Florida",35,25,27,22,[],109,-3,2.0,"['richajo01', 'dragigo01', 'winslju01', 'whiteha01', 'olynyke01', 'johnsty01', 'ellinwa01', 'adebaba01', 'johnsja01', 'mickejo01', 'hasleud01']","[29, 24]",2,26,33,34,18,[],111,-1,2.0,"['hezonma01', 'simmojo02', 'paytoel01', 'fournev01', 'biyombi01', 'macksh01', 'augusdj01', 'iwundwe01', 'speigma01', 'afflaar01', 'birchkh01', 'gordoaa01']","[15, 36]",1,division
201802050NOP,UTA,NOP,UTA,8:00p,"Smoothie King Center, New Orleans, Louisiana",23,41,22,23,[],109,-1,2.0,"['davisan02', 'holidjr01', 'mirotni01', 'mooreet01', 'rondora01', 'milleda01', 'clarkia01', 'diallch01', 'liggide01', 'okafoem01', 'jamesmi02', 'cunnida01']","[28, 24]",1,34,36,29,34,[],133,5,2.0,"['rubiori01', 'goberru01', 'inglejo01', 'favorde01', 'mitchdo01', 'hoodro01', 'onealro01', 'johnsjo02', 'netora01', 'jerebjo01', 'udohek01', 'mccreer01', 'burksal01']","[24, 28]",1,conference
201802050SAC,SAC,SAC,CHI,10:00p,"Golden 1 Center, Sacramento, California",9,32,36,27,[],104,-2,2.0,"['bogdabo01', 'randoza01', 'jacksju01', 'caulewi01', 'foxde01', 'templga01', 'hillge01', 'hieldbu01', 'sampsja02', 'koufoko01', 'cartevi01', 'papagge01', 'richama01']","[16, 36]",1,28,27,24,19,[],98,-6,2.0,"['grantje02', 'holidju01', 'portibo01', 'lavinza01', 'lopezro01', 'zipsepa01', 'valende01', 'feliccr01', 'nwabada01', 'arcidry01', 'asikom01', 'blakean01', 'markkla01']","[18, 34]",0,none
201802060ATL,ATL,ATL,MEM,7:30p,"Philips Arena, Atlanta, Georgia",22,29,28,29,[],108,1,2.0,"['princta02', 'schrode01', 'bazemke01', 'plumlmi01', 'ilyaser01', 'dorsety01', 'collijo01', 'dedmode01', 'taylois01', 'delanma01', 'muscami01', 'babbilu01', 'belinma01']","[16, 37]",0,15,20,19,28,[],82,-3,2.0,"['brookdi01', 'seldewa01', 'harrian01', 'greenja01', 'gasolma01', 'ennisja01', 'mclembe01', 'rabbiv01', 'martija01', 'chalmma01', 'wrighbr03', 'davisde01', 'parsoch01']","[18, 34]",1,none
201802060BRK,HOU,BRK,HOU,7:30p,"Barclays Center, Brooklyn, New York",31,32,23,27,[],113,-2,2.0,"['crabbal01', 'carrode01', 'harrijo01', 'dinwisp01', 'allenja01', 'okafoja01', 'russeda01', 'stausni01', 'webbja01', 'leverca01', 'whiteis01', 'vaughra01', 'mozgoti01']","[19, 35]",0,38,27,31,27,[],123,4,3.0,"['mbahalu01', 'hardeja01', 'paulch01', 'capelca01', 'anderry01', 'tuckepj01', 'gordoer01', 'greenge01', 'hilarne01', 'arizatr01', 'blackta01', 'brownma02']","[38, 13]",1,none
201802060GSW,OKC,GSW,OKC,10:30p,"Oracle Arena, Oakland, California",30,27,20,28,[],105,-1,3.0,"['curryst01', 'thompkl01', 'greendr01', 'duranke01', 'pachuza01', 'iguodan01', 'westda01', 'livinsh01', 'looneke01', 'youngni01', 'mccawpa01', 'casspom01', 'mcgeeja01']","[41, 12]",0,42,28,29,26,[],125,-4,2.0,"['georgpa01', 'westbru01', 'adamsst01', 'huestjo01', 'anthoca01', 'grantje01', 'pattepa01', 'abrinal01', 'feltora01', 'singlky01', 'fergute01', 'johnsda04', 'collini01']","[30, 24]",1,conference
201802060LAL,LAL,LAL,PHO,10:30p,"STAPLES Center, Los Angeles, California",33,24,31,24,[],112,2,2.0,"['ingrabr01', 'hartjo01', 'caldwke01', 'randlju01', 'lopezbr01', 'kuzmaky01', 'clarkjo01', 'nancela02', 'carusal01', 'breweco01', 'ennisty01', 'zubaciv01']","[21, 31]",2,28,29,22,14,[],93,-2,2.0,"['bendedr01', 'jacksjo02', 'warretj01', 'chandty01', 'ulisty01', 'danietr01', 'chrisma01', 'grayjo01', 'lenal01', 'peteral01', 'reedda01', 'dudleja01']","[18, 36]",1,division
201802060NYK,MIL,NYK,MIL,7:30p,"Madison Square Garden (IV), New York, New York",26,20,17,26,[],89,-3,2.0,"['leeco01', 'kanteen01', 'hardati02', 'jackja01', 'porzikr01', 'beaslmi01', 'burketr01', 'thomala01', 'mcderdo01', 'dotsoda01', 'oquinky01', 'ntilila01', 'hernawi01']","[23, 31]",0,25,25,26,27,[],103,2,2.0,"['antetgi01', 'middlkh01', 'bledser01', 'makerth01', 'snellto01', 'parkeja01', 'plumlma02', 'terryja01', 'brownst02', 'kilpase01', 'zellety01', 'munfoxa02', 'hensojo01']","[29, 23]",1,conference
201802060ORL,ORL,ORL,CLE,7:00p,"Amway Center, Orlando, Florida",31,20,41,24,[],116,1,1.0,"['fournev01', 'simmojo02', 'hezonma01', 'paytoel01', 'biyombi01', 'macksh01', 'augusdj01', 'birchkh01', 'iwundwe01', 'speigma01', 'afflaar01', 'gordoaa01']","[16, 36]",1,43,24,22,9,[],98,-1,3.0,"['jamesle01', 'thomais02', 'thomptr01', 'smithjr01', 'crowdja01', 'greenje02', 'korveky01', 'wadedw01', 'rosede01', 'fryech01', 'caldejo01', 'osmande01', 'shumpim01']","[30, 21]",2,conference
201802060PHI,PHI,PHI,WAS,8:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",37,28,29,21,[],115,-1,3.0,"['saricda01', 'simmobe01', 'redicjj01', 'covinro01', 'embiijo01', 'mccontj01', 'johnsam01', 'bayleje01', 'booketr01', 'anderju01', 'holmeri01', 'luwawti01']","[25, 25]",1,20,35,29,18,[],102,5,1.0,"['bealbr01', 'porteot01', 'morrima02', 'satorto01', 'gortama01', 'oubreke01', 'scottmi01', 'mahinia01', 'fraziti01', 'meeksjo01', 'mcculch01', 'smithja02']","[31, 22]",1,conference
201802060TOR,TOR,TOR,BOS,7:30p,"Air Canada Centre, Toronto, Canada",22,36,25,28,[],111,2,2.0,"['derozde01', 'lowryky01', 'ibakase01', 'valanjo01', 'anunoog01', 'vanvlfr01', 'siakapa01', 'wrighde01', 'poeltja01', 'milescj01', 'powelno01', 'noguelu01']","[36, 16]",0,18,19,23,31,[],91,4,2.0,"['brownja02', 'horfoal01', 'irvinky01', 'tatumja01', 'baynear01', 'morrima03', 'roziete01', 'theisda01', 'ojelese01', 'naderab01', 'yabusgu01', 'allenka01']","[39, 15]",1,division
201802070CLE,CLE,CLE,MIN,8:00p,"Quicken Loans Arena, Cleveland, Ohio",31,33,37,28,[],140,-2,1.0,"['jamesle01', 'smithjr01', 'thomais02', 'thomptr01', 'crowdja01', 'greenje02', 'osmande01', 'fryech01', 'korveky01', 'rosede01', 'caldejo01', 'hollajo02', 'zizican01']","[30, 22]",0,29,37,33,30,[],138,2,4.0,"['butleji01', 'wiggian01', 'teaguje01', 'townska01', 'gibsota01', 'crawfja01', 'bjeline01', 'dienggo01', 'jonesty01', 'aldrico01', 'brookaa01', 'muhamsh01']","[34, 22]",1,none
201802070DET,DET,DET,BRK,7:00p,"Little Caesars Arena, Detroit, Michigan",26,27,26,36,[],115,4,2.0,"['johnsst04', 'drumman01', 'bullore01', 'griffbl01', 'smithis01', 'tollian01', 'kennalu01', 'gallola01', 'buyckdw01', 'ellenhe01', 'moreler01', 'reedwi02']","[26, 26]",1,21,29,23,33,[],106,-3,1.0,"['crabbal01', 'dinwisp01', 'harrijo01', 'carrode01', 'allenja01', 'russeda01', 'webbja01', 'stausni01', 'okafoja01', 'whiteis01', 'mozgoti01', 'doylemi01', 'vaughra01']","[19, 36]",1,conference
201802070MEM,UTA,MEM,UTA,8:00p,"FedEx Forum, Memphis, Tennessee",16,23,24,25,[],88,-4,1.0,"['gasolma01', 'harrian01', 'brookdi01', 'martija01', 'greenja01', 'ennisja01', 'chalmma01', 'seldewa01', 'rabbiv01', 'davisde01', 'mclembe01', 'parsoch01', 'wrighbr03']","[18, 35]",0,21,23,24,24,[],92,6,2.0,"['goberru01', 'favorde01', 'mitchdo01', 'rubiori01', 'inglejo01', 'johnsjo02', 'hoodro01', 'netora01', 'onealro01', 'jerebjo01', 'burksal01', 'mccreer01']","[25, 28]",0,conference
201802070MIA,HOU,MIA,HOU,7:30p,"AmericanAirlines Arena, Miami, Florida",24,33,23,21,[],101,-4,2.0,"['richajo01', 'dragigo01', 'whiteha01', 'winslju01', 'jonesde02', 'johnsja01', 'johnsty01', 'adebaba01', 'ellinwa01', 'hasleud01', 'mickejo01', 'olynyke01']","[29, 25]",0,35,26,22,26,[],109,5,1.0,"['tuckepj01', 'mbahalu01', 'paulch01', 'hardeja01', 'capelca01', 'greenge01', 'hilarne01', 'brownma02', 'anderry01', 'arizatr01', 'blackta01', 'gordoer01']","[39, 13]",1,none
201802070PHO,SAS,PHO,SAS,10:30p,"Talking Stick Resort Arena, Phoenix, Arizona",9,22,19,31,[],81,-3,1.0,"['jacksjo02', 'bendedr01', 'chrisma01', 'warretj01', 'ulisty01', 'grayjo01', 'lenal01', 'reedda01', 'houseda01', 'peteral01', 'danietr01', 'dudleja01']","[18, 37]",0,28,41,28,32,[],129,-2,4.0,"['aldrila01', 'bertada01', 'greenda02', 'anderky01', 'murrade01', 'gasolpa01', 'forbebr01', 'parketo01', 'millspa02', 'ginobma01', 'lauvejo01', 'whitede01', 'paulbr01']","[34, 21]",3,conference
201802080GSW,GSW,GSW,DAL,10:30p,"Oracle Arena, Oakland, California",23,37,33,28,[],121,-2,2.0,"['thompkl01', 'greendr01', 'duranke01', 'curryst01', 'pachuza01', 'iguodan01', 'westda01', 'looneke01', 'livinsh01', 'mccawpa01', 'youngni01', 'mcgeeja01', 'casspom01']","[41, 13]",3,33,27,25,18,[],103,-1,3.0,"['poweldw01', 'smithde03', 'matthwe02', 'bareajo01', 'nowitdi01', 'ferreyo01', 'klebima01', 'colliky01', 'mejrisa01', 'jonesja04', 'mcrobjo01', 'motlejo01']","[17, 37]",0,conference
201802080LAL,LAL,LAL,OKC,10:30p,"STAPLES Center, Los Angeles, California",30,22,31,23,[],106,3,2.0,"['ingrabr01', 'hartjo01', 'caldwke01', 'randlju01', 'lopezbr01', 'kuzmaky01', 'breweco01', 'carusal01', 'zubaciv01', 'bryanth01', 'ennisty01', 'paytoga02']","[22, 31]",1,27,19,20,15,[],81,1,2.0,"['georgpa01', 'adamsst01', 'feltora01', 'pattepa01', 'huestjo01', 'abrinal01', 'grantje01', 'hamilda02', 'fergute01', 'collini01', 'johnsda04', 'singlky01', 'doziepj01']","[31, 24]",2,conference
201802080ORL,ORL,ORL,ATL,7:00p,"Amway Center, Orlando, Florida",26,13,30,31,[],100,2,2.0,"['augusdj01', 'simmojo02', 'fournev01', 'hezonma01', 'biyombi01', 'macksh01', 'birchkh01', 'speigma01', 'iwundwe01', 'afflaar01', 'gordoaa01']","[17, 36]",1,23,16,31,28,[],98,2,2.0,"['schrode01', 'princta02', 'bazemke01', 'plumlmi01', 'ilyaser01', 'collijo01', 'dorsety01', 'dedmode01', 'delanma01', 'taylois01', 'muscami01', 'belinma01', 'bembrde01']","[17, 37]",1,division
201802080POR,POR,POR,CHO,10:00p,"Moda Center, Portland, Oregon",29,20,30,18,[],109,-3,3.0,"['lillada01', 'mccolcj01', 'aminual01', 'nurkiju01', 'harklma01', 'turneev01', 'davised01', 'colliza01', 'napiesh01', 'connapa01', 'leoname01', 'laymaja01', 'swanica01']","[29, 25]",1,18,27,20,32,[],103,-1,3.0,"['walkeke02', 'batumni01', 'howardw01', 'kiddgmi01', 'willima02', 'kaminfr01', 'lambje01', 'grahatr01', 'zelleco01', 'cartemi01', 'bacondw01', 'monkma01', 'stoneju01']","[23, 30]",0,none
201802080TOR,TOR,TOR,NYK,7:30p,"Air Canada Centre, Toronto, Canada",23,29,30,31,[],113,3,2.0,"['derozde01', 'ibakase01', 'lowryky01', 'valanjo01', 'anunoog01', 'vanvlfr01', 'siakapa01', 'wrighde01', 'milescj01', 'poeltja01', 'noguelu01', 'powelno01']","[37, 16]",1,18,23,25,22,[],88,-4,2.0,"['beaslmi01', 'hardati02', 'leeco01', 'oquinky01', 'jackja01', 'kornelu01', 'thomala01', 'ntilila01', 'hicksis01', 'burketr01', 'dotsoda01', 'kanteen01']","[23, 32]",1,division
201802080WAS,BOS,WAS,BOS,8:00p,"Capital One Arena, Washington, District of Columbia",27,24,19,28,[],104,-1,2.0,"['bealbr01', 'porteot01', 'satorto01', 'gortama01', 'morrima02', 'oubreke01', 'mahinia01', 'scottmi01', 'fraziti01', 'meeksjo01', 'mcculch01', 'smithja02']","[31, 23]",1,26,23,26,23,[],110,-1,2.0,"['brownja02', 'tatumja01', 'horfoal01', 'irvinky01', 'baynear01', 'morrima03', 'roziete01', 'theisda01', 'monrogr01', 'allenka01', 'naderab01', 'ojelese01', 'yabusgu01']","[39, 16]",0,conference
201802090ATL,CLE,ATL,CLE,7:30p,"Philips Arena, Atlanta, Georgia",27,29,26,25,[],107,-1,1.0,"['schrode01', 'bazemke01', 'ilyaser01', 'princta02', 'plumlmi01', 'dorsety01', 'dedmode01', 'delanma01', 'taylois01', 'collijo01', 'muscami01', 'bembrde01']","[17, 38]",1,31,30,36,26,[],123,1,2.0,"['jamesle01', 'osmande01', 'thomptr01', 'smithjr01', 'caldejo01', 'korveky01', 'greenje02', 'hollajo02', 'perralo01', 'zizican01', 'loveke01']","[31, 22]",2,conference
201802090BOS,IND,BOS,IND,7:30p,"TD Garden, Boston, Massachusetts",16,22,34,19,[],91,1,1.0,"['tatumja01', 'irvinky01', 'horfoal01', 'brownja02', 'baynear01', 'roziete01', 'morrima03', 'theisda01', 'ojelese01', 'monrogr01', 'naderab01', 'allenka01', 'yabusgu01']","[40, 16]",2,30,29,17,21,[],97,-1,4.0,"['oladivi01', 'josepco01', 'youngth01', 'turnemy01', 'bogdabo02', 'stephla01', 'sabondo01', 'youngjo01', 'jeffeal01', 'leaftj01', 'moorebe01', 'poythal01']","[30, 25]",0,conference
201802090CHI,CHI,CHI,MIN,9:30p,"United Center, Chicago, Illinois",30,26,33,25,[],114,-7,4.0,"['grantje02', 'markkla01', 'holidju01', 'lavinza01', 'lopezro01', 'portibo01', 'valende01', 'nwabada01', 'zipsepa01', 'arcidry01', 'asikom01', 'feliccr01']","[18, 35]",0,27,40,19,27,[],113,-1,2.0,"['butleji01', 'wiggian01', 'townska01', 'gibsota01', 'teaguje01', 'jonesty01', 'bjeline01', 'crawfja01', 'dienggo01', 'aldrico01', 'brookaa01', 'georgma01', 'muhamsh01']","[34, 23]",0,none
201802090DET,LAC,DET,LAC,7:00p,"Little Caesars Arena, Detroit, Michigan",30,26,24,15,[],95,5,2.0,"['bullore01', 'drumman01', 'griffbl01', 'johnsst04', 'smithis01', 'kennalu01', 'tollian01', 'gallola01', 'buyckdw01', 'ellenhe01', 'hearnre01', 'moreler01', 'nelsoja01']","[27, 26]",1,31,21,25,31,[],108,2,4.0,"['riverau01', 'harrito02', 'jordade01', 'gallida01', 'bradlav01', 'willilo02', 'harremo01', 'johnswe01', 'wallaty01', 'dekkesa01', 'marjabo01', 'teodomi01', 'thornsi01']","[27, 25]",0,none
201802090HOU,HOU,HOU,DEN,8:00p,"Toyota Center, Houston, Texas",35,28,34,33,[],130,6,2.0,"['tuckepj01', 'capelca01', 'hardeja01', 'mbahalu01', 'paulch01', 'anderry01', 'gordoer01', 'greenge01', 'blackta01', 'brownma02', 'arizatr01', 'hilarne01']","[40, 13]",1,23,23,24,34,[],104,3,4.0,"['bartowi01', 'murraja01', 'harriga01', 'chandwi01', 'jokicni01', 'craigto01', 'lylestr01', 'morrimo01', 'beaslma01', 'hernaju01', 'arthuda01', 'farieke01', 'jefferi01']","[29, 25]",0,conference
201802090MIA,MIA,MIA,MIL,8:00p,"AmericanAirlines Arena, Miami, Florida",19,23,30,19,[],91,-5,2.0,"['johnsty01', 'richajo01', 'dragigo01', 'whiteha01', 'winslju01', 'adebaba01', 'ellinwa01', 'wadedw01', 'johnsja01', 'babbilu01', 'hasleud01', 'mickejo01', 'olynyke01']","[29, 26]",2,23,23,8,31,[],85,3,3.0,"['antetgi01', 'bledser01', 'middlkh01', 'snellto01', 'hensojo01', 'parkeja01', 'terryja01', 'brownst02', 'zellety01', 'makerth01', 'kilpase01', 'munfoxa02']","[30, 23]",0,conference
201802090PHI,PHI,PHI,NOP,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",32,24,28,16,[],100,1,3.0,"['saricda01', 'covinro01', 'simmobe01', 'embiijo01', 'redicjj01', 'mccontj01', 'luwawti01', 'booketr01', 'johnsam01', 'anderju01', 'bayleje01', 'holmeri01']","[26, 25]",0,14,27,11,30,[],82,-2,4.0,"['mirotni01', 'davisan02', 'mooreet01', 'holidjr01', 'liggide01', 'milleda01', 'rondora01', 'clarkia01', 'okafoem01', 'diallch01', 'jamesmi02']","[28, 25]",1,none
201802090SAC,POR,SAC,POR,10:30p,"Golden 1 Center, Sacramento, California",31,21,22,26,[],100,1,4.0,"['foxde01', 'bogdabo01', 'caulewi01', 'jacksju01', 'randoza01', 'templga01', 'cartevi01', 'hieldbu01', 'koufoko01', 'cooleja01', 'labissk01']","[17, 36]",1,33,29,30,26,[],118,1,1.0,"['mccolcj01', 'lillada01', 'harklma01', 'nurkiju01', 'aminual01', 'colliza01', 'davised01', 'turneev01', 'napiesh01', 'connapa01', 'laymaja01', 'leoname01', 'swanica01']","[30, 25]",1,conference
201802090UTA,UTA,UTA,CHO,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",28,27,29,22,[],106,7,2.0,"['mitchdo01', 'inglejo01', 'goberru01', 'favorde01', 'rubiori01', 'onealro01', 'jerebjo01', 'netora01', 'burksal01', 'udohek01', 'mccreer01', 'niangge01']","[26, 28]",0,24,22,31,17,[],94,-2,1.0,"['walkeke02', 'batumni01', 'willima02', 'howardw01', 'kiddgmi01', 'kaminfr01', 'zelleco01', 'grahatr01', 'lambje01', 'cartemi01', 'monkma01', 'bacondw01', 'stoneju01']","[23, 31]",1,none
201802100BRK,NOP,BRK,NOP,6:00p,"Barclays Center, Brooklyn, New York",22,30,33,31,[8],128,-4,3.0,"['crabbal01', 'dinwisp01', 'carrode01', 'harrijo01', 'allenja01', 'acyqu01', 'russeda01', 'cunnida01', 'stausni01', 'webbja01', 'okafoja01', 'mozgoti01', 'whiteis01']","[19, 37]",0,34,38,28,16,[8],138,-3,1.0,"['davisan02', 'mirotni01', 'holidjr01', 'mooreet01', 'rondora01', 'milleda01', 'clarkia01', 'diallch01', 'liggide01', 'jacksfr01', 'okafoem01']","[28, 26]",1,none
201802100CHI,WAS,CHI,WAS,8:00p,"United Center, Chicago, Illinois",22,24,24,20,[],90,1,1.0,"['grantje02', 'holidju01', 'valende01', 'markkla01', 'lopezro01', 'nwabada01', 'portibo01', 'zipsepa01', 'arcidry01', 'asikom01', 'blakean01', 'feliccr01', 'vonleno01']","[19, 35]",0,30,26,26,19,[],101,-2,2.0,"['oubreke01', 'satorto01', 'bealbr01', 'gortama01', 'porteot01', 'scottmi01', 'meeksjo01', 'smithja02', 'fraziti01', 'mahinia01', 'mcculch01', 'morrima02']","[31, 24]",1,conference
201802100DAL,DAL,DAL,LAL,8:30p,"American Airlines Center, Dallas, Texas",34,31,35,30,[],130,-2,2.0,"['smithde03', 'barneha02', 'matthwe02', 'bareajo01', 'nowitdi01', 'ferreyo01', 'poweldw01', 'mcderdo01', 'klebima01', 'colliky01', 'mejrisa01', 'jonesja04', 'motlejo01']","[17, 38]",0,36,30,29,28,[],123,4,2.0,"['randlju01', 'ingrabr01', 'caldwke01', 'hartjo01', 'lopezbr01', 'kuzmaky01', 'thomais02', 'breweco01', 'zubaciv01', 'carusal01', 'ennisty01', 'fryech01']","[23, 31]",1,conference
201802100GSW,GSW,GSW,SAS,8:30p,"Oracle Arena, Oakland, California",27,31,33,31,[],122,1,2.0,"['greendr01', 'thompkl01', 'curryst01', 'duranke01', 'pachuza01', 'iguodan01', 'westda01', 'livinsh01', 'mccawpa01', 'looneke01', 'mcgeeja01', 'casspom01', 'youngni01']","[42, 13]",1,37,18,20,30,[],105,1,3.0,"['bertada01', 'anderky01', 'aldrila01', 'greenda02', 'millspa02', 'whitede01', 'forbebr01', 'ginobma01', 'hillida01', 'gasolpa01', 'paulbr01', 'lauvejo01', 'murrade01']","[35, 21]",0,conference
201802100ORL,MIL,ORL,MIL,7:00p,"Amway Center, Orlando, Florida",29,25,20,30,[],104,3,2.0,"['hezonma01', 'fournev01', 'simmojo02', 'augusdj01', 'biyombi01', 'macksh01', 'birchkh01', 'iwundwe01', 'afflaar01', 'speigma01', 'gordoaa01']","[18, 36]",0,24,26,28,33,[],111,-1,1.0,"['antetgi01', 'middlkh01', 'bledser01', 'snellto01', 'makerth01', 'kilpase01', 'zellety01', 'brownst02', 'terryja01', 'hensojo01', 'munfoxa02', 'plumlma02', 'wilsodj01']","[30, 24]",1,conference
201802100PHI,PHI,PHI,LAC,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",37,32,16,27,[],112,2,1.0,"['simmobe01', 'embiijo01', 'covinro01', 'saricda01', 'redicjj01', 'mccontj01', 'anderju01', 'booketr01', 'johnsam01', 'bayleje01', 'holmeri01', 'luwawti01', 'youngja01']","[27, 25]",1,28,27,23,20,[],98,3,1.0,"['gallida01', 'harrito02', 'jordade01', 'riverau01', 'bradlav01', 'willilo02', 'wallaty01', 'harremo01', 'johnswe01', 'dekkesa01', 'marjabo01', 'teodomi01', 'thornsi01']","[28, 25]",0,none
201802100PHO,DEN,PHO,DEN,9:00p,"Talking Stick Resort Arena, Phoenix, Arizona",23,37,29,24,[],113,-4,3.0,"['warretj01', 'jacksjo02', 'paytoel01', 'bendedr01', 'danietr01', 'chrisma01', 'grayjo01', 'dudleja01', 'lenal01', 'reedda01', 'chandty01']","[18, 38]",1,28,34,32,29,[],123,-1,1.0,"['bartowi01', 'chandwi01', 'harriga01', 'jokicni01', 'murraja01', 'harride01', 'lylestr01', 'craigto01', 'arthuda01', 'beaslma01', 'farieke01', 'jefferi01', 'morrimo01']","[29, 26]",1,conference
201802110ATL,ATL,ATL,DET,3:30p,"Philips Arena, Atlanta, Georgia",28,27,27,36,[],118,-2,2.0,"['schrode01', 'dedmode01', 'ilyaser01', 'bazemke01', 'princta02', 'dorsety01', 'delanma01', 'muscami01', 'collijo01', 'taylois01', 'bembrde01', 'plumlmi01', 'whitean01']","[17, 39]",0,23,33,24,35,[],115,-1,2.0,"['drumman01', 'griffbl01', 'bullore01', 'smithis01', 'johnsst04', 'ennisja01', 'tollian01', 'kennalu01', 'nelsoja01', 'moreler01', 'buyckdw01', 'ellenhe01', 'gallola01']","[27, 27]",2,conference
201802110BOS,CLE,BOS,CLE,3:30p,"TD Garden, Boston, Massachusetts",32,20,22,25,[],99,-1,2.0,"['brownja02', 'tatumja01', 'irvinky01', 'morrima03', 'horfoal01', 'roziete01', 'ojelese01', 'baynear01', 'monrogr01', 'theisda01', 'naderab01', 'allenka01']","[40, 17]",1,31,33,31,26,[],121,2,2.0,"['osmande01', 'smithjr01', 'jamesle01', 'thomptr01', 'hillge01', 'clarkjo01', 'nancela02', 'hoodro01', 'greenje02', 'korveky01', 'caldejo01', 'hollajo02', 'zizican01']","[32, 22]",1,conference
201802110CHO,TOR,CHO,TOR,1:00p,"Spectrum Center, Charlotte, North Carolina",26,29,19,29,[],103,-3,2.0,"['walkeke02', 'howardw01', 'batumni01', 'willima02', 'kiddgmi01', 'kaminfr01', 'lambje01', 'zelleco01', 'cartemi01', 'grahatr01', 'monkma01', 'bacondw01', 'stoneju01']","[23, 32]",0,30,32,28,33,[],123,4,3.0,"['derozde01', 'lowryky01', 'ibakase01', 'valanjo01', 'anunoog01', 'siakapa01', 'wrighde01', 'poeltja01', 'milescj01', 'vanvlfr01', 'powelno01', 'noguelu01', 'richama01']","[38, 16]",2,conference
201802110HOU,HOU,HOU,DAL,7:00p,"Toyota Center, Houston, Texas",27,30,30,17,[],104,7,2.0,"['paulch01', 'hardeja01', 'capelca01', 'mbahalu01', 'tuckepj01', 'gordoer01', 'anderry01', 'greenge01', 'hilarne01', 'brownma02', 'arizatr01', 'blackta01']","[41, 13]",2,19,36,20,22,[],97,1,1.0,"['smithde03', 'mcderdo01', 'ferreyo01', 'barneha02', 'poweldw01', 'colliky01', 'jonesja04', 'klebima01', 'motlejo01', 'bareajo01', 'mejrisa01']","[18, 38]",0,division
