,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),10x10bet (%),1xBet (%),BetFinal (%),Coolbet (%),Curebet (%),Ditobet (%),GGBET (%),Lasbet (%),Marathonbet (%),N1 Bet (%),Parimatch (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202203280POR,54.54545454545454,47.61904761904761,54.12844036697248,48.54368932038835,54.12844036697248,52.83018867924528,54.337899543379,53.48837209302325,54.12844036697248,54.12844036697248,54.12844036697248,53.48837209302325,53.271028037383175,54.54545454545454,54.95495495495496,55.55555555555556,54.54545454545454,50.73891625615764,54.12844036697248,50.0,55.55555555555556,50.24875621890548,49.01960784313725,49.50495049504951,49.50495049504951,48.54368932038835,50.0,50.0,49.01960784313725,51.21951219512195,50.0,50.98039215686274,49.01960784313725,50.0,0.5180774138664398,0.46801202232717903,0.5198237885462554,0.46632124352331605,0.518584922161973,0.5187068652379223,0.5232704950150203,0.5193382517326178,0.5271970157022642,0.5198237885462554,0.5198237885462554,0.521797153024911,0.5098167539267016,0.5217391304347826,0.518759379689845,0.53125,0.5217391304347826,0.48192258613356026,0.531987977672821,0.48017621145374445,0.533678756476684,0.48141507783802695,0.48129313476207775,0.4767295049849798,0.4806617482673821,0.47280298429773576,0.48017621145374445,0.48017621145374445,0.478202846975089,0.49018324607329844,0.47826086956521746,0.4812406203101551,0.46875,0.47826086956521746
202203280TOR,78.72340425531915,80.0,75.18610421836229,78.72340425531915,78.11816192560175,76.905311778291,76.35933806146572,77.52808988764045,78.11816192560175,81.30841121495327,81.30841121495327,77.52808988764045,78.72340425531915,79.38144329896907,79.38144329896907,79.38144329896907,79.38144329896907,26.31578947368421,27.027027027027028,25.0,25.0,26.041666666666668,25.0,27.322404371584703,25.51020408163265,24.449877750611247,22.93577981651376,22.727272727272727,25.38071065989848,25.31645569620253,24.449877750611247,26.31578947368421,25.0,25.0,0.7494669509594883,0.7474747474747474,0.7504643962848297,0.7589743589743589,0.74998358754404,0.7546742209631728,0.7364781519829551,0.7524201624568821,0.7616228424780792,0.7799802599111696,0.7815434871376071,0.7533669567145153,0.756665803779446,0.764523098584711,0.7510266940451745,0.7604938271604939,0.7604938271604939,0.2505330490405117,0.25252525252525254,0.24953560371517025,0.24102564102564103,0.2500164124559599,0.2453257790368272,0.2635218480170448,0.24757983754311783,0.23837715752192076,0.2200197400888304,0.21845651286239282,0.2466330432854847,0.24333419622055394,0.23547690141528899,0.24897330595482545,0.23950617283950618,0.23950617283950618
202203290BRK,92.5925925925926,90.9090909090909,90.9090909090909,91.74236168455822,91.74236168455822,90.9090909090909,90.9090909090909,91.74236168455822,90.08919722497522,92.5925925925926,92.5925925925926,91.74236168455822,91.74236168455822,91.74236168455822,93.4597776324395,91.74236168455822,90.9090909090909,12.5,10.638297872340424,13.333333333333334,12.269938650306749,12.048192771084338,11.11111111111111,12.77139208173691,11.299435028248588,12.048192771084338,11.547344110854503,11.627906976744184,11.627906976744184,11.76470588235294,12.5,12.82051282051282,12.5,13.79310344827586,0.8810572687224669,0.8952380952380953,0.872093023255814,0.8820337728249065,0.8839182155421144,0.8910891089108911,0.8768197088465846,0.8903412460892753,0.8820393513917953,0.8891170431211499,0.8884297520661157,0.8875120754997399,0.8863391055422591,0.8800871373403307,0.8793707397121939,0.8800871373403307,0.8682634730538923,0.11894273127753303,0.10476190476190475,0.12790697674418605,0.11796622717509364,0.1160817844578856,0.10891089108910891,0.12318029115341546,0.10965875391072455,0.11796064860820463,0.11088295687885011,0.11157024793388427,0.11248792450026006,0.11366089445774084,0.11991286265966927,0.12062926028780611,0.11991286265966927,0.13173652694610777
202203290DAL,89.28188638799571,87.71498771498771,88.49252013808976,87.71498771498771,88.49252013808976,87.71498771498771,86.96219035202087,87.71498771498771,86.96219035202087,89.28188638799571,88.49252013808976,86.96219035202087,87.71498771498771,89.28188638799571,90.08919722497522,89.28188638799571,86.96219035202087,15.748031496062993,13.6986301369863,16.666666666666664,16.260162601626014,15.625,14.285714285714285,16.722408026755854,15.267175572519085,16.0,15.060240963855422,15.625,16.051364365971107,16.0,15.384615384615383,16.129032258064516,15.384615384615383,17.391304347826086,0.8500614699761352,0.8649231688294448,0.8415101221958783,0.8436149161399397,0.8499291955928574,0.8599449415003441,0.8387184954349133,0.8517493215801264,0.8446031504837158,0.855664808202818,0.8499291955928574,0.8441820165325521,0.8457310717331564,0.853012997243009,0.8481519383578137,0.853012997243009,0.8333423868759846,0.1499385300238648,0.13507683117055522,0.15848987780412183,0.1563850838600603,0.1500708044071426,0.14005505849965585,0.16128150456508664,0.1482506784198736,0.15539684951628424,0.144335191797182,0.1500708044071426,0.15581798346744782,0.15426892826684355,0.14698700275699092,0.15184806164218637,0.14698700275699092,0.16665761312401542
202203290LAC,45.45454545454545,54.54545454545454,46.2962962962963,45.87155963302752,44.843049327354265,43.66812227074236,50.24875621890548,44.44444444444444,44.05286343612335,45.87155963302752,49.01960784313725,44.44444444444444,45.45454545454545,49.01960784313725,47.16981132075472,45.45454545454545,46.728971962616825,59.83935742971887,50.495049504950494,57.80590717299579,58.15899581589959,59.51417004048582,58.50622406639005,53.48837209302325,58.8477366255144,58.50622406639005,58.15899581589959,57.08154506437768,58.15899581589959,58.8477366255144,55.55555555555556,59.18367346938776,58.50622406639005,57.44680851063831,0.4316920943134535,0.519280205655527,0.4447196577347444,0.4409431386295708,0.4297072075990328,0.4273883204171026,0.48438545616774487,0.4302788844621514,0.42953642148038573,0.4409431386295708,0.46200824873096447,0.43316719528772085,0.43579626972740315,0.46875,0.4435191889934829,0.4372278664731495,0.44855888528345095,0.5683079056865464,0.48071979434447304,0.5552803422652557,0.5590568613704291,0.5702927924009672,0.5726116795828974,0.5156145438322551,0.5697211155378487,0.5704635785196144,0.5590568613704291,0.5379917512690355,0.5668328047122791,0.5642037302725968,0.53125,0.556480811006517,0.5627721335268505,0.551441114716549
202203290PHI,51.45631067961165,48.07692307692308,50.24875621890548,52.15311004784689,50.98039215686274,50.0,51.92307692307693,50.0,49.01960784313725,51.92307692307693,51.92307692307693,50.24875621890548,52.15311004784689,52.38095238095239,52.83018867924528,52.60663507109005,52.38095238095239,53.70370370370371,53.48837209302325,50.0,52.15311004784689,53.271028037383175,52.15311004784689,51.92307692307693,53.271028037383175,51.21951219512195,52.15311004784689,52.15311004784689,52.15311004784689,52.15311004784689,52.38095238095239,53.271028037383175,52.60663507109005,52.38095238095239,0.48931441272012305,0.4733597534125936,0.501240694789082,0.5,0.4890138864475303,0.4894613583138173,0.5,0.4841628959276018,0.4890267175572519,0.4988948810892052,0.4988948810892052,0.4907015667859966,0.5,0.5,0.49792255276715974,0.5,0.5,0.5106855872798769,0.5266402465874064,0.4987593052109181,0.5,0.5109861135524697,0.5105386416861826,0.5,0.5158371040723981,0.5109732824427481,0.5011051189107948,0.5011051189107948,0.5092984332140034,0.5,0.5,0.5020774472328403,0.5,0.5
202203290WAS,40.81632653061224,37.3134328358209,40.0,39.68253968253968,40.0,39.0625,41.49377593360996,40.0,38.46153846153847,39.37007874015748,40.0,37.735849056603776,40.81632653061224,40.0,40.32258064516129,39.37007874015748,40.0,64.53900709219859,64.15770609318996,64.15770609318996,64.53900709219859,64.15770609318996,62.825278810408925,62.121212121212125,63.23529411764706,64.15770609318996,64.53900709219859,64.15770609318996,64.91228070175438,63.63636363636363,62.825278810408925,65.75342465753424,63.63636363636363,64.53900709219859,0.3874158538260749,0.36772458878110503,0.38403303509979353,0.3807517822423849,0.38403303509979353,0.3833874921612223,0.4004611370669256,0.3874643874643875,0.3747984954325632,0.378889665179771,0.38403303509979353,0.36762334730732027,0.39076376554174064,0.38900939985538685,0.3801291397625495,0.38220986796386386,0.38263229308005425,0.612584146173925,0.6322754112188949,0.6159669649002064,0.6192482177576151,0.6159669649002064,0.6166125078387777,0.5995388629330745,0.6125356125356125,0.6252015045674368,0.6211103348202289,0.6159669649002064,0.6323766526926798,0.6092362344582594,0.6109906001446133,0.6198708602374505,0.6177901320361362,0.6173677069199458
202203300BOS,67.10526315789474,66.66666666666666,64.15770609318996,68.45425867507886,66.21621621621621,65.39792387543253,66.66666666666666,65.75342465753424,64.53900709219859,67.10526315789474,67.10526315789474,66.21621621621621,66.66666666666666,66.66666666666666,68.05111821086261,68.05111821086261,67.53246753246754,38.16793893129771,34.84320557491289,36.101083032490976,35.587188612099645,37.87878787878788,36.63003663003663,37.03703703703704,37.3134328358209,35.842293906810035,37.03703703703704,37.03703703703704,36.36363636363637,37.735849056603776,36.36363636363637,37.735849056603776,36.36363636363637,37.03703703703704,0.6374391756511784,0.6567505720823797,0.6399210149323077,0.6579518111289748,0.636113296616837,0.6409804092077965,0.6428571428571428,0.6379686570124974,0.6429385398465395,0.644361254094525,0.644361254094525,0.6455089820359281,0.6385542168674698,0.6470588235294117,0.6432845176363324,0.6517385257301808,0.6458141674333027,0.3625608243488217,0.34324942791762014,0.3600789850676923,0.3420481888710252,0.36388670338316287,0.3590195907922034,0.3571428571428572,0.3620313429875025,0.3570614601534604,0.35563874590547495,0.35563874590547495,0.3544910179640719,0.3614457831325302,0.35294117647058826,0.35671548236366746,0.34826147426981924,0.35418583256669733
202203300CLE,49.01960784313725,47.16981132075472,48.07692307692308,47.61904761904761,48.54368932038835,47.61904761904761,49.01960784313725,48.07692307692308,46.08294930875576,47.16981132075472,49.01960784313725,45.87155963302752,49.01960784313725,47.61904761904761,48.54368932038835,47.61904761904761,47.61904761904761,56.14035087719298,54.337899543379,56.52173913043478,56.14035087719298,55.947136563876654,54.54545454545454,54.54545454545454,55.15695067264574,56.52173913043478,56.896551724137936,56.52173913043478,56.896551724137936,54.95495495495496,56.52173913043478,57.44680851063831,56.896551724137936,56.52173913043478,0.46614327772325814,0.464691902902733,0.4596322941646683,0.45893719806763283,0.46457369735172527,0.4661016949152542,0.4733218588640275,0.46570879625762257,0.4491310290958797,0.45326664582682086,0.46445880452342486,0.44635985839618286,0.4714576962283384,0.4572564612326043,0.45800038978756574,0.45561665357423403,0.4572564612326043,0.533856722276742,0.5353080970972671,0.5403677058353317,0.5410628019323672,0.5354263026482747,0.5338983050847458,0.5266781411359724,0.5342912037423774,0.5508689709041203,0.5467333541731791,0.5355411954765751,0.5536401416038172,0.5285423037716616,0.5427435387673956,0.5419996102124343,0.5443833464257659,0.5427435387673956
202203300GSW,37.735849056603776,38.46153846153847,36.63003663003663,36.36363636363637,37.3134328358209,36.36363636363637,39.37007874015748,36.36363636363637,34.36426116838488,37.03703703703704,37.03703703703704,36.36363636363637,38.46153846153847,36.36363636363637,38.46153846153847,37.03703703703704,39.37007874015748,67.53246753246754,62.825278810408925,63.63636363636363,68.05111821086261,67.10526315789474,65.75342465753424,64.53900709219859,66.66666666666666,65.75342465753424,67.10526315789474,67.10526315789474,66.21621621621621,65.75342465753424,66.66666666666666,68.05111821086261,66.66666666666666,65.39792387543253,0.35847299813780265,0.37972896668548844,0.3653271338425772,0.34826147426981924,0.3573443671243183,0.35609756097560985,0.378889665179771,0.35294117647058826,0.3432386684220425,0.35563874590547495,0.35563874590547495,0.3544910179640719,0.3690596562184025,0.35294117647058826,0.36109829257037385,0.3571428571428572,0.37578342392011027,0.6415270018621975,0.6202710333145115,0.6346728661574227,0.6517385257301808,0.6426556328756818,0.6439024390243903,0.6211103348202289,0.6470588235294117,0.6567613315779575,0.644361254094525,0.644361254094525,0.6455089820359281,0.6309403437815975,0.6470588235294117,0.6389017074296262,0.6428571428571428,0.6242165760798897
202203300HOU,44.642857142857146,42.73504273504273,44.44444444444444,44.44444444444444,44.44444444444444,43.290043290043286,43.290043290043286,44.05286343612335,42.3728813559322,44.44444444444444,44.44444444444444,44.05286343612335,44.843049327354265,43.66812227074236,45.45454545454545,43.66812227074236,46.728971962616825,60.629921259842526,58.8477366255144,59.83935742971887,59.51417004048582,59.83935742971887,58.8477366255144,60.629921259842526,59.18367346938776,60.31746031746032,59.51417004048582,59.51417004048582,58.50622406639005,59.51417004048582,59.83935742971887,60.629921259842526,60.31746031746032,58.15899581589959,0.4240683852010151,0.4206918043004051,0.42618741976893454,0.42752055387278237,0.42618741976893454,0.4238396734864737,0.4165709974743333,0.4267177566837934,0.4126277181032224,0.42752055387278237,0.42752055387278237,0.42953642148038573,0.4297072075990328,0.4218837362972501,0.42847503373819157,0.41994400746567123,0.44551317898818177,0.5759316147989849,0.5793081956995949,0.5738125802310655,0.5724794461272177,0.5738125802310655,0.5761603265135262,0.5834290025256668,0.5732822433162066,0.5873722818967776,0.5724794461272177,0.5724794461272177,0.5704635785196144,0.5702927924009672,0.5781162637027498,0.5715249662618084,0.5800559925343288,0.5544868210118182
202203300IND,21.052631578947366,20.40816326530612,21.052631578947366,20.66115702479339,20.0,19.41747572815534,21.052631578947366,19.64636542239685,21.27659574468085,18.21493624772313,22.52252252252252,20.74688796680498,21.78649237472767,20.0,19.230769230769237,21.052631578947366,21.052631578947366,84.02555910543131,81.30841121495327,83.33333333333334,83.33333333333334,84.02555910543131,82.63888888888889,82.63888888888889,83.33333333333334,81.30841121495327,85.46511627906976,83.33333333333334,82.63888888888889,81.98198198198197,83.33333333333334,86.96219035202087,83.33333333333334,83.33333333333334,0.20035205632901262,0.2006375398462404,0.2016806722689075,0.1986754966887417,0.19226044226044225,0.19026227125586312,0.2030313711667254,0.190779014308426,0.20740453576274473,0.17568409548226305,0.21276595744680848,0.2006744892555534,0.2099529024570164,0.1935483870967742,0.18109269490484964,0.2016806722689075,0.2016806722689075,0.7996479436709873,0.7993624601537597,0.7983193277310925,0.8013245033112583,0.8077395577395577,0.8097377287441369,0.7969686288332746,0.809220985691574,0.7925954642372554,0.824315904517737,0.7872340425531915,0.7993255107444466,0.7900470975429835,0.8064516129032259,0.8189073050951503,0.7983193277310925,0.7983193277310925
202203300NYK,46.08294930875576,43.290043290043286,45.87155963302752,45.45454545454545,45.662100456621005,44.44444444444444,44.843049327354265,45.24886877828055,43.66812227074236,45.24886877828055,45.45454545454545,44.05286343612335,45.87155963302752,45.45454545454545,46.728971962616825,45.45454545454545,46.728971962616825,59.18367346938776,58.15899581589959,58.50622406639005,58.50622406639005,58.50622406639005,57.44680851063831,58.8477366255144,57.80590717299579,58.8477366255144,58.8477366255144,58.50622406639005,58.50622406639005,58.50622406639005,58.50622406639005,59.51417004048582,58.50622406639005,58.15899581589959,0.43777360850531577,0.42671713474620143,0.439476275575331,0.4372278664731495,0.4383491878717328,0.4361948955916472,0.4324689885920732,0.43907590269929786,0.4259645555419216,0.4346815018871975,0.4372278664731495,0.42953642148038573,0.439476275575331,0.4372278664731495,0.43983047829338656,0.4372278664731495,0.44551317898818177,0.5622263914946842,0.5732828652537986,0.5605237244246691,0.5627721335268505,0.5616508121282672,0.5638051044083527,0.5675310114079268,0.5609240973007021,0.5740354444580784,0.5653184981128024,0.5627721335268505,0.5704635785196144,0.5605237244246691,0.5627721335268505,0.5601695217066135,0.5627721335268505,0.5544868210118182
202203300OKC,14.084507042253522,12.987012987012983,14.285714285714285,13.071895424836605,13.333333333333334,11.904761904761903,14.409221902017292,12.987012987012983,13.6986301369863,12.531328320802004,12.5,12.738853503184714,12.5,13.79310344827586,13.513513513513514,13.333333333333334,15.384615384615383,90.9090909090909,88.49252013808976,90.9090909090909,90.9090909090909,90.9090909090909,90.08919722497522,89.28188638799571,90.08919722497522,88.49252013808976,91.74236168455822,91.74236168455822,90.08919722497522,91.74236168455822,90.08919722497522,92.5925925925926,90.9090909090909,89.28188638799571,0.13414634146341464,0.1279766726065122,0.13580246913580246,0.12571428571428572,0.12790697674418605,0.11672026467390047,0.13896294619318977,0.12599428093353143,0.13404908448640226,0.1201772788529669,0.11991286265966927,0.12388500426660447,0.11991286265966927,0.13277626081521202,0.12735849056603774,0.12790697674418605,0.14698700275699092,0.8658536585365854,0.8720233273934878,0.8641975308641976,0.8742857142857142,0.872093023255814,0.8832797353260996,0.8610370538068102,0.8740057190664685,0.8659509155135978,0.8798227211470331,0.8800871373403307,0.8761149957333956,0.8800871373403307,0.867223739184788,0.8726415094339622,0.872093023255814,0.853012997243009
202203300POR,11.627906976744184,10.526315789473683,11.11111111111111,10.526315789473683,10.75268817204301,9.433962264150944,12.77139208173691,10.471204188481677,10.0,9.87166831194472,10.0,9.532888465204955,10.526315789473683,11.11111111111111,11.363636363636363,10.0,11.428571428571429,93.4597776324395,90.9090909090909,93.4597776324395,93.4597776324395,93.4597776324395,92.5925925925926,90.9090909090909,92.5925925925926,92.5925925925926,94.34069043576685,94.34069043576685,93.4597776324395,93.4597776324395,92.5925925925926,94.34069043576685,94.34069043576685,93.4597776324395,0.11064956869102065,0.10377358490566037,0.10625434329395414,0.10122811082789897,0.10318044092936628,0.09246575342465753,0.12318029115341546,0.10159924741298214,0.09747292418772563,0.09472646460141174,0.09583988718338124,0.09255890566195356,0.10122811082789897,0.10714285714285714,0.10750398500906513,0.09583988718338124,0.10895939854982097,0.8893504313089793,0.8962264150943396,0.8937456567060458,0.898771889172101,0.8968195590706337,0.9075342465753424,0.8768197088465846,0.8984007525870179,0.9025270758122743,0.9052735353985883,0.9041601128166188,0.9074410943380465,0.898771889172101,0.8928571428571428,0.8924960149909349,0.9041601128166188,0.891040601450179
202203300SAS,37.735849056603776,35.08771929824561,37.3134328358209,36.496350364963504,37.59398496240601,36.36363636363637,38.31417624521073,36.90036900369004,35.587188612099645,37.3134328358209,37.03703703703704,37.03703703703704,35.842293906810035,36.36363636363637,38.46153846153847,36.36363636363637,35.842293906810035,67.53246753246754,66.66666666666666,67.53246753246754,67.53246753246754,66.66666666666666,65.75342465753424,65.39792387543253,66.21621621621621,67.10526315789474,66.66666666666666,66.66666666666666,65.39792387543253,68.94409937888199,66.66666666666666,67.53246753246754,68.05111821086261,68.94409937888199,0.35847299813780265,0.3448275862068965,0.35588833425771865,0.3508292327319118,0.3605769230769231,0.35609756097560985,0.3694282171573202,0.35785095991102084,0.34654142537959964,0.3588516746411484,0.3571428571428572,0.3615663705742525,0.3420510314644458,0.35294117647058826,0.36286522148916117,0.34826147426981924,0.3420510314644458,0.6415270018621975,0.6551724137931034,0.6441116657422814,0.6491707672680882,0.6394230769230769,0.6439024390243903,0.6305717828426798,0.6421490400889791,0.6534585746204004,0.6411483253588517,0.6428571428571428,0.6384336294257476,0.6579489685355542,0.6470588235294117,0.6371347785108388,0.6517385257301808,0.6579489685355542
202203300TOR,59.51417004048582,57.80590717299579,56.14035087719298,58.50622406639005,59.18367346938776,58.15899581589959,58.50622406639005,58.50622406639005,58.50622406639005,58.15899581589959,58.50622406639005,57.80590717299579,57.80590717299579,58.50622406639005,59.51417004048582,58.50622406639005,58.15899581589959,45.87155963302752,43.66812227074236,44.05286343612335,45.45454545454545,45.04504504504504,44.05286343612335,45.24886877828055,44.642857142857146,44.05286343612335,45.662100456621005,45.45454545454545,44.642857142857146,46.728971962616825,45.45454545454545,46.2962962962963,45.45454545454545,46.728971962616825,0.5647270292179184,0.5696620848691737,0.560320888614625,0.5627721335268505,0.5678250132298466,0.5690043820893369,0.5638877327590887,0.5672006321384958,0.5704635785196144,0.5601847592057563,0.5627721335268505,0.5642421122306391,0.5529820061111321,0.5627721335268505,0.562460143130447,0.5627721335268505,0.5544868210118182,0.4352729707820816,0.4303379151308263,0.4396791113853749,0.4372278664731495,0.43217498677015337,0.43099561791066304,0.43611226724091134,0.43279936786150425,0.42953642148038573,0.4398152407942437,0.4372278664731495,0.43575788776936086,0.4470179938888679,0.4372278664731495,0.4375398568695529,0.4372278664731495,0.44551317898818177
202203300WAS,64.15770609318996,61.38996138996139,62.825278810408925,62.825278810408925,63.63636363636363,61.38996138996139,61.38996138996139,63.23529411764706,63.23529411764706,62.825278810408925,63.23529411764706,62.121212121212125,63.23529411764706,62.121212121212125,63.63636363636363,63.23529411764706,60.629921259842526,41.1522633744856,40.0,41.66666666666667,41.1522633744856,40.48582995951417,40.65040650406504,42.3728813559322,40.0,39.37007874015748,41.1522633744856,42.5531914893617,40.32258064516129,40.81632653061224,40.81632653061224,42.19409282700422,40.0,44.44444444444444,0.609227278457078,0.6054836252856054,0.6012451823302697,0.6042196948519134,0.6111700247437257,0.6016242655428062,0.5916372351160444,0.6125356125356125,0.6162961291050671,0.6042196948519134,0.5977521443359952,0.6063931297709925,0.6077300259590424,0.6034845298888556,0.6013048205871693,0.6125356125356125,0.5770191507077436,0.39077272154292203,0.3945163747143945,0.3987548176697302,0.39578030514808654,0.38882997525627433,0.3983757344571938,0.40836276488395556,0.3874643874643875,0.38370387089493285,0.39578030514808654,0.4022478556640047,0.39360687022900764,0.39226997404095754,0.39651547011114446,0.3986951794128307,0.3874643874643875,0.4229808492922564
202203310ATL,71.91011235955057,70.41420118343196,70.41420118343196,71.42857142857143,71.42857142857143,70.41420118343196,69.41896024464832,70.93023255813954,70.93023255813954,71.91011235955057,72.97297297297297,70.93023255813954,71.42857142857143,71.42857142857143,72.97297297297297,72.45179063360881,73.54497354497354,33.33333333333333,31.05590062111801,31.746031746031743,32.6797385620915,32.89473684210527,31.64556962025317,34.24657534246575,32.05128205128205,31.64556962025317,31.84713375796178,31.25,31.84713375796178,32.89473684210527,32.25806451612903,32.89473684210527,31.746031746031743,31.25,0.6832740213523132,0.6939403817595712,0.6892525512549417,0.6860986547085202,0.6846846846846846,0.6899310142374872,0.6696435787602036,0.6887666473653734,0.6914908882192566,0.6930611118775003,0.7001620745542949,0.6901347553505801,0.6846846846846846,0.6888888888888889,0.6892845146120256,0.6953292206974695,0.7017986746607763,0.3167259786476868,0.3060596182404288,0.31074744874505833,0.3139013452914798,0.3153153153153153,0.31006898576251285,0.3303564212397963,0.3112333526346265,0.3085091117807433,0.30693888812249964,0.29983792544570503,0.3098652446494199,0.3153153153153153,0.31111111111111106,0.31071548538797455,0.3046707793025305,0.2982013253392237
202203310BRK,57.44680851063831,54.12844036697248,54.95495495495496,56.14035087719298,56.896551724137936,55.947136563876654,55.55555555555556,56.14035087719298,54.12844036697248,56.52173913043478,56.52173913043478,56.14035087719298,56.14035087719298,56.52173913043478,57.44680851063831,55.55555555555556,56.14035087719298,48.07692307692308,47.61904761904761,47.16981132075472,47.61904761904761,47.61904761904761,46.08294930875576,48.07692307692308,47.16981132075472,46.2962962962963,47.61904761904761,47.61904761904761,46.08294930875576,48.07692307692308,47.61904761904761,48.54368932038835,49.01960784313725,49.01960784313725,0.5443970531213649,0.531987977672821,0.5381158455392809,0.5410628019323672,0.5443833464257659,0.5483396008675063,0.5360824742268041,0.543415571932073,0.5389950938927424,0.5427435387673956,0.5427435387673956,0.549193293261626,0.5386856587892522,0.5427435387673956,0.5419996102124343,0.53125,0.533856722276742,0.45560294687863506,0.46801202232717903,0.46188415446071907,0.45893719806763283,0.45561665357423403,0.4516603991324937,0.4639175257731959,0.45658442806792693,0.46100490610725764,0.4572564612326043,0.4572564612326043,0.4508067067383739,0.4613143412107479,0.4572564612326043,0.45800038978756574,0.46875,0.46614327772325814
202203310CHI,59.51417004048582,56.14035087719298,56.52173913043478,58.15899581589959,59.18367346938776,57.80590717299579,56.896551724137936,58.50622406639005,57.44680851063831,57.80590717299579,60.31746031746032,57.08154506437768,58.15899581589959,57.44680851063831,59.18367346938776,57.44680851063831,58.15899581589959,45.87155963302752,45.45454545454545,45.04504504504504,45.87155963302752,45.04504504504504,44.44444444444444,47.16981132075472,44.642857142857146,45.04504504504504,46.08294930875576,45.45454545454545,45.45454545454545,46.08294930875576,46.728971962616825,46.728971962616825,46.728971962616825,46.728971962616825,0.5647270292179184,0.5525902668759812,0.5564982645584265,0.5590568613704291,0.5678250132298466,0.5653370013755159,0.5467333541731791,0.5672006321384958,0.5605012156349356,0.5564206704224298,0.5702592087312416,0.556697108066971,0.5579231637164049,0.551441114716549,0.5587970466414551,0.551441114716549,0.5544868210118182,0.4352729707820816,0.4474097331240189,0.44350173544157345,0.4409431386295708,0.43217498677015337,0.43466299862448415,0.45326664582682086,0.43279936786150425,0.43949878436506445,0.4435793295775702,0.4297407912687585,0.4433028919330289,0.442076836283595,0.44855888528345095,0.4412029533585449,0.44855888528345095,0.44551317898818177
202203310DET,21.78649237472767,19.64636542239685,22.22222222222222,21.27659574468085,20.833333333333336,20.0,20.920502092050206,20.40816326530612,20.66115702479339,20.2020202020202,20.40816326530612,20.66115702479339,21.78649237472767,20.833333333333336,21.27659574468085,21.052631578947366,21.052631578947366,83.33333333333334,81.98198198198197,83.33333333333334,82.63888888888889,83.33333333333334,81.98198198198197,83.33333333333334,82.63888888888889,81.98198198198197,84.02555910543131,84.02555910543131,82.63888888888889,82.63888888888889,82.63888888888889,84.7560975609756,83.33333333333334,83.33333333333334,0.20725388601036265,0.19331580138978383,0.21052631578947364,0.2047490402388739,0.19999999999999998,0.196113074204947,0.20066889632107018,0.19804703617109062,0.20129116494994925,0.19382605195528993,0.19541736904538926,0.20001111172842936,0.20863215543095578,0.20134228187919465,0.2006607121008198,0.2016806722689075,0.2016806722689075,0.7927461139896373,0.8066841986102161,0.7894736842105263,0.7952509597611261,0.7999999999999999,0.8038869257950529,0.7993311036789298,0.8019529638289095,0.7987088350500509,0.80617394804471,0.8045826309546108,0.7999888882715706,0.7913678445690442,0.7986577181208053,0.7993392878991803,0.7983193277310925,0.7983193277310925
