,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201912210MEM,46.728971962616825,49.50495049504951,50.0,46.2962962962963,47.16981132075472,47.61904761904761,47.61904761904761,48.07692307692308,47.61904761904761,49.01960784313725,55.55555555555556,54.95495495495496,54.95495495495496,56.14035087719298,55.55555555555556,56.52173913043478,56.52173913043478,58.15899581589959,56.896551724137936,55.55555555555556,0.45685279187817257,0.4739134147382803,0.4763948497854077,0.4519505233111323,0.45918367346938777,0.4572564612326043,0.4572564612326043,0.45254866318261,0.45561665357423403,0.46875,0.5431472081218274,0.5260865852617197,0.5236051502145923,0.5480494766888677,0.5408163265306123,0.5427435387673956,0.5427435387673956,0.54745133681739,0.5443833464257659,0.53125
201912210NYK,13.333333333333334,13.79310344827586,15.723270440251572,13.6986301369863,13.513513513513514,13.333333333333334,13.79310344827586,13.75515818431912,13.333333333333334,13.333333333333334,88.49252013808976,90.08919722497522,89.28188638799571,88.49252013808976,90.08919722497522,90.08919722497522,90.08919722497522,92.5925925925926,90.9090909090909,91.74236168455822,0.13094251487983125,0.13277626081521202,0.1497380787304522,0.13404908448640226,0.13043590671699676,0.12892097361528143,0.13277626081521202,0.12934131736526946,0.12790697674418605,0.12689264944726777,0.8690574851201688,0.867223739184788,0.8502619212695478,0.8659509155135978,0.8695640932830032,0.8710790263847186,0.867223739184788,0.8706586826347306,0.872093023255814,0.8731073505527323
201912210PHI,90.08919722497522,89.28188638799571,88.49252013808976,90.08919722497522,90.9090909090909,91.74236168455822,90.08919722497522,93.4597776324395,90.9090909090909,89.28188638799571,12.21001221001221,14.5985401459854,16.528925619834713,12.34567901234568,12.51564455569462,11.76470588235294,13.79310344827586,12.97016861219196,13.333333333333334,15.384615384615383,0.8806441195640731,0.8594678455501917,0.8426138061559917,0.879477776848744,0.8789878987898789,0.8863391055422591,0.867223739184788,0.8781342181421407,0.872093023255814,0.853012997243009,0.11935588043592694,0.14053215444980832,0.1573861938440084,0.12052222315125599,0.12101210121012101,0.11366089445774084,0.13277626081521202,0.12186578185785941,0.12790697674418605,0.14698700275699092
201912210PHO,22.421524663677133,22.67573696145125,25.64102564102564,21.978021978021975,22.52252252252252,22.22222222222222,21.78649237472767,23.14814814814815,22.22222222222222,24.449877750611247,80.0,80.65764023210832,79.38144329896907,80.65764023210832,80.65764023210832,81.98198198198197,81.30841121495327,82.63888888888889,81.98198198198197,80.0,0.21891418563922943,0.21944252261276673,0.2441479989932041,0.21413630997991176,0.2182834560562048,0.21325648414985593,0.21132463018189718,0.2188183807439825,0.21325648414985593,0.2340823970037453,0.7810858143607705,0.7805574773872332,0.755852001006796,0.7858636900200883,0.7817165439437952,0.7867435158501441,0.7886753698181028,0.7811816192560175,0.7867435158501441,0.7659176029962547
201912210POR,73.54497354497354,74.61928934010153,74.09326424870466,74.09326424870466,74.09326424870466,69.96996996996997,74.61928934010153,75.72815533980582,75.72815533980582,73.54497354497354,28.901734104046245,28.98550724637681,30.959752321981423,28.57142857142857,28.901734104046245,34.72222222222222,28.98550724637681,30.211480362537763,28.57142857142857,30.76923076923077,0.7178851837477983,0.7202300646169141,0.705294018842859,0.7217015140591204,0.7193870132891331,0.6683399067766225,0.7202300646169141,0.7148236336452738,0.726063829787234,0.705033164260632,0.2821148162522017,0.2797699353830859,0.2947059811571409,0.2782984859408796,0.2806129867108669,0.3316600932233776,0.2797699353830859,0.28517636635472615,0.27393617021276595,0.29496683573936794
201912210SAS,28.901734104046245,27.77777777777778,33.557046979865774,28.57142857142857,28.57142857142857,29.411764705882355,28.24858757062147,30.58103975535168,27.77777777777778,30.76923076923077,73.54497354497354,76.35933806146572,71.42857142857143,74.09326424870466,74.61928934010153,75.18610421836229,75.72815533980582,75.72815533980582,76.35933806146572,74.09326424870466,0.2821148162522017,0.26674233825198634,0.319634703196347,0.2782984859408796,0.2768798313422347,0.28118894780909853,0.2716817894070479,0.2876612858180193,0.26674233825198634,0.2934245534017484,0.7178851837477983,0.7332576617480135,0.680365296803653,0.7217015140591204,0.7231201686577653,0.7188110521909016,0.7283182105929521,0.7123387141819807,0.7332576617480135,0.7065754465982516
201912220BOS,88.49252013808976,90.08919722497522,90.9090909090909,89.28188638799571,89.28188638799571,90.08919722497522,90.08919722497522,91.74236168455822,90.9090909090909,90.9090909090909,13.513513513513514,13.92757660167131,14.084507042253522,13.6986301369863,13.831258644536652,13.333333333333334,13.79310344827586,13.986013986013988,13.79310344827586,13.333333333333334,0.8675224099030429,0.8661025900987577,0.8658536585365854,0.8669784285490242,0.8658632840636094,0.8710790263847186,0.867223739184788,0.8677174987574621,0.8682634730538923,0.872093023255814,0.13247759009695714,0.13389740990124238,0.13414634146341464,0.1330215714509759,0.13413671593639073,0.12892097361528143,0.13277626081521202,0.13228250124253796,0.13173652694610777,0.12790697674418605
201912220LAL,56.52173913043478,54.95495495495496,58.15899581589959,56.52173913043478,54.54545454545454,58.50622406639005,59.18367346938776,57.80590717299579,57.44680851063831,58.8477366255144,45.87155963302752,48.07692307692308,47.16981132075472,46.08294930875576,47.61904761904761,45.45454545454545,44.44444444444444,48.54368932038835,46.728971962616825,45.45454545454545,0.5520062329567589,0.5333781738691777,0.5521660920401739,0.5508689709041203,0.5338983050847458,0.5627721335268505,0.5711159737417943,0.5435460883633142,0.551441114716549,0.5642037302725968,0.4479937670432412,0.46662182613082226,0.4478339079598261,0.4491310290958797,0.4661016949152542,0.4372278664731495,0.42888402625820565,0.4564539116366858,0.44855888528345095,0.43579626972740315
201912220MIL,78.11816192560175,78.72340425531915,79.38144329896907,78.72340425531915,78.72340425531915,77.52808988764045,79.38144329896907,80.0,78.72340425531915,79.38144329896907,24.213075060532688,24.752475247524757,25.64102564102564,23.809523809523807,24.57002457002457,27.3972602739726,24.449877750611247,26.17801047120419,25.64102564102564,25.0,0.7633852988231395,0.7607899022801303,0.755852001006796,0.7677865612648221,0.7621337112202035,0.7388880739328151,0.764523098584711,0.7534516765285996,0.7543125980135913,0.7604938271604939,0.23661470117686043,0.23921009771986973,0.2441479989932041,0.23221343873517783,0.23786628877979654,0.261111926067185,0.23547690141528899,0.2465483234714004,0.24568740198640876,0.23950617283950618
201912220OKC,51.45631067961165,52.60663507109005,51.92307692307693,51.21951219512195,52.38095238095239,52.15311004784689,53.48837209302325,54.12844036697248,52.60663507109005,54.54545454545454,50.73891625615764,50.24875621890548,53.271028037383175,51.21951219512195,50.0,52.15311004784689,51.21951219512195,52.15311004784689,52.60663507109005,50.0,0.5035099213777611,0.5114621062766493,0.49359302921578685,0.5,0.5116279069767442,0.5,0.5108342361863488,0.5092929126053197,0.5,0.5217391304347826,0.4964900786222389,0.4885378937233506,0.5064069707842133,0.5,0.4883720930232558,0.5,0.4891657638136511,0.49070708739468033,0.5,0.47826086956521746
201912220TOR,52.83018867924528,53.48837209302325,55.947136563876654,53.48837209302325,53.271028037383175,54.337899543379,54.54545454545454,54.95495495495496,54.54545454545454,57.08154506437768,49.50495049504951,50.0,49.01960784313725,49.01960784313725,49.50495049504951,50.0,50.0,50.98039215686274,50.0,47.61904761904761,0.5162468054034318,0.5168539325842696,0.5329986833443054,0.521797153024911,0.5183217790582515,0.5207877461706784,0.5217391304347826,0.518759379689845,0.5217391304347826,0.5451883661916845,0.4837531945965681,0.48314606741573035,0.4670013166556945,0.478202846975089,0.4816782209417485,0.47921225382932164,0.47826086956521746,0.4812406203101551,0.47826086956521746,0.4548116338083154
201912230CLE,47.61904761904761,48.54368932038835,50.0,47.61904761904761,47.61904761904761,49.50495049504951,49.01960784313725,49.50495049504951,49.01960784313725,50.0,54.54545454545454,55.55555555555556,55.55555555555556,55.15695067264574,54.95495495495496,54.337899543379,55.55555555555556,56.52173913043478,55.55555555555556,54.54545454545454,0.4661016949152542,0.46632124352331605,0.47368421052631576,0.46332848535217114,0.4642409033877038,0.4767295049849798,0.46875,0.4669102720259846,0.46875,0.47826086956521746,0.5338983050847458,0.533678756476684,0.5263157894736842,0.5366715146478288,0.5357590966122961,0.5232704950150203,0.53125,0.5330897279740153,0.53125,0.5217391304347826
201912230DET,28.901734104046245,30.211480362537763,33.557046979865774,28.57142857142857,29.94011976047904,29.850746268656717,30.3951367781155,32.154340836012864,30.3951367781155,29.411764705882355,73.54497354497354,73.54497354497354,71.91011235955057,74.09326424870466,72.97297297297297,74.61928934010153,72.97297297297297,74.09326424870466,74.09326424870466,75.18610421836229,0.2821148162522017,0.2911768783989893,0.3181753181753182,0.2782984859408796,0.290926246265136,0.28573500616433384,0.29404752443773347,0.3026359117494865,0.29089484076145117,0.28118894780909853,0.7178851837477983,0.7088231216010106,0.6818246818246818,0.7217015140591204,0.709073753734864,0.7142649938356661,0.7059524755622666,0.6973640882505135,0.7091051592385489,0.7188110521909016
201912230GSW,51.21951219512195,52.15311004784689,53.70370370370371,51.92307692307693,51.92307692307693,52.83018867924528,53.48837209302325,53.271028037383175,52.60663507109005,52.38095238095239,60.9375,51.45631067961165,51.92307692307693,50.73891625615764,50.73891625615764,51.21951219512195,51.21951219512195,52.60663507109005,52.60663507109005,52.38095238095239,0.4566768603465851,0.50336262553802,0.5084288604180716,0.5057672787671864,0.5057672787671864,0.5077399380804953,0.5108342361863488,0.5031375502008032,0.5,0.5,0.5433231396534148,0.49663737446197986,0.49157113958192855,0.4942327212328135,0.4942327212328135,0.49226006191950467,0.4891657638136511,0.49686244979919675,0.5,0.5
201912230IND,68.05111821086261,68.94409937888199,69.96996996996997,68.45425867507886,68.05111821086261,69.41896024464832,68.94409937888199,69.41896024464832,69.96996996996997,71.42857142857143,34.36426116838488,34.48275862068966,35.587188612099645,34.129692832764505,34.48275862068966,34.48275862068966,34.48275862068966,36.36363636363637,34.48275862068966,33.33333333333333,0.6644619062422948,0.6665976392627874,0.6628633330971014,0.6672998814034278,0.6636939937681314,0.6681213843499441,0.6665976392627874,0.6562417871222076,0.6698721126202042,0.6818181818181819,0.33553809375770505,0.33340236073721274,0.3371366669028986,0.3327001185965722,0.3363060062318685,0.33187861565005583,0.33340236073721274,0.3437582128777924,0.33012788737979576,0.3181818181818181
201912230MEM,50.73891625615764,50.495049504950494,52.83018867924528,50.495049504950494,50.0,49.50495049504951,51.21951219512195,51.45631067961165,51.21951219512195,53.48837209302325,51.45631067961165,52.83018867924528,52.60663507109005,52.15311004784689,52.38095238095239,54.337899543379,53.48837209302325,54.337899543379,53.70370370370371,51.21951219512195,0.4964900786222389,0.48870005423973967,0.501060130608091,0.4919235739339118,0.4883720930232558,0.4767295049849798,0.4891657638136511,0.48638115990613473,0.48816185966422726,0.5108342361863488,0.5035099213777611,0.5112999457602604,0.4989398693919091,0.5080764260660883,0.5116279069767442,0.5232704950150203,0.5108342361863488,0.5136188400938653,0.5118381403357727,0.4891657638136511
201912230MIA,64.53900709219859,64.53900709219859,66.66666666666666,65.39792387543253,64.53900709219859,62.546816479400746,64.91228070175438,64.53900709219859,64.53900709219859,65.39792387543253,37.735849056603776,39.0625,38.75968992248063,37.17472118959108,37.87878787878788,42.01680672268908,37.735849056603776,41.66666666666667,38.46153846153847,39.37007874015748,0.6310349339264686,0.6229543266659536,0.6323529411764705,0.6375766544186805,0.630154233553667,0.5981699425097071,0.6323766526926798,0.6076794657762938,0.6265889830508474,0.6242165760798897,0.3689650660735313,0.37704567333404637,0.3676470588235295,0.36242334558131956,0.369845766446333,0.40183005749029294,0.36762334730732027,0.39232053422370616,0.3734110169491526,0.37578342392011027
201912230NYK,60.629921259842526,61.38996138996139,62.121212121212125,61.38996138996139,61.68582375478927,60.9375,62.121212121212125,62.121212121212125,61.68582375478927,62.546816479400746,41.49377593360996,42.5531914893617,43.66812227074236,41.1522633744856,40.81632653061224,44.05286343612335,40.81632653061224,44.05286343612335,41.66666666666667,41.66666666666667,0.5936910132130403,0.5906109223109144,0.5872162111451623,0.5986798270759409,0.6018002898771836,0.5804104110666755,0.6034845298888556,0.5850883258942604,0.5968489341983317,0.6001796945193171,0.4063089867869597,0.40938907768908556,0.4127837888548377,0.4013201729240591,0.39819971012281635,0.41958958893332465,0.39651547011114446,0.41491167410573965,0.40315106580166826,0.39982030548068287
201912230ORL,67.10526315789474,69.41896024464832,68.05111821086261,67.53246753246754,66.66666666666666,65.75342465753424,66.66666666666666,68.94409937888199,68.05111821086261,67.53246753246754,35.3356890459364,34.48275862068966,37.45318352059925,35.08771929824561,36.101083032490976,38.46153846153847,36.36363636363637,36.76470588235294,36.36363636363637,37.03703703703704,0.655062860255072,0.6681213843499441,0.6450079958262921,0.6580817051509769,0.648711943793911,0.6309403437815975,0.6470588235294117,0.6522077248768685,0.6517385257301808,0.6458141674333027,0.34493713974492807,0.33187861565005583,0.3549920041737079,0.34191829484902303,0.35128805620608905,0.3690596562184025,0.35294117647058826,0.34779227512313143,0.34826147426981924,0.35418583256669733
201912230PHO,44.843049327354265,46.728971962616825,43.66812227074236,44.642857142857146,46.08294930875576,45.45454545454545,45.45454545454545,48.07692307692308,44.44444444444444,44.44444444444444,57.44680851063831,57.08154506437768,62.121212121212125,57.80590717299579,56.52173913043478,58.8477366255144,58.50622406639005,58.15899581589959,59.51417004048582,60.629921259842526,0.4383919410502752,0.4501371662609637,0.4127837888548377,0.43575788776936086,0.4491310290958797,0.43579626972740315,0.4372278664731495,0.45254866318261,0.42752055387278237,0.4229808492922564,0.5616080589497249,0.5498628337390363,0.5872162111451623,0.5642421122306391,0.5508689709041203,0.5642037302725968,0.5627721335268505,0.54745133681739,0.5724794461272177,0.5770191507077436
201912230POR,68.94409937888199,69.41896024464832,72.97297297297297,69.41896024464832,69.41896024464832,71.42857142857143,70.93023255813954,69.96996996996997,71.42857142857143,71.42857142857143,33.33333333333333,34.48275862068966,32.467532467532465,33.11258278145696,33.33333333333333,32.89473684210527,32.89473684210527,35.842293906810035,32.89473684210527,33.33333333333333,0.6740890688259109,0.6681213843499441,0.6920772303595206,0.677049795563632,0.6755952380952381,0.6846846846846846,0.6831712348953728,0.6612652201776068,0.6846846846846846,0.6818181818181819,0.32591093117408904,0.33187861565005583,0.3079227696404794,0.32295020443636796,0.32440476190476186,0.3153153153153153,0.31682876510462715,0.3387347798223931,0.3153153153153153,0.3181818181818181
201912230SAC,31.347962382445143,32.467532467532465,33.11258278145696,31.05590062111801,31.15264797507788,34.72222222222222,32.25806451612903,34.24657534246575,32.25806451612903,33.89830508474576,70.93023255813954,70.41420118343196,72.45179063360881,71.42857142857143,71.42857142857143,69.96996996996997,71.42857142857143,71.91011235955057,71.42857142857143,70.41420118343196,0.30649702412773083,0.3155811174185838,0.3136719492594577,0.303030303030303,0.3036876355748373,0.3316600932233776,0.31111111111111106,0.32260403073800203,0.31111111111111106,0.3249687530045188,0.6935029758722692,0.6844188825814163,0.6863280507405423,0.696969696969697,0.6963123644251626,0.6683399067766225,0.6888888888888889,0.6773959692619981,0.6888888888888889,0.6750312469954812
