,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
Bookmaker,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611230SAC,SAC,SAC,OKC,10:30p,"Golden 1 Center, Sacramento, California",27,24,36,29,[],116,1,3.0,"['couside01', 'gayru01', 'collida01', 'afflaar01', 'barnema02', 'templga01', 'lawsoty01', 'mclembe01', 'koufoko01', 'casspom01', 'caulewi01', 'labissk01', 'tollian01']","[5, 9]",0,27,21,27,26,[],101,-2,1.0,"['oladivi01', 'roberan03', 'westbru01', 'adamsst01', 'sabondo01', 'grantje01', 'kanteen01', 'morroan01', 'chrisse01', 'lauvejo01', 'abrinal01', 'singlky01', 'collini01']","[8, 7]",0,conference
201611230UTA,UTA,UTA,DEN,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",36,17,31,24,[],108,-4,3.0,"['haywago01', 'goberru01', 'hoodro01', 'hillge01', 'lylestr01', 'johnsjo02', 'diawbo01', 'witheje01', 'inglejo01', 'macksh01', 'exumda01', 'netora01', 'bolomjo01']","[7, 8]",0,27,20,14,22,[],83,2,1.0,"['hernaju01', 'farieke01', 'mudiaem01', 'bartowi01', 'nurkiju01', 'murraja01', 'chandwi01', 'jokicni01', 'nelsoja01', 'arthuda01', 'geeal01', 'beaslma01', 'gallida01']","[6, 8]",1,division
201611250BOS,SAS,BOS,SAS,1:00p,"TD Garden, Boston, Massachusetts",32,16,26,29,[],103,3,2.0,"['bradlav01', 'thomais02', 'horfoal01', 'crowdja01', 'johnsam01', 'smartma01', 'olynyke01', 'roziete01', 'jerebjo01', 'brownja02', 'zellety01', 'youngja01', 'greenge01']","[9, 6]",0,22,24,29,34,[],109,7,2.0,"['leonaka01', 'greenda02', 'aldrila01', 'parketo01', 'gasolpa01', 'millspa02', 'bertada01', 'ginobma01', 'leeda02', 'simmojo02', 'murrade01', 'laproni01', 'anderky01']","[12, 3]",0,none
201611250CLE,CLE,CLE,DAL,7:30p,"Quicken Loans Arena, Cleveland, Ohio",36,36,24,32,[],128,2,2.0,"['jamesle01', 'thomptr01', 'loveke01', 'irvinky01', 'smithjr01', 'anderch01', 'dunlemi02', 'mcraejo01', 'feldeka01', 'liggide01', 'shumpim01', 'jefferi01', 'jonesja02']","[11, 2]",0,16,22,17,35,[],90,-7,2.0,"['barneha02', 'matthwe02', 'nowitdi01', 'bogutan01', 'willide01', 'curryse01', 'finnedo01', 'brussni01', 'gibsojo01', 'anderju01', 'poweldw01', 'mejrisa01', 'hammoaj01']","[2, 12]",0,none
201611250DEN,OKC,DEN,OKC,9:00p,"Pepsi Center, Denver, Colorado",30,33,26,33,[],129,-1,2.0,"['nelsoja01', 'chandwi01', 'mudiaem01', 'farieke01', 'nurkiju01', 'murraja01', 'jokicni01', 'geeal01', 'arthuda01', 'hernaju01', 'harriga01', 'gallida01', 'beaslma01']","[6, 9]",0,31,31,22,38,[],132,-3,2.0,"['oladivi01', 'westbru01', 'roberan03', 'adamsst01', 'sabondo01', 'grantje01', 'morroan01', 'kanteen01', 'lauvejo01', 'chrisse01', 'singlky01', 'collini01', 'abrinal01']","[8, 8]",0,division
201611250DET,DET,DET,LAC,7:30p,"The Palace of Auburn Hills, Auburn Hills, Michigan",35,22,25,26,[],108,1,2.0,"['caldwke01', 'smithis01', 'harrito02', 'drumman01', 'morrima03', 'leuerjo01', 'baynear01', 'hillida01', 'udrihbe01', 'gbinimi01', 'marjabo01', 'johnsst04', 'ellenhe01']","[7, 9]",0,23,25,32,17,[],97,4,2.0,"['griffbl01', 'paulch01', 'jordade01', 'redicjj01', 'mbahalu01', 'crawfja01', 'riverau01', 'speigma01', 'feltora01', 'johnswe01', 'bassbr01', 'piercpa01', 'anderal01']","[14, 2]",1,none
201611250IND,IND,IND,BRK,8:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",28,30,34,26,[],118,-2,2.0,"['robingl02', 'ellismo01', 'youngth01', 'teaguje01', 'turnemy01', 'stuckro01', 'allenla01', 'brookaa01', 'jeffeal01', 'youngjo01', 'niangge01', 'serapke01', 'georgpa01']","[7, 9]",0,23,20,22,32,[],97,-5,2.0,"['whiteis01', 'booketr01', 'kilpase01', 'bogdabo02', 'lopezbr01', 'harrijo01', 'ferreyo01', 'foyera01', 'hamilju01', 'scolalu01', 'bennean01', 'mcculch01', 'holliro01']","[4, 10]",1,conference
201611250LAL,GSW,LAL,GSW,10:30p,"STAPLES Center, Los Angeles, California",20,23,21,21,[],85,-1,2.0,"['ingrabr01', 'clarkjo01', 'caldejo01', 'denglu01', 'mozgoti01', 'willilo02', 'nancela02', 'blackta01', 'robinth01', 'huertma01', 'artesro01', 'randlju01', 'youngni01']","[8, 8]",1,30,23,27,29,[],109,9,2.0,"['curryst01', 'duranke01', 'thompkl01', 'greendr01', 'pachuza01', 'iguodan01', 'livinsh01', 'looneke01', 'mccawpa01', 'westda01', 'clarkia01', 'mcgeeja01', 'mcadoja01']","[13, 2]",1,division
201611250MEM,MIA,MEM,MIA,8:00p,"FedEx Forum, Memphis, Tennessee",19,20,18,24,[],81,6,2.0,"['harrian01', 'greenja01', 'gasolma01', 'allento01', 'danietr01', 'conlemi01', 'willitr02', 'martija01', 'cartevi01', 'davisde01', 'baldwwa01', 'randoza01', 'ennisja01']","[10, 5]",0,28,17,26,19,[],90,-2,2.0,"['waitedi01', 'mcgruro01', 'richajo01', 'whiteha01', 'willide02', 'johnsty01', 'johnsja01', 'babbilu01', 'mcrobjo01', 'hasleud01', 'winslju01', 'reedwi02', 'dragigo01']","[4, 10]",0,none
201611250MIL,TOR,MIL,TOR,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",24,18,25,32,[],99,1,4.0,"['antetgi01', 'parkeja01', 'snellto01', 'dellama01', 'plumlmi01', 'terryja01', 'monrogr01', 'brogdma01', 'beaslmi01', 'teletmi01', 'makerth01', 'vaughra01', 'hensojo01']","[6, 7]",0,27,20,26,32,[],105,1,2.0,"['lowryky01', 'derozde01', 'valanjo01', 'carrode01', 'siakapa01', 'josepco01', 'pattepa01', 'rosste01', 'noguelu01', 'wrighde01', 'poeltja01', 'powelno01']","[9, 6]",0,conference
201611250NYK,NYK,NYK,CHO,7:30p,"Madison Square Garden (IV), New York, New York",30,22,27,25,[],113,2,3.0,"['anthoca01', 'rosede01', 'leeco01', 'porzikr01', 'noahjo01', 'kuzmimi01', 'hernawi01', 'oquinky01', 'holidju01', 'jennibr01', 'vujacsa01', 'ndourma01', 'bakerro01']","[7, 7]",0,28,28,18,30,[],111,-3,2.0,"['batumni01', 'walkeke02', 'kiddgmi01', 'zelleco01', 'willima02', 'kaminfr01', 'belinma01', 'sessira01', 'hibbero01', 'hawessp01', 'roberbr01', 'lambje01', 'grahatr01']","[8, 6]",0,conference
201611250ORL,WAS,ORL,WAS,7:00p,"Amway Center, Orlando, Florida",14,24,30,23,[],91,-2,2.0,"['vucevni01', 'fournev01', 'ibakase01', 'paytoel01', 'greenje02', 'biyombi01', 'augusdj01', 'gordoaa01', 'hezonma01', 'wilcocj01', 'zimmest01', 'watsocj01', 'rudezda01']","[6, 9]",1,26,22,24,22,[],94,1,4.0,"['walljo01', 'bealbr01', 'gortama01', 'porteot01', 'morrima02', 'nichoan01', 'oubreke01', 'smithja02', 'satorto01', 'thornma01', 'ochefda01', 'mcclesh01', 'burketr01']","[4, 9]",0,division
201611250PHI,CHI,PHI,CHI,7:30p,"Wells Fargo Center, Philadelphia, Pennsylvania",19,28,17,25,[],89,-1,2.0,"['okafoja01', 'bayleje01', 'ilyaser01', 'covinro01', 'hendege02', 'stausni01', 'saricda01', 'holmeri01', 'thompho01', 'rodrise01', 'mccontj01', 'luwawti01', 'embiijo01']","[4, 11]",0,23,34,33,15,[],105,-1,3.0,"['butleji01', 'wadedw01', 'rondora01', 'lopezro01', 'gibsota01', 'canaais01', 'mirotni01', 'valende01', 'portibo01', 'feliccr01', 'grantje02', 'hunterj01', 'zipsepa01']","[9, 6]",0,conference
201611250PHO,MIN,PHO,MIN,9:00p,"Talking Stick Resort Arena, Phoenix, Arizona",27,25,23,10,[],85,1,2.0,"['bledser01', 'bookede01', 'lenal01', 'knighbr03', 'chrisma01', 'tuckepj01', 'dudleja01', 'ulisty01', 'barbole01', 'chandty01', 'bendedr01', 'jenkijo01', 'willial03']","[5, 11]",0,29,18,20,31,[],98,-3,2.0,"['wiggian01', 'dienggo01', 'lavinza01', 'townska01', 'rubiori01', 'jonesty01', 'bjeline01', 'dunnkr01', 'aldrico01', 'muhamsh01', 'rushbr01', 'paynead01', 'hilljo01']","[4, 10]",0,conference
201611250POR,POR,POR,NOP,10:00p,"Moda Center, Portland, Oregon",32,34,34,19,[],119,-2,2.0,"['mccolcj01', 'lillada01', 'plumlma01', 'harklma01', 'davised01', 'turneev01', 'leoname01', 'crabbal01', 'vonleno01', 'laymaja01', 'connapa01', 'quartti01', 'napiesh01']","[8, 9]",0,34,23,26,21,[],104,4,2.0,"['davisan02', 'fraziti01', 'hillso01', 'mooreet01', 'asikom01', 'joneste01', 'holidjr01', 'gallola01', 'hieldbu01', 'brownan02', 'cunnida01', 'ajincal01']","[6, 10]",1,conference
201611250SAC,HOU,SAC,HOU,10:30p,"Golden 1 Center, Sacramento, California",19,31,24,30,[],104,2,2.0,"['gayru01', 'barnema02', 'couside01', 'collida01', 'lawsoty01', 'casspom01', 'templga01', 'koufoko01', 'afflaar01', 'mclembe01', 'caulewi01', 'labissk01', 'tollian01']","[6, 9]",0,38,30,22,27,[],117,-1,2.0,"['hardeja01', 'arizatr01', 'beverpa01', 'capelca01', 'anderry01', 'gordoer01', 'dekkesa01', 'hilarne01', 'breweco01', 'harremo01', 'ennisty01', 'brownbo02', 'mcdankj01']","[9, 6]",0,conference
201611250UTA,UTA,UTA,ATL,8:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",24,24,13,34,[],95,1,2.0,"['haywago01', 'goberru01', 'hillge01', 'hoodro01', 'diawbo01', 'lylestr01', 'johnsjo02', 'macksh01', 'witheje01', 'inglejo01', 'exumda01', 'netora01', 'bolomjo01']","[8, 8]",0,23,11,14,20,[],68,1,2.0,"['schrode01', 'millspa01', 'howardw01', 'korveky01', 'bazemke01', 'sefolth01', 'princta02', 'hardati02', 'muscami01', 'delanma01', 'kellyry01', 'bembrde01', 'humphkr01']","[10, 5]",0,none
201611260CHO,CHO,CHO,NYK,7:00p,"Spectrum Center, Charlotte, North Carolina",38,20,17,32,[],107,-4,1.0,"['walkeke02', 'lambje01', 'kaminfr01', 'kiddgmi01', 'zelleco01', 'belinma01', 'sessira01', 'hibbero01', 'hawessp01', 'roberbr01', 'woodch01', 'grahatr01', 'batumni01']","[8, 7]",0,22,25,24,31,[],102,3,1.0,"['porzikr01', 'rosede01', 'anthoca01', 'leeco01', 'noahjo01', 'jennibr01', 'holidju01', 'hernawi01', 'oquinky01', 'kuzmimi01', 'vujacsa01', 'ndourma01', 'bakerro01']","[8, 7]",1,conference
201611260GSW,GSW,GSW,MIN,10:30p,"Oracle Arena, Oakland, California",30,26,34,25,[],115,0,1.0,"['duranke01', 'thompkl01', 'curryst01', 'pachuza01', 'looneke01', 'livinsh01', 'iguodan01', 'mccawpa01', 'mcgeeja01', 'westda01', 'varejan01', 'greendr01', 'mcadoja01']","[14, 2]",0,33,15,25,29,[],102,1,1.0,"['lavinza01', 'wiggian01', 'dienggo01', 'townska01', 'rubiori01', 'bjeline01', 'jonesty01', 'aldrico01', 'dunnkr01', 'muhamsh01', 'rushbr01', 'hilljo01', 'paynead01']","[5, 10]",0,conference
201611260MIA,MEM,MIA,MEM,8:00p,"AmericanAirlines Arena, Miami, Florida",31,18,33,25,[],107,1,1.0,"['waitedi01', 'whiteha01', 'mcgruro01', 'richajo01', 'willide02', 'johnsja01', 'johnsty01', 'babbilu01', 'mcrobjo01', 'hasleud01', 'reedwi02', 'dragigo01', 'winslju01']","[5, 10]",1,24,27,31,28,[],110,-1,1.0,"['willitr02', 'gasolma01', 'conlemi01', 'allento01', 'greenja01', 'harrian01', 'martija01', 'cartevi01', 'davisde01', 'randoza01', 'ennisja01', 'danietr01', 'baldwwa01']","[10, 6]",0,none
201611260OKC,OKC,OKC,DET,8:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",29,27,21,29,[],106,1,1.0,"['westbru01', 'oladivi01', 'roberan03', 'adamsst01', 'sabondo01', 'morroan01', 'grantje01', 'kanteen01', 'lauvejo01', 'chrisse01', 'abrinal01', 'singlky01', 'collini01']","[9, 8]",0,19,27,22,20,[],88,2,1.0,"['harrito02', 'drumman01', 'morrima03', 'caldwke01', 'smithis01', 'leuerjo01', 'udrihbe01', 'baynear01', 'hillida01', 'johnsst04', 'marjabo01', 'gbinimi01', 'ellenhe01']","[8, 9]",1,none
201611260WAS,SAS,WAS,SAS,7:00p,"Verizon Center, Washington, District of Columbia",22,22,32,24,[],100,2,1.0,"['bealbr01', 'porteot01', 'walljo01', 'gortama01', 'morrima02', 'smithja02', 'thornma01', 'mahinia01', 'satorto01', 'burketr01', 'nichoan01', 'oubreke01', 'mcclesh01']","[5, 9]",0,23,31,36,22,[],112,8,1.0,"['leonaka01', 'aldrila01', 'gasolpa01', 'parketo01', 'greenda02', 'simmojo02', 'leeda02', 'millspa02', 'bertada01', 'anderky01', 'forbebr01', 'laproni01', 'murrade01']","[13, 3]",0,none
201611270BRK,SAC,BRK,SAC,6:00p,"Barclays Center, Brooklyn, New York",35,24,18,28,[],105,-6,2.0,"['lopezbr01', 'kilpase01', 'whiteis01', 'bogdabo02', 'booketr01', 'hamilju01', 'foyera01', 'harrijo01', 'ferreyo01', 'scolalu01', 'mcculch01', 'holliro01', 'bennean01']","[4, 11]",0,31,27,34,30,[],122,-1,2.0,"['couside01', 'gayru01', 'collida01', 'koufoko01', 'afflaar01', 'templga01', 'lawsoty01', 'barnema02', 'casspom01', 'mclembe01', 'caulewi01', 'tollian01']","[6, 10]",0,none
201611270DAL,DAL,DAL,NOP,7:00p,"American Airlines Center, Dallas, Texas",26,18,16,31,[],91,-8,2.0,"['barneha02', 'matthwe02', 'bogutan01', 'finnedo01', 'willide01', 'curryse01', 'poweldw01', 'anderju01', 'gibsojo01', 'nowitdi01', 'mejrisa01', 'hammoaj01', 'brussni01']","[2, 13]",0,20,22,18,21,[],81,-1,2.0,"['hillso01', 'davisan02', 'fraziti01', 'mooreet01', 'asikom01', 'holidjr01', 'gallola01', 'hieldbu01', 'joneste01', 'brownan02', 'ajincal01', 'diallch01', 'cunnida01']","[6, 11]",0,division
201611270IND,IND,IND,LAC,6:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",23,27,26,15,[],91,1,2.0,"['robingl02', 'ellismo01', 'youngth01', 'turnemy01', 'teaguje01', 'stuckro01', 'jeffeal01', 'allenla01', 'brookaa01', 'niangge01', 'youngjo01', 'serapke01', 'georgpa01']","[8, 9]",0,20,20,18,12,[],70,-1,2.0,"['griffbl01', 'paulch01', 'jordade01', 'redicjj01', 'mbahalu01', 'crawfja01', 'riverau01', 'feltora01', 'speigma01', 'johnswe01', 'bassbr01', 'piercpa01', 'anderal01']","[14, 3]",0,none
201611270LAL,LAL,LAL,ATL,9:30p,"STAPLES Center, Los Angeles, California",21,35,28,25,[],109,-2,2.0,"['youngni01', 'mozgoti01', 'denglu01', 'robinth01', 'caldejo01', 'nancela02', 'clarkjo01', 'ingrabr01', 'blackta01', 'willilo02', 'huertma01', 'randlju01', 'artesro01']","[8, 9]",1,32,16,29,17,[],94,-1,2.0,"['howardw01', 'schrode01', 'korveky01', 'millspa01', 'bazemke01', 'muscami01', 'sefolth01', 'hardati02', 'delanma01', 'princta02', 'kellyry01', 'bembrde01', 'humphkr01']","[10, 6]",0,none
201611270ORL,MIL,ORL,MIL,6:00p,"Amway Center, Orlando, Florida",29,23,20,24,[],96,-3,2.0,"['fournev01', 'biyombi01', 'ibakase01', 'gordoaa01', 'augusdj01', 'vucevni01', 'paytoel01', 'watsocj01', 'zimmest01', 'wilcocj01', 'rudezda01', 'onuakar01', 'hezonma01']","[6, 10]",0,36,22,21,25,[],104,-1,2.0,"['snellto01', 'dellama01', 'antetgi01', 'parkeja01', 'hensojo01', 'brogdma01', 'beaslmi01', 'monrogr01', 'teletmi01', 'terryja01', 'plumlmi01', 'novakst01', 'makerth01']","[6, 8]",1,conference
201611270PHI,CLE,PHI,CLE,1:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",30,28,23,27,[],108,-2,2.0,"['hendege02', 'ilyaser01', 'rodrise01', 'embiijo01', 'covinro01', 'stausni01', 'okafoja01', 'mccontj01', 'saricda01', 'thompho01', 'luwawti01', 'holmeri01', 'bayleje01']","[4, 12]",0,24,28,25,35,[],112,3,2.0,"['jamesle01', 'irvinky01', 'smithjr01', 'thomptr01', 'loveke01', 'jefferi01', 'jonesja02', 'dunlemi02', 'liggide01', 'shumpim01', 'mcraejo01', 'feldeka01', 'anderch01']","[12, 2]",1,conference
201611270PHO,DEN,PHO,DEN,3:30p,"Talking Stick Resort Arena, Phoenix, Arizona",28,15,36,35,[],114,-1,2.0,"['tuckepj01', 'bledser01', 'chandty01', 'bookede01', 'chrisma01', 'lenal01', 'knighbr03', 'bendedr01', 'barbole01', 'ulisty01', 'willial03', 'jenkijo01', 'dudleja01']","[5, 12]",0,29,34,23,34,[],120,-2,2.0,"['chandwi01', 'mudiaem01', 'farieke01', 'nelsoja01', 'nurkiju01', 'jokicni01', 'murraja01', 'arthuda01', 'geeal01', 'beaslma01', 'hernaju01', 'gallida01', 'bartowi01']","[6, 10]",1,conference
201611270POR,HOU,POR,HOU,9:00p,"Moda Center, Portland, Oregon",35,27,31,21,[],114,1,2.0,"['harklma01', 'lillada01', 'mccolcj01', 'plumlma01', 'davised01', 'crabbal01', 'turneev01', 'leoname01', 'laymaja01', 'napiesh01', 'connapa01', 'quartti01', 'vonleno01']","[9, 9]",0,35,30,31,34,[],130,1,2.0,"['beverpa01', 'hardeja01', 'arizatr01', 'capelca01', 'anderry01', 'gordoer01', 'dekkesa01', 'hilarne01', 'breweco01', 'ennisty01', 'harremo01', 'mcdankj01', 'wiltjky01']","[10, 6]",1,conference
201611280GSW,GSW,GSW,ATL,10:30p,"Oracle Arena, Oakland, California",29,21,30,25,[],105,1,2.0,"['greendr01', 'curryst01', 'thompkl01', 'duranke01', 'pachuza01', 'iguodan01', 'livinsh01', 'clarkia01', 'westda01', 'mcgeeja01', 'mccawpa01', 'looneke01', 'varejan01']","[15, 2]",0,27,26,28,19,[],100,-2,1.0,"['howardw01', 'millspa01', 'schrode01', 'korveky01', 'bazemke01', 'sefolth01', 'muscami01', 'delanma01', 'hardati02', 'bembrde01', 'humphkr01', 'kellyry01', 'princta02']","[10, 7]",0,none
201611280MEM,CHO,MEM,CHO,8:00p,"FedEx Forum, Memphis, Tennessee",25,14,21,25,[],85,1,2.0,"['gasolma01', 'willitr02', 'greenja01', 'allento01', 'conlemi01', 'harrian01', 'cartevi01', 'martija01', 'baldwwa01', 'danietr01', 'davisde01', 'randoza01', 'ennisja01']","[11, 6]",1,25,31,25,23,[],104,1,2.0,"['walkeke02', 'kaminfr01', 'batumni01', 'zelleco01', 'kiddgmi01', 'hawessp01', 'lambje01', 'belinma01', 'hibbero01', 'sessira01', 'grahatr01', 'harriaa01', 'roberbr01']","[9, 7]",0,none
201611280MIA,BOS,MIA,BOS,7:30p,"AmericanAirlines Arena, Miami, Florida",19,12,42,31,[],104,-1,2.0,"['mcgruro01', 'dragigo01', 'whiteha01', 'babbilu01', 'willide02', 'richajo01', 'ellinwa01', 'johnsja01', 'mcrobjo01', 'winslju01', 'reedwi02', 'johnsty01', 'hasleud01']","[5, 11]",0,21,27,35,29,[],112,-1,3.0,"['bradlav01', 'thomais02', 'crowdja01', 'zellety01', 'johnsam01', 'smartma01', 'jerebjo01', 'olynyke01', 'roziete01', 'brownja02', 'youngja01', 'mickejo01', 'greenge01']","[9, 7]",0,conference
201611280MIN,UTA,MIN,UTA,8:00p,"Target Center, Minneapolis, Minnesota",27,18,24,34,[],103,-1,2.0,"['lavinza01', 'wiggian01', 'townska01', 'dienggo01', 'rubiori01', 'bjeline01', 'muhamsh01', 'jonesty01', 'dunnkr01', 'aldrico01', 'paynead01', 'hilljo01', 'rushbr01']","[5, 11]",0,22,28,24,38,[],112,2,3.0,"['hillge01', 'goberru01', 'haywago01', 'hoodro01', 'diawbo01', 'lylestr01', 'johnsjo02', 'inglejo01', 'macksh01', 'witheje01', 'netora01', 'exumda01', 'bolomjo01']","[9, 8]",0,division
201611280NYK,OKC,NYK,OKC,7:30p,"Madison Square Garden (IV), New York, New York",29,26,26,22,[],103,-1,2.0,"['porzikr01', 'rosede01', 'leeco01', 'anthoca01', 'noahjo01', 'oquinky01', 'holidju01', 'hernawi01', 'jennibr01', 'kuzmimi01', 'ndourma01', 'vujacsa01', 'bakerro01']","[8, 8]",0,24,34,30,24,[],112,2,2.0,"['westbru01', 'adamsst01', 'roberan03', 'oladivi01', 'sabondo01', 'kanteen01', 'lauvejo01', 'morroan01', 'grantje01', 'chrisse01', 'singlky01', 'collini01', 'abrinal01']","[10, 8]",0,none
201611280TOR,TOR,TOR,PHI,7:30p,"Air Canada Centre, Toronto, Canada",33,27,31,31,[],122,2,3.0,"['lowryky01', 'derozde01', 'siakapa01', 'valanjo01', 'carrode01', 'josepco01', 'rosste01', 'noguelu01', 'pattepa01', 'powelno01', 'poeltja01', 'cabocbr01', 'vanvlfr01']","[10, 6]",0,26,23,22,24,[],95,-3,1.0,"['covinro01', 'rodrise01', 'okafoja01', 'ilyaser01', 'hendege02', 'stausni01', 'saricda01', 'holmeri01', 'mccontj01', 'thompho01', 'luwawti01', 'embiijo01', 'bayleje01']","[4, 13]",0,division
201611280WAS,WAS,WAS,SAC,7:00p,"Verizon Center, Washington, District of Columbia",25,25,24,18,[],101,-1,2.0,"['morrima02', 'walljo01', 'bealbr01', 'gortama01', 'porteot01', 'oubreke01', 'smithja02', 'satorto01', 'burketr01', 'nichoan01', 'thornma01', 'ochefda01', 'mcclesh01']","[5, 10]",0,19,34,19,20,[],95,1,1.0,"['couside01', 'gayru01', 'collida01', 'koufoko01', 'afflaar01', 'templga01', 'barnema02', 'lawsoty01', 'casspom01', 'caulewi01', 'tollian01', 'mclembe01']","[7, 10]",0,none
201611290BRK,BRK,BRK,LAC,7:30p,"Barclays Center, Brooklyn, New York",24,29,20,34,[11],127,-7,2.0,"['kilpase01', 'whiteis01', 'lopezbr01', 'booketr01', 'bogdabo02', 'harrijo01', 'hamilju01', 'foyera01', 'scolalu01', 'mcculch01', 'holliro01', 'ferreyo01', 'bennean01']","[4, 12]",0,28,37,21,21,[11],122,-2,2.0,"['jordade01', 'paulch01', 'redicjj01', 'piercpa01', 'mbahalu01', 'crawfja01', 'riverau01', 'speigma01', 'feltora01', 'johnswe01', 'bassbr01', 'griffbl01', 'anderal01']","[14, 4]",1,none
201611290CHO,DET,CHO,DET,7:00p,"Spectrum Center, Charlotte, North Carolina",25,29,20,15,[],89,2,1.0,"['kiddgmi01', 'walkeke02', 'batumni01', 'zelleco01', 'kaminfr01', 'belinma01', 'hawessp01', 'lambje01', 'sessira01', 'hibbero01', 'roberbr01', 'grahatr01', 'harriaa01']","[10, 7]",0,33,24,27,28,[],112,-1,3.0,"['morrima03', 'harrito02', 'caldwke01', 'smithis01', 'drumman01', 'leuerjo01', 'baynear01', 'udrihbe01', 'johnsst04', 'hillida01', 'gbinimi01', 'marjabo01', 'ellenhe01']","[8, 10]",0,conference
201611290MIL,MIL,MIL,CLE,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",30,28,34,26,[],118,1,2.0,"['antetgi01', 'parkeja01', 'dellama01', 'snellto01', 'hensojo01', 'beaslmi01', 'monrogr01', 'terryja01', 'brogdma01', 'makerth01', 'novakst01', 'plumlmi01', 'teletmi01']","[7, 8]",0,32,22,20,27,[],101,4,2.0,"['jamesle01', 'irvinky01', 'loveke01', 'thomptr01', 'smithjr01', 'shumpim01', 'jefferi01', 'dunlemi02', 'mcraejo01', 'jonesja02', 'anderch01', 'feldeka01', 'liggide01']","[13, 2]",0,division
201611290NOP,NOP,NOP,LAL,8:00p,"Smoothie King Center, New Orleans, Louisiana",33,32,24,16,[],105,-2,2.0,"['davisan02', 'fraziti01', 'holidjr01', 'hillso01', 'asikom01', 'joneste01', 'brownan02', 'mooreet01', 'gallola01', 'diallch01', 'hieldbu01', 'cunnida01', 'ajincal01']","[6, 12]",0,22,19,22,25,[],88,1,2.0,"['denglu01', 'randlju01', 'mozgoti01', 'caldejo01', 'youngni01', 'ingrabr01', 'clarkjo01', 'blackta01', 'willilo02', 'nancela02', 'artesro01', 'huertma01', 'robinth01']","[9, 9]",1,conference
201611290SAS,ORL,SAS,ORL,8:30p,"AT&T Center, San Antonio, Texas",20,23,21,19,[],83,9,3.0,"['leonaka01', 'aldrila01', 'parketo01', 'greenda02', 'gasolpa01', 'ginobma01', 'millspa02', 'simmojo02', 'dedmode01', 'leeda02', 'bertada01', 'murrade01', 'anderky01']","[14, 3]",0,16,29,30,20,[],95,-4,2.0,"['biyombi01', 'ibakase01', 'fournev01', 'augusdj01', 'gordoaa01', 'vucevni01', 'greenje02', 'paytoel01', 'watsocj01', 'onuakar01', 'rudezda01', 'wilcocj01', 'hezonma01']","[6, 11]",0,none
201611290UTA,UTA,UTA,HOU,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",38,24,23,35,[],120,3,1.0,"['haywago01', 'goberru01', 'hillge01', 'hoodro01', 'diawbo01', 'johnsjo02', 'lylestr01', 'macksh01', 'witheje01', 'inglejo01', 'exumda01', 'bolomjo01', 'netora01']","[10, 8]",0,29,21,23,28,[],101,2,2.0,"['hardeja01', 'capelca01', 'arizatr01', 'beverpa01', 'anderry01', 'gordoer01', 'dekkesa01', 'breweco01', 'hilarne01', 'harremo01', 'ennisty01', 'mcdankj01', 'brownbo02']","[11, 6]",1,conference
201611300BOS,DET,BOS,DET,7:30p,"TD Garden, Boston, Massachusetts",28,25,31,30,[],114,1,2.0,"['crowdja01', 'bradlav01', 'thomais02', 'horfoal01', 'johnsam01', 'olynyke01', 'smartma01', 'roziete01', 'jerebjo01', 'zellety01', 'brownja02', 'youngja01', 'greenge01']","[10, 7]",1,31,28,33,29,[],121,1,1.0,"['morrima03', 'smithis01', 'harrito02', 'drumman01', 'caldwke01', 'leuerjo01', 'hillida01', 'baynear01', 'udrihbe01', 'marjabo01', 'johnsst04', 'gbinimi01']","[9, 10]",0,conference
201611300CHI,LAL,CHI,LAL,8:00p,"United Center, Chicago, Illinois",28,19,26,17,[],90,1,5.0,"['butleji01', 'rondora01', 'lopezro01', 'gibsota01', 'wadedw01', 'canaais01', 'mirotni01', 'portibo01', 'grantje02', 'valende01', 'zipsepa01', 'hunterj01', 'feliccr01']","[10, 6]",1,17,30,23,26,[],96,-1,1.0,"['ingrabr01', 'randlju01', 'denglu01', 'mozgoti01', 'caldejo01', 'clarkjo01', 'willilo02', 'nancela02', 'blackta01', 'robinth01', 'artesro01', 'youngni01', 'huertma01']","[9, 10]",0,none
