,homeElo,awayElo,homeEloRAPTOR,awayEloRAPTOR,neutral
201903170SAC,1461.94055473729,1337.04779883563,1444.10715677627,1342.03925215559,0
201903180BOS,1606.57515286305,1597.32152766175,1649.92178921098,1638.25323871779,0
201903180CLE,1327.19239565223,1520.22584340429,1113.69129496495,1505.4607033433,0
201903180DAL,1397.38437769876,1449.17831855017,1415.64347844446,1366.8355061563,0
201903180OKC,1576.96439180369,1480.64234967548,1513.31992140359,1445.02039907784,0
201903180PHO,1320.55689846442,1329.66178333469,1252.67132976293,1345.68783829846,0
201903180POR,1636.35252255275,1565.31622543064,1568.97693656144,1513.94105260908,0
201903180SAS,1569.81321073704,1657.44452788866,1503.87794088621,1627.03102242317,0
201903180TOR,1612.15529085249,1266.0974007855,1457.19459871095,1238.0348516519,0
201903180WAS,1476.91159254626,1605.4984985541,1435.31701407936,1647.85264130269,0
201903190ATL,1371.40952439826,1662.14938476959,1360.89893061495,1694.70203752156,0
201903190CHO,1449.62789761098,1627.1109958611,1449.32427554371,1574.99014621297,0
201903190LAC,1547.94990281077,1560.9717629858,1485.71990770008,1523.49544691616,0
201903190MIL,1688.42180204284,1419.88303577712,1712.5444392375,1495.09022188654,0
201903190MIN,1488.84483888534,1650.06003720119,1459.15099359973,1676.38134778532,0
201903190SAC,1469.32657023823,1464.30172816449,1439.26390651301,1463.4571190524,0
201903200CHI,1347.89515949204,1461.70312564686,1257.63938018479,1446.29142287098,0
201903200CLE,1338.6589386715,1690.5480132172,1122.45458295026,1473.60539469969,0
201903200MEM,1428.24026672282,1668.25092880332,1388.02885266121,1682.17934874577,0
201903200NYK,1263.47290395263,1620.7069654535,1232.44451649077,1644.29352279756,0
201903200OKC,1559.50786397455,1614.77978768536,1500.85395709383,1459.31977832197,0
201903200ORL,1533.06597238755,1456.66324909803,1505.56016977034,1260.55053528454,0
201903200PHI,1631.75970916515,1592.6614010801,1577.14051652104,1644.96033492577,0
201903200POR,1640.69698499759,1389.8994471509,1567.45708823066,1416.04273736582,0
201903200SAS,1577.19770142451,1498.09887750462,1507.9852721218,1450.30938412407,0
201903210ATL,1365.30798036453,1625.91618568125,1359.37184266257,1651.8880606827,0
201903210CHO,1444.97918430693,1480.67705850526,1443.46671335185,1439.36714462007,0
201903210GSW,1658.22781758127,1555.51510664689,1769.35663949579,1500.23932288692,0
201903210PHO,1302.32352230707,1508.75930038502,1288.84962714945,1504.07233243871,0
201903210SAC,1462.50377144882,1388.23782644484,1437.13299586447,1412.5404443625,0
201903210WAS,1453.57343748315,1611.2352794447,1422.77997368001,1638.00026144322,0
201903220CLE,1352.93654112553,1553.40655914968,1187.63803997584,1482.47080261987,0
201903220HOU,1661.95814798403,1565.08807615615,1678.08109926846,1506.0585902995,0
201903220LAL,1417.75682460276,1471.1245269539,1377.46823208104,1459.45666892421,0
201903220MIL,1676.27041076317,1510.20850277298,1474.97779105865,1459.67018534236,0
201903220NYK,1258.26368372488,1616.85602751454,1251.04149423583,1638.74473255896,0
201903220ORL,1541.48681755435,1434.53304754211,1510.52433733758,1250.63477471579,0
201903220TOR,1626.16732541878,1548.12032624113,1600.89277964126,1636.24381956074,0
201903230ATL,1374.49358191403,1634.87752287952,1361.4022860996,1669.19135564767,0
201903230CHI,1356.02484765575,1616.73058413175,1236.17364062543,1647.91807697001,0
201903230CHO,1451.51620646809,1589.54358736573,1441.22610125887,1645.51052436571,0
201903230GSW,1665.60999647841,1381.61648508493,1808.61383616214,1417.09611580279,0
201903230MEM,1432.00427641119,1474.1400363441,1272.74936865852,1434.92155747246,0
201903230POR,1642.35860570365,1519.36939227392,1568.00341004135,1507.53936231729,0
201903230SAC,1469.12511280873,1291.71343041817,1440.38793368829,1285.15728611302,0
201903230WAS,1447.95268941331,1503.954992289,1422.96256843852,1452.50853759906,0
201903240BOS,1579.92095273236,1561.83387685391,1657.5961943574,1505.40109798289,0
201903240GSW,1601.93078023599,1516.77833508167,1801.99342202608,1508.57912957077,0
201903240IND,1548.13292774975,1621.50352884644,1499.43603306038,1640.71174878449,0
201903240LAL,1409.47144092045,1471.80826703094,1451.80337997232,1443.30995447346,0
201903240MIL,1682.52392124715,1349.72257414773,1667.28715941854,1264.99239087704,0
201903240NOP,1448.24240393123,1665.21234728627,1263.17120667816,1692.71710013743,0
201903240NYK,1253.61618239298,1556.62052612748,1249.87592826081,1494.03211430066,0
201903240TOR,1611.7282454083,1461.13884110146,1615.42518301013,1443.56177173214,0
201903250MEM,1417.03662101566,1562.55940625161,1365.3890432082,1639.90940042587,0
201903250ORL,1544.01558868527,1626.94312655703,1507.05405478111,1666.88327830321,0
201903250POR,1644.9496628959,1479.40991063621,1564.448183956,1460.48270640137,0
201903250UTA,1627.99794759589,1289.03027619596,1655.02341187579,1288.52619337155,0
201903260CHO,1469.31683762926,1585.00603698028,1417.76678390143,1508.77423578672,0
201903260CLE,1347.7335096603,1556.74879260599,1289.11924051553,1427.70331612433,0
201903260DAL,1445.29570132735,1465.714403556,1416.9000858743,1446.94585579342,0
201903260DEN,1598.90529745026,1513.02379441728,1629.45815712541,1511.12745771859,0
201903260LAL,1415.56530439539,1439.73978636985,1497.32768099686,1419.29347001083,0
201903260MIA,1512.16789533246,1559.91392214849,1451.62262191857,1514.00803044936,0
201903260MIL,1684.51298573458,1676.37313828328,1696.32298904544,1708.70617907852,0
201903260MIN,1489.10769173963,1561.11278775371,1441.08800514558,1478.97585825472,0
201903260NOP,1437.08161293422,1382.42797823652,1255.24355838165,1365.02304929261,0
201903260TOR,1603.5502488805,1344.75748419161,1671.96840555542,1165.20031925304,0
201903270CHI,1343.0556930028,1646.80877246982,1169.89867461211,1512.73204330471,0
201903270MEM,1430.68588945455,1605.68532090038,1368.55590214125,1800.70628541564,0
201903270OKC,1548.91013781272,1570.73115914593,1636.77583276758,1504.92348298236,0
201903270PHO,1286.46287244953,1428.46536583743,1283.87968383603,1419.10572819518,0
201903270UTA,1630.56535134232,1426.83972492781,1656.1740323263,1502.20761798246,0
201903280DET,1510.53779608875,1568.35465260315,1512.24828912635,1516.36416178724,0
201903280HOU,1668.10546999696,1601.39129577879,1704.78014637007,1632.64663783549,0
201903280MIA,1503.7271648778,1437.02070001679,1397.23327123124,1418.77388238409,0
201903280MIL,1692.7806540209,1573.28202880997,1699.81851430182,1430.30180312353,0
201903280NOP,1420.28995757131,1473.98940486656,1241.82580345382,1450.60053749126,0
201903280NYK,1249.12392076675,1605.25204006931,1305.09645927824,1616.03547934709,0
201903280PHI,1611.04479309381,1477.55080106229,1664.07822896194,1464.53816739458,0
201903280SAS,1574.70364505994,1341.08884328522,1504.94345369269,1289.55577387506,0
201903290ATL,1399.21963359943,1653.46598482954,1368.76127768954,1518.05574037443,0
201903290BOS,1563.39345898107,1564.0772117674,1563.18485969948,1528.31402334398,0
201903290LAL,1423.6281356708,1479.6192295496,1483.42370614785,1418.99756195325,0
201903290MIN,1476.93845068337,1615.68672017566,1446.5748401856,1804.89810666505,0
201903290OKC,1555.56408519125,1591.49023967605,1635.31237952017,1628.56289016292,0
201903290UTA,1633.77694059933,1433.22350735778,1663.32451598851,1417.27718502977,0
201903300BRK,1473.27992897834,1566.62387473012,1465.08038321058,1649.40929726307,0
201903300CHI,1336.39848064308,1611.17992950502,1210.41624549608,1625.35292359079,0
201903300DET,1522.99517270077,1661.96790035652,1518.03052381786,1519.40783293955,0
201903300HOU,1678.0065260997,1469.31266354551,1714.8587749571,1442.00794108257,0
201903300IND,1560.84679601835,1555.89727599113,1528.73903428572,1509.87676596146,0
201903300LAC,1569.39150090639,1339.52858637386,1435.93940937661,1290.99549178623,0
201903300MIN,1481.57294483173,1615.31566517776,1440.33855870368,1670.930951873,0
201903300NYK,1243.19603133104,1507.50632091799,1325.84968433305,1394.78821216876,0
201903300PHO,1281.70473092918,1420.68449017927,1279.53304435614,1365.04264563844,0
201903310ATL,1390.71771807245,1696.67118192448,1355.31150533505,1704.82187608365,0
201903310DEN,1604.42309122898,1431.6881353621,1626.92151588781,1295.01998698495,0
201903310GSW,1611.0522260273,1468.76035799995,1803.41223857716,1426.97208585541,0
201903310LAC,1573.22939325248,1426.7465801538,1463.98368065429,1396.78031688349,0
201903310NOP,1424.96669889236,1434.48700722045,1236.40585054112,1335.07492921553,0
201903310OKC,1542.63123363832,1433.2415439766,1513.70302649662,1419.0896781526,0
201903310SAS,1576.2639019713,1466.75751342219,1511.37344856139,1437.97009949425,0
201904010BOS,1554.07537807188,1511.99556515125,1649.17117936862,1395.55115974709,0
201904010BRK,1485.82842563658,1689.25798729276,1480.68576699863,1430.9413543102,0
201904010DAL,1443.57642816829,1623.87603237791,1424.15046831773,1475.48235543321,0
201904010IND,1550.91189731134,1534.16455484335,1475.77239226628,1380.6054249562,0
201904010MIN,1473.01257763158,1650.79851821394,1432.99489456148,1520.17793295333,0
201904010NYK,1238.70678709778,1327.91016967938,1314.34012246886,1122.56685025376,0
201904010PHO,1275.64264095465,1335.69069402777,1182.28115240901,1241.63768274265,0
201904010TOR,1619.66824046872,1565.83217469814,1718.65050687645,1512.10413919701,0
201904010UTA,1635.31231259501,1458.61440718582,1619.09780270103,1436.78814560917,0
201904020GSW,1621.19817684143,1589.52075559477,1803.1968441752,1603.5257884226,0
201904020OKC,1532.29634944663,1462.61871420929,1545.91947130949,1295.43149295654,0
201904020SAC,1482.31360741669,1680.56167622302,1443.72991066485,1711.32078453973,0
201904020SAS,1560.7078079768,1398.13091270417,1505.43419565191,1036.2867143786,0
201904030ATL,1395.82125130772,1602.39607645521,1310.77108425079,1472.75736905914,0
201904030BRK,1479.01579990069,1625.71971010735,1482.30002057494,1719.36466600486,0
201904030DAL,1465.05638409099,1465.39445100421,1425.57372566906,1431.3051703904,0
201904030DEN,1582.09513395704,1563.01746937325,1601.13156407459,1506.60482102356,0
201904030DET,1528.14588549918,1556.93056665551,1400.67220417597,1489.64279156032,0
201904030LAC,1577.99706936181,1693.43995211952,1448.89195640775,1712.07681605229,0
201904030MIA,1508.12555320362,1557.94539001951,1402.88866495369,1663.63942762808,0
201904030NOP,1396.83499190352,1455.92081379621,1142.58465164256,1369.48570958308,0
201904030ORL,1559.78070505951,1247.42871380942,1512.63681736029,1260.99137605098,0
201904030PHO,1283.99511752337,1638.00590598462,1180.12744553967,1619.08200044907,0
201904030POR,1658.41664484131,1421.97890404447,1520.17793295333,1165.72956981361,0
201904030WAS,1446.59047099631,1319.18824296775,1424.214812067,1125.30281779114,0
201904040LAL,1455.84681656026,1628.62379847916,1295.35532303572,1808.39327250971,0
201904040PHI,1589.51790825683,1696.07061302865,1505.925444567,1392.33140538595,0
201904040SAC,1469.43533152019,1327.33821745905,1441.2585914562,1239.13498329114,0
201904050CHO,1464.85230531095,1634.38674680946,1414.73694795296,1727.20042460972,0
201904050DAL,1458.33979249161,1417.95577527936,1381.24293231812,1148.0199362849,0
201904050DEN,1594.81960683489,1662.43977360642,1609.88453335695,1529.88152746405,0
201904050GSW,1640.0448837654,1323.25634398908,1811.42570859624,1247.67634529242,0
201904050HOU,1715.07352097275,1245.78070127186,1711.74280495209,1263.41049776824,0
201904050IND,1577.08225439896,1570.30766940718,1502.22335711149,1665.47690845629,0
201904050LAC,1556.36350050858,1444.42573127403,1444.56171599773,1196.05339784912,0
201904050MIN,1472.11104260359,1495.76327381595,1431.75493175882,1432.22312752428,0
201904050OKC,1539.06824709566,1507.99419775573,1633.5113413454,1494.88514879511,0
201904050ORL,1561.42871759707,1408.6994195061,1508.59256928187,1192.53135053438,0
201904050PHO,1278.69535958876,1387.90350038878,1092.95831888893,1191.82059979076,0
201904050UTA,1643.30566391923,1473.51720499016,1530.42850978696,1437.64464067572,0
201904050WAS,1438.81027760004,1550.2929964954,1418.54915255971,1518.10466538219,0
201904060CHI,1326.96843636402,1581.97056798462,1125.47133726641,1663.17986595789,0
201904060MIL,1703.61795330086,1470.34876319858,1684.94529848932,1458.88918572175,0
201904070BOS,1593.5550190687,1569.29751064662,1669.90672933976,1514.57023170236,0
201904070CLE,1322.2910034839,1564.32762417544,1272.64140240019,1522.78743980927,0
201904070DET,1500.90028391044,1470.97932408042,1517.80782605792,1427.72478764102,0
201904070GSW,1641.01022427058,1543.27826422565,1808.55261914775,1457.27746234513,0
201904070HOU,1716.00408825529,1287.39512375773,1714.5632076206,1101.93272124369,0
201904070IND,1553.83490473744,1487.08309195928,1508.84962440391,1459.31979052163,0
201904070LAL,1457.51096755696,1648.17457542296,1237.04301650154,1611.7670845154,0
201904070MEM,1434.12850645752,1442.16706131345,1153.04606075346,1395.3205717893,0
201904070MIL,1686.88362454016,1400.83062645655,1686.90696215063,1239.3257214153,0
201904070MIN,1475.67990847434,1546.16216094095,1433.97865086398,1634.04478994494,0
201904070NYK,1244.85013398932,1424.77564992,1263.93674238524,1418.6963152476,0
201904070POR,1653.83342483808,1603.42595560323,1529.71968318243,1628.4617733665,0
201904070SAC,1468.64829348643,1379.20373621981,1433.94067398771,1212.88172357443,0
201904070TOR,1628.25972803999,1492.1944079452,1717.76752666748,1433.08290590598,0
201904090CHI,1318.49726126143,1252.17283979979,1120.22607188096,1256.08209242102,0
201904090CLE,1312.6597966244,1489.54091700943,1223.361065703,1407.86038167806,0
201904090DAL,1448.73176066701,1285.79596177784,1446.1550685065,1029.94750114169,0
201904090DET,1482.33869098143,1427.56380710396,1414.33113922132,1154.85934417271,0
201904090LAL,1466.07001313951,1658.28076822107,1219.17203333376,1543.42096249935,0
201904090MIA,1489.07209716338,1590.44174308721,1437.55576074894,1573.40212590795,0
201904090MIN,1467.08892303926,1631.38203882181,1435.38433631484,1709.00101092799,0
201904090NOP,1390.36221354704,1649.49924528132,1294.37582369398,1812.03551149045,0
201904090OKC,1554.75314637603,1717.60325023518,1634.53022008729,1718.83321181171,0
201904090UTA,1639.61552984041,1598.97861222024,1605.99884229933,1480.73981516247,0
201904090WAS,1417.45294410953,1580.01424226881,1420.40070517338,1302.01538554485,0
201904100ATL,1399.47424347524,1534.41606463727,1320.62764981626,1261.1603857165,0
201904100BRK,1506.50193205945,1507.2315275793,1448.890396248,1443.26096528894,0
201904100CHO,1504.47110432242,1582.83828744651,1411.23583317441,1395.99346512632,0
201904100DEN,1593.23288713129,1454.36038494478,1631.12885963217,1452.60836722673,0
201904100LAC,1534.78924321491,1645.36125492936,1485.39753787836,1318.28975900284,0
201904100MEM,1423.20834176172,1654.43407373005,1162.36439274239,1196.10544764631,0
201904100MIL,1688.24000752147,1559.77063453724,1437.8489172457,1509.69783824357,0
201904100NYK,1269.4724979762,1486.69415632367,1254.13126720099,1471.98064758851,0
201904100PHI,1572.28231267129,1301.19760308502,1266.81921905556,1116.94313637622,0
201904100POR,1662.13702704743,1457.4898161592,1379.39638758766,1426.38427433592,0
201904100SAS,1573.95883103494,1452.01436434037,1523.09273651133,1429.84239870164,0
201710170CLE,1647.98980499184,1532.47001417512,1646.0653076171875,1515.968994140625,0
201710170GSW,1760.60966318663,1574.4674711549,1765.3375244140625,1617.4407958984375,0
201710180BOS,1530.3306349074,1507.57602521902,1510.979248046875,1468.84033203125,0
201710180DAL,1441.31975913375,1486.28070406651,1408.897705078125,1387.026123046875,0
201710180DET,1456.65498352248,1473.21640087918,1409.6064453125,1480.068603515625,0
201710180IND,1502.88483709676,1405.03402201566,1434.633544921875,1348.333984375,0
201710180MEM,1489.24498937884,1488.06559093884,1468.8651123046875,1470.6070556640625,0
201710180ORL,1390.22935657015,1552.80970607643,1396.934814453125,1510.9906005859375,0
201710180PHO,1381.18770952801,1531.17123424495,1379.38671875,1498.127197265625,0
201710180SAC,1420.99185989858,1583.25811860834,1353.327880859375,1629.7030029296875,0
201710180SAS,1617.11421587934,1473.6734674362,1616.563232421875,1534.245361328125,0
201710180UTA,1579.69343561164,1540.00817015275,1563.4677734375,1562.5120849609375,0
201710180WAS,1565.68424758627,1379.57595190681,1529.670654296875,1403.3963623046875,0
201710190LAL,1401.2168819797,1590.81792927097,1375.673828125,1556.119384765625,0
201710190OKC,1518.44353927713,1406.71263432634,1567.822509765625,1347.3104248046875,0
201710190TOR,1532.44239101915,1496.57864097607,1499.5911865234375,1389.3970947265625,0
201710200BRK,1400.95792144408,1400.66364196702,1357.1885986328125,1392.63037109375,0
201710200CHO,1464.87872173981,1495.64038660339,1461.2205810546875,1386.7633056640625,0
201710200DAL,1431.96007659687,1415.4770759726,1378.2330322265625,1354.536865234375,0
201710200IND,1506.96093766834,1556.69876340079,1443.92578125,1525.9654541015625,0
201710200MIL,1521.06026853684,1650.12918425956,1503.5263671875,1638.277099609375,0
201710200MIN,1470.67020330805,1585.46491509343,1522.926513671875,1556.119384765625,0
201710200NOP,1480.34992734927,1751.81901573319,1465.8795166015625,1782.287353515625,0
