,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202111170MIL,MIL,240,40,87,0.46,12,37,0.324,17,24,0.708,9,43,52,22,9,4,15,10,109,0.559,0.529,0.425,0.276,19.6,79.6,52,55,8.9,7.5,13.3,100,107.2,100.3,52.2,52.2,2.088,0.421,LAL,240,40,96,0.417,12,43,0.279,10,12,0.833,11,37,48,24,8,4,13,19,102,0.504,0.479,0.448,0.125,20.4,80.4,48,60,7.9,8,11.4,100,100.3,107.2,51.85,51.85,1.967,0.463
202111170MIN,MIN,240,41,82,0.5,10,36,0.278,15,18,0.833,10,25,35,20,8,10,17,24,107,0.595,0.561,0.439,0.22,27,55.6,42.7,48.8,8.6,18.2,15.9,100,115.5,104.7,48.775,48.775,2.194,0.41,SAC,240,34,93,0.366,10,38,0.263,19,25,0.76,20,27,47,19,7,3,16,22,97,0.466,0.419,0.409,0.269,44.4,73,57.3,55.9,7.6,6.5,13.3,100,104.7,115.5,50.4375,50.4375,1.923,0.377
202111170NYK,NYK,240,37,88,0.42,16,49,0.327,8,12,0.667,11,34,45,25,5,7,18,20,98,0.525,0.511,0.557,0.136,22.9,70.8,46.9,67.6,5.1,12.1,16.2,100,100.2,106.3,50.35,50.35,1.946,0.497,ORL,240,39,96,0.406,11,38,0.289,15,18,0.833,14,37,51,20,7,3,12,19,104,0.5,0.464,0.396,0.188,29.2,77.1,53.1,51.3,7.2,7.7,10.4,100,106.3,100.2,51.275,51.275,2.028,0.39
202111170OKC,OKC,240,41,92,0.446,10,39,0.256,9,16,0.563,9,47,56,18,10,6,10,19,101,0.51,0.5,0.424,0.174,19.6,83.9,54.9,43.9,10,12.5,9.2,100,101.3,89.3,50.3,50.3,2.008,0.358,HOU,240,32,90,0.356,12,42,0.286,13,19,0.684,9,37,46,16,6,4,14,14,89,0.452,0.422,0.467,0.211,16.1,80.4,45.1,50,6,7.5,12.5,100,89.3,101.3,52.0125,52.0125,1.711,0.308
202111170PHO,PHO,240,41,93,0.441,13,39,0.333,10,14,0.714,8,41,49,27,6,7,7,9,105,0.529,0.511,0.419,0.151,16.3,83.7,50,65.9,6.3,11.9,6.6,100,110.1,102.8,49.325,49.325,2.129,0.547,DAL,240,38,91,0.418,16,32,0.5,6,6,1,8,41,49,28,5,2,10,14,98,0.523,0.505,0.352,0.066,16.3,83.7,50,73.7,5.2,3.7,9.6,100,102.8,110.1,47.925,47.925,2.045,0.584
202111170POR,POR,240,37,84,0.44,11,31,0.355,27,28,0.964,12,32,44,26,10,5,16,19,112,0.581,0.506,0.369,0.333,31.6,76.2,55,70.3,10.5,9.3,14.2,100,117.8,112.6,50.65,50.65,2.211,0.513,CHI,240,39,83,0.47,13,29,0.448,16,20,0.8,10,26,36,23,7,9,15,23,107,0.583,0.548,0.349,0.241,23.8,68.4,45,59,7.4,17,14,100,112.6,117.8,48.75,48.75,2.195,0.472
202111180CLE,CLE,240,34,80,0.425,12,39,0.308,9,16,0.563,13,29,42,22,6,3,17,11,89,0.511,0.5,0.488,0.2,31,85.3,55.3,64.7,6.7,7.5,16.3,100,99.6,116.4,45.8,45.8,1.943,0.48,GSW,240,41,83,0.494,15,43,0.349,7,8,0.875,5,29,34,36,12,2,11,17,104,0.601,0.584,0.518,0.096,14.7,69,44.7,87.8,13.4,4.9,11.3,100,116.4,99.6,46.4,46.4,2.241,0.776
202111180DEN,DEN,240,32,89,0.36,12,36,0.333,13,16,0.813,10,36,46,22,6,4,10,14,89,0.463,0.427,0.404,0.18,20.4,85.7,50.5,68.8,6.5,7.1,9.4,100,96,111.2,48.3,48.3,1.843,0.455,PHI,240,43,85,0.506,11,29,0.379,6,12,0.5,6,39,45,22,5,7,9,18,103,0.57,0.571,0.341,0.141,14.3,79.6,49.5,51.2,5.4,13.2,9.1,100,111.2,96,46.85,46.85,2.199,0.47
202111180MEM,MEM,240,52,96,0.542,11,26,0.423,5,6,0.833,12,35,47,28,8,7,11,17,120,0.608,0.599,0.271,0.063,30.8,83.3,58,53.8,8.3,13.7,10,100,124.6,112.2,48.925,48.925,2.453,0.572,LAC,240,42,90,0.467,16,39,0.41,8,8,1,7,27,34,24,6,6,13,15,108,0.577,0.556,0.433,0.089,16.7,69.2,42,57.1,6.2,8.6,12.2,100,112.2,124.6,49.9,49.9,2.164,0.481
202111180MIA,MIA,240,41,82,0.5,10,26,0.385,20,24,0.833,7,34,41,27,10,1,6,13,112,0.605,0.561,0.317,0.293,17.9,87.2,52.6,65.9,11,2.4,6.1,100,122.8,106.4,46.2,46.2,2.424,0.584,WAS,240,38,77,0.494,15,36,0.417,6,10,0.6,5,32,37,25,4,3,17,19,97,0.596,0.591,0.468,0.13,12.8,82.1,47.4,65.8,4.4,5.4,17.3,100,106.4,122.8,46.875,46.875,2.069,0.533
202111180MIN,MIN,240,41,86,0.477,21,49,0.429,12,15,0.8,12,35,47,30,5,9,12,17,115,0.621,0.599,0.57,0.174,27.9,76.1,52.8,73.2,5.5,17.3,11.5,100,126.6,99.1,46.5625,46.5625,2.47,0.644,SAS,240,35,84,0.417,6,32,0.188,14,19,0.737,11,31,42,26,7,6,12,12,90,0.487,0.452,0.381,0.226,23.9,72.1,47.2,74.3,7.7,16.2,11.5,100,99.1,126.6,47.0125,47.0125,1.914,0.553
202111180UTA,UTA,240,44,80,0.55,19,46,0.413,12,13,0.923,10,36,46,34,8,9,23,18,119,0.694,0.669,0.575,0.163,32.3,72,56.8,77.3,8.3,16.1,21.2,100,123.9,107.2,49.5875,49.5875,2.4,0.686,TOR,240,39,94,0.415,10,38,0.263,15,17,0.882,14,21,35,24,10,3,12,13,103,0.507,0.468,0.404,0.181,28,67.7,43.2,61.5,10.4,8.8,10.6,100,107.2,123.9,50.0375,50.0375,2.058,0.48
202111190BOS,BOS,240,44,88,0.5,11,30,0.367,31,38,0.816,12,39,51,22,7,2,12,20,130,0.621,0.563,0.341,0.432,31.6,84.8,60.7,50,7,3.7,10.3,100,130.9,108.8,53.025,53.025,2.452,0.415,LAL,240,39,84,0.464,12,30,0.4,18,24,0.75,7,26,33,20,5,6,12,29,108,0.571,0.536,0.357,0.286,15.2,68.4,39.3,51.3,5,10.3,11.3,100,108.8,130.9,50.2,50.2,2.151,0.398
202111190BRK,BRK,240,41,91,0.451,10,33,0.303,23,25,0.92,14,29,43,19,6,13,11,19,115,0.564,0.505,0.363,0.275,29.2,72.5,48.9,46.3,6.2,25.5,9.7,100,118.6,116.5,49.9375,49.9375,2.303,0.38,ORL,240,40,89,0.449,14,38,0.368,19,25,0.76,11,34,45,26,7,6,13,25,113,0.565,0.528,0.427,0.281,27.5,70.8,51.1,65,7.2,10.3,11.5,100,116.5,118.6,51.4375,51.4375,2.197,0.505
202111190CHO,CHO,240,44,81,0.543,12,31,0.387,21,28,0.75,6,39,45,28,8,7,17,26,121,0.648,0.617,0.383,0.346,16.7,83,54.2,63.6,7.8,13.5,15.4,100,118.1,115.2,52.65,52.65,2.298,0.532,IND,240,41,88,0.466,11,36,0.306,25,32,0.781,8,30,38,19,10,6,10,24,118,0.578,0.528,0.409,0.364,17,83.3,45.8,46.3,9.8,12,8.9,100,115.2,118.1,52.6,52.6,2.243,0.361
202111190DEN,DEN,240,39,82,0.476,14,37,0.378,16,20,0.8,7,31,38,24,5,5,11,22,108,0.595,0.561,0.451,0.244,17.5,64.6,43.2,61.5,5.4,8.1,10.8,100,115.6,122,47.75,47.75,2.262,0.503,CHI,240,41,93,0.441,8,31,0.258,24,24,1,17,33,50,19,7,3,11,20,114,0.55,0.484,0.333,0.258,35.4,82.5,56.8,46.3,7.5,6.7,9.6,100,122,115.6,49.2,49.2,2.317,0.386
202111190DET,DET,240,32,80,0.4,14,42,0.333,24,30,0.8,11,24,35,21,11,7,12,22,102,0.547,0.488,0.525,0.375,24.4,63.2,42.2,65.6,12.1,14,11.4,100,112.5,115.8,47.625,47.625,2.142,0.441,GSW,240,38,80,0.475,12,30,0.4,17,21,0.81,14,34,48,22,8,4,18,23,105,0.588,0.55,0.375,0.263,36.8,75.6,57.8,57.9,8.8,10.5,16.8,100,115.8,112.5,46.9875,46.9875,2.235,0.468
202111190MIL,MIL,240,31,83,0.373,12,41,0.293,22,26,0.846,6,47,53,21,9,5,12,18,96,0.508,0.446,0.494,0.313,12.5,81,50,67.7,9.1,11.6,11.3,100,97,90,50.675,50.675,1.894,0.414,OKC,240,32,91,0.352,12,48,0.25,13,21,0.619,11,42,53,17,6,4,12,22,89,0.444,0.418,0.527,0.231,19,87.5,50,53.1,6.1,9.5,10.7,100,90,97,50.9875,50.9875,1.746,0.333
202111190NOP,NOP,240,38,87,0.437,13,30,0.433,5,8,0.625,12,43,55,19,9,1,13,12,94,0.519,0.511,0.345,0.092,25.5,84.3,56.1,50,9.8,1.9,12.6,100,102.5,88.3,45.9,45.9,2.048,0.414,LAC,240,34,90,0.378,9,37,0.243,4,5,0.8,8,35,43,22,7,4,11,12,81,0.439,0.428,0.411,0.056,15.7,74.5,43.9,64.7,7.6,7,10.7,100,88.3,102.5,47.6875,47.6875,1.699,0.461
202111190PHO,PHO,240,44,85,0.518,14,29,0.483,10,14,0.714,10,43,53,28,7,4,17,22,112,0.614,0.6,0.341,0.165,25,81.1,57,63.6,7.2,8,15.7,100,114.8,106.6,49.325,49.325,2.271,0.568,DAL,240,37,90,0.411,12,40,0.3,18,23,0.783,10,30,40,25,15,1,10,17,104,0.519,0.478,0.444,0.256,18.9,75,43,67.6,15.4,1.8,9.1,100,106.6,114.8,50.4625,50.4625,2.061,0.495
202111190SAC,SAC,240,32,84,0.381,9,37,0.243,16,25,0.64,11,29,40,15,8,4,13,18,89,0.468,0.435,0.44,0.298,21.6,69,43,46.9,8.5,7.5,12,100,95,115.3,48.9375,48.9375,1.819,0.307,TOR,240,38,84,0.452,12,31,0.387,20,24,0.833,13,40,53,20,9,9,14,24,108,0.571,0.524,0.369,0.286,31,78.4,57,52.6,9.6,19.1,12.9,100,115.3,95,48.2,48.2,2.241,0.415
202111200ATL,ATL,240,43,82,0.524,12,34,0.353,17,21,0.81,8,38,46,24,6,6,12,22,115,0.63,0.598,0.415,0.256,20.5,65.5,47.4,55.8,6.3,9.7,11.6,100,121,110.5,47.9875,47.9875,2.396,0.5,CHO,240,43,102,0.422,10,40,0.25,9,15,0.6,20,31,51,26,6,2,10,22,105,0.483,0.471,0.392,0.147,34.5,79.5,52.6,60.5,6.3,4.2,8.4,100,110.5,121,49.5625,49.5625,2.119,0.525
202111200BOS,BOS,240,41,88,0.466,17,39,0.436,12,14,0.857,8,40,48,28,4,7,7,11,111,0.589,0.563,0.443,0.159,17,72.7,47.1,68.3,4.3,13,6.9,100,118.8,112.4,46.825,46.825,2.371,0.598,OKC,240,39,96,0.406,18,42,0.429,9,16,0.563,15,39,54,23,5,0,9,15,105,0.51,0.5,0.438,0.167,27.3,83,52.9,59,5.4,0,8,100,112.4,118.8,48.8,48.8,2.152,0.471
202111200IND,IND,240,42,91,0.462,14,38,0.368,13,18,0.722,8,38,46,28,11,9,10,16,111,0.561,0.538,0.418,0.198,16.3,77.6,46.9,66.7,11.1,12.9,9.2,100,111.8,94.7,50.775,50.775,2.186,0.551,NOP,240,35,88,0.398,6,18,0.333,18,19,0.947,11,41,52,17,7,5,16,14,94,0.488,0.432,0.205,0.216,22.4,83.7,53.1,48.6,7.1,9.4,14.2,100,94.7,111.8,51.0125,51.0125,1.843,0.333
202111200MIL,MIL,240,37,82,0.451,19,40,0.475,24,37,0.649,11,49,60,25,6,5,14,18,117,0.595,0.567,0.488,0.451,25,89.1,60.6,67.6,5.8,10.6,12.5,100,113.9,105.1,51.2875,51.2875,2.281,0.487,ORL,240,39,98,0.398,19,51,0.373,11,14,0.786,6,33,39,26,5,3,10,24,108,0.518,0.495,0.52,0.143,10.9,75,39.4,66.7,4.9,7.1,8.8,100,105.1,113.9,54.325,54.325,1.988,0.479
202111200MIN,MIN,240,49,91,0.538,20,41,0.488,20,28,0.714,18,32,50,28,12,6,13,26,138,0.668,0.648,0.451,0.308,43.9,76.2,60.2,57.1,12.5,11.8,11.2,100,143.2,98.6,49.65,49.65,2.779,0.564,MEM,240,29,83,0.349,9,32,0.281,28,35,0.8,10,23,33,21,7,5,14,24,95,0.483,0.404,0.386,0.422,23.8,56.1,39.8,72.4,7.3,10,12.5,100,98.6,143.2,51.8125,51.8125,1.834,0.405
202111200NYK,NYK,240,33,78,0.423,18,41,0.439,22,26,0.846,4,33,37,25,12,7,12,23,106,0.593,0.538,0.526,0.333,10.3,71.7,43.5,75.8,12.2,15.6,11.8,100,108,100.8,49.175,49.175,2.156,0.508,HOU,240,38,84,0.452,10,39,0.256,13,22,0.591,13,35,48,21,5,8,22,21,99,0.528,0.512,0.464,0.262,28.3,89.7,56.5,55.3,5.1,21.6,19,100,100.8,108,51.725,51.725,1.914,0.406
202111200POR,POR,240,40,80,0.5,15,34,0.441,23,23,1,5,33,38,23,6,7,12,21,118,0.655,0.594,0.425,0.288,14.7,91.7,54.3,57.5,6.3,13.2,11.8,100,123.1,115.8,48.9625,48.9625,2.41,0.47,PHI,240,41,81,0.506,10,28,0.357,19,21,0.905,3,29,32,24,7,4,11,24,111,0.615,0.568,0.346,0.259,8.3,85.3,45.7,58.5,7.3,8.7,10.9,100,115.8,123.1,49.4875,49.4875,2.243,0.485
202111200SAC,SAC,240,41,91,0.451,10,31,0.323,13,21,0.619,8,27,35,20,8,5,8,14,105,0.524,0.505,0.341,0.231,17.4,65.9,40.2,48.8,8.4,9.6,7.4,100,110.3,129.2,50.4875,50.4875,2.08,0.396,UTA,240,46,91,0.505,17,39,0.436,14,17,0.824,14,38,52,20,5,2,11,16,123,0.624,0.599,0.429,0.187,34.1,82.6,59.8,43.5,5.3,3.3,10,100,129.2,110.3,48.0375,48.0375,2.56,0.416
202111200WAS,WAS,240,36,74,0.486,11,30,0.367,20,23,0.87,9,26,35,22,6,2,19,19,103,0.612,0.561,0.405,0.311,25,72.2,48.6,61.1,6.7,3.7,18.4,100,114.3,111,47.4625,47.4625,2.17,0.464,MIA,240,38,81,0.469,7,27,0.259,17,20,0.85,10,27,37,21,7,3,12,26,100,0.557,0.512,0.333,0.247,27.8,75,51.4,55.3,7.8,6.8,11.8,100,111,114.3,46.25,46.25,2.162,0.454
202111210CHI,CHI,240,37,88,0.42,11,29,0.379,24,27,0.889,11,33,44,21,5,1,9,26,109,0.546,0.483,0.33,0.307,25.6,73.3,50,56.8,5.3,1.8,8.3,100,115.2,108.8,49.4125,49.4125,2.206,0.425,NYK,240,35,84,0.417,7,27,0.259,26,31,0.839,12,32,44,16,4,11,13,25,103,0.527,0.458,0.321,0.369,26.7,74.4,50,45.7,4.2,18.6,11.7,100,108.8,115.2,49.8625,49.8625,2.066,0.321
202111210DET,DET,240,43,97,0.443,14,40,0.35,16,21,0.762,8,31,39,27,7,6,11,24,116,0.546,0.515,0.412,0.216,17,72.1,43.3,62.8,6.7,9.8,9.4,100,111.4,116.2,54.9875,54.9875,2.11,0.491,LAL,240,45,92,0.489,10,31,0.323,21,27,0.778,12,39,51,29,7,8,13,21,121,0.582,0.543,0.337,0.293,27.9,83,56.7,64.4,6.7,14,11.1,100,116.2,111.4,52.9125,52.9125,2.287,0.548
202111210GSW,GSW,240,39,79,0.494,22,45,0.489,19,24,0.792,8,39,47,31,5,7,16,18,119,0.664,0.633,0.57,0.304,21.6,68.4,50,79.5,5.2,11.3,15.2,100,123.9,108.3,49.2,49.2,2.419,0.63,TOR,240,39,99,0.394,15,37,0.405,11,20,0.55,18,29,47,25,7,4,10,21,104,0.482,0.47,0.374,0.202,31.6,78.4,50,64.1,7.3,11.8,8.5,100,108.3,123.9,50.25,50.25,2.07,0.498
202111210LAC,LAC,240,36,75,0.48,12,29,0.414,13,18,0.722,8,34,42,18,5,2,14,15,97,0.585,0.56,0.387,0.24,20.5,81,51.9,50,5.6,3.8,14.4,100,109.1,102.3,44.775,44.775,2.166,0.402,DAL,240,34,83,0.41,6,30,0.2,17,18,0.944,8,31,39,21,6,5,10,21,91,0.5,0.446,0.361,0.217,19,79.5,48.1,61.8,6.7,10.9,9.9,100,102.3,109.1,46.775,46.775,1.945,0.449
202111210PHO,PHO,240,46,87,0.529,11,36,0.306,23,26,0.885,10,41,51,34,7,3,11,20,126,0.64,0.592,0.414,0.299,25,77.4,54.8,73.9,7.2,5.8,10.1,100,129.3,99.6,50.175,50.175,2.511,0.678,DEN,240,33,90,0.367,11,38,0.289,20,28,0.714,12,30,42,20,5,1,10,22,97,0.474,0.428,0.422,0.311,22.6,75,45.2,60.6,5.1,2,8.9,100,99.6,129.3,50.65,50.65,1.915,0.395
202111220ATL,ATL,240,42,87,0.483,14,34,0.412,15,16,0.938,8,36,44,25,6,6,7,16,113,0.601,0.563,0.391,0.184,19,69.2,46.8,59.5,6.6,10.2,6.9,100,123.7,110.5,46.8,46.8,2.415,0.534,OKC,240,39,97,0.402,10,38,0.263,13,14,0.929,16,34,50,24,5,5,8,15,101,0.49,0.454,0.392,0.144,30.8,81,53.2,61.5,5.5,9.4,7.2,100,110.5,123.7,47.825,47.825,2.112,0.502
202111220BOS,BOS,240,39,92,0.424,12,35,0.343,18,19,0.947,11,47,58,19,10,3,14,24,108,0.538,0.489,0.38,0.207,22.4,92.2,58,48.7,9.8,7.3,12.2,100,106.3,88.6,52.0125,52.0125,2.076,0.365,HOU,240,31,83,0.373,11,42,0.262,17,24,0.708,4,38,42,19,5,4,14,20,90,0.481,0.44,0.506,0.289,7.8,77.6,42,61.3,4.9,7,13,100,88.6,106.3,52.2,52.2,1.724,0.364
202111220CHI,CHI,240,31,85,0.365,6,28,0.214,9,15,0.6,5,33,38,13,6,2,9,16,77,0.42,0.4,0.329,0.176,9.4,75,39.2,41.9,6.3,3.4,8.9,100,81.3,115.1,48.0625,48.0625,1.602,0.27,IND,240,40,90,0.444,13,31,0.419,16,18,0.889,11,48,59,27,7,12,11,15,109,0.557,0.517,0.344,0.2,25,90.6,60.8,67.5,7.4,21.1,10.1,100,115.1,81.3,49.275,49.275,2.212,0.548
202111220CLE,CLE,240,36,93,0.387,14,44,0.318,26,29,0.897,14,39,53,24,6,5,12,16,112,0.53,0.462,0.473,0.312,29.2,83,55.8,66.7,6,8.3,10.2,100,111.5,116.5,52.3875,52.3875,2.138,0.458,BRK,240,45,95,0.474,11,35,0.314,16,18,0.889,8,34,42,32,6,6,9,23,117,0.568,0.532,0.368,0.189,17,70.8,44.2,71.1,6,12.2,8,100,116.5,111.5,52.275,52.275,2.238,0.612
202111220MIL,MIL,240,44,94,0.468,18,45,0.4,17,24,0.708,13,42,55,28,10,7,12,22,123,0.588,0.564,0.479,0.255,28.9,73.7,53.9,63.6,10.1,13.5,10.3,100,123.8,92.6,52.2,52.2,2.356,0.536,ORL,240,34,93,0.366,11,41,0.268,13,18,0.722,15,32,47,16,6,4,15,17,92,0.456,0.425,0.441,0.194,26.3,71.1,46.1,47.1,6,8.2,12.9,100,92.6,123.8,50.775,50.775,1.812,0.315
202111220NOP,NOP,240,37,88,0.42,6,32,0.188,16,18,0.889,15,33,48,24,6,6,21,23,96,0.5,0.455,0.364,0.205,34.9,61.1,49.5,64.9,6.2,10.7,18,100,98.8,113.2,51.275,51.275,1.872,0.468,MIN,240,40,100,0.4,10,44,0.227,20,28,0.714,21,28,49,21,14,9,11,20,110,0.49,0.45,0.44,0.28,38.9,65.1,50.5,52.5,14.4,16.1,8.9,100,113.2,98.8,51.65,51.65,2.13,0.407
202111220SAC,SAC,240,33,80,0.413,7,31,0.226,21,29,0.724,11,38,49,17,4,0,13,19,94,0.507,0.456,0.388,0.363,24.4,77.6,52.1,51.5,4.4,0,12.3,100,102.5,111.3,47.8875,47.8875,1.963,0.355,PHI,240,36,85,0.424,9,32,0.281,21,27,0.778,11,34,45,19,9,6,7,20,102,0.526,0.476,0.376,0.318,22.4,75.6,47.9,52.8,9.8,12.2,6.7,100,111.3,102.5,46.9125,46.9125,2.174,0.405
202111220SAS,SAS,240,49,93,0.527,5,20,0.25,8,16,0.5,11,33,44,23,9,4,15,16,111,0.555,0.554,0.215,0.172,25,75,50,46.9,9,6.6,13,100,110.7,114.7,52.3,52.3,2.122,0.44,PHO,240,45,88,0.511,12,27,0.444,13,16,0.813,11,33,44,25,10,0,15,18,115,0.605,0.58,0.307,0.182,25,75,50,55.6,10,0,13.6,100,114.7,110.7,49.8,49.8,2.309,0.502
202111220UTA,UTA,240,41,87,0.471,17,43,0.395,19,25,0.76,10,36,46,26,5,10,14,20,118,0.602,0.569,0.494,0.287,22.7,69.2,47.9,63.4,5.1,16.7,12.5,100,120.9,121.9,51.4375,51.4375,2.294,0.505,MEM,240,42,95,0.442,13,35,0.371,22,27,0.815,16,34,50,24,10,4,7,20,119,0.557,0.511,0.368,0.284,30.8,77.3,52.1,57.1,10.2,9.1,6.1,100,121.9,120.9,49.4125,49.4125,2.408,0.486
202111220WAS,WAS,240,36,94,0.383,9,37,0.243,22,27,0.815,20,45,65,23,6,6,18,20,103,0.486,0.431,0.394,0.287,40,88.2,64.4,63.9,5.9,10,14.5,100,101.9,107.8,52.4125,52.4125,1.965,0.439,CHO,240,40,91,0.44,15,31,0.484,14,24,0.583,6,30,36,21,11,4,10,22,109,0.537,0.522,0.341,0.264,11.8,60,35.6,52.5,10.9,7,9,100,107.8,101.9,53.2,53.2,2.049,0.395
202111230DET,DET,240,35,84,0.417,10,38,0.263,12,14,0.857,9,26,35,22,7,1,14,23,92,0.51,0.476,0.452,0.167,18.8,68.4,40.7,62.9,7.6,2.1,13.4,100,100.3,109,47.825,47.825,1.924,0.46,MIA,240,35,76,0.461,9,29,0.31,21,29,0.724,12,39,51,22,9,3,16,19,100,0.563,0.52,0.382,0.382,31.6,81.3,59.3,62.9,9.8,6.5,15.3,100,109,100.3,46.8875,46.8875,2.133,0.469
202111230LAC,LAC,265,35,85,0.412,10,32,0.313,24,29,0.828,12,35,47,17,5,3,18,24,104,0.532,0.471,0.376,0.341,28.6,74.5,52.8,48.6,5,6,15.5,100,104.3,112.3,52.3875,57.84453125,1.985,0.325,DAL,265,39,89,0.438,12,39,0.308,22,27,0.815,12,30,42,22,11,5,14,23,112,0.555,0.506,0.438,0.303,25.5,71.4,47.2,56.4,11,9.4,12.2,100,112.3,104.3,51.9125,57.32005208,2.157,0.424
202111230NYK,NYK,240,37,82,0.451,15,34,0.441,17,21,0.81,7,45,52,23,7,4,14,23,106,0.581,0.543,0.415,0.256,15.9,77.6,51,62.2,7.1,7.3,13.3,100,107,101,49.4875,49.4875,2.142,0.465,LAL,240,34,91,0.374,11,36,0.306,21,30,0.7,13,37,50,23,8,3,12,17,100,0.48,0.434,0.396,0.33,22.4,84.1,49,67.6,8.1,6.3,10.3,100,101,107,52.125,52.125,1.918,0.441
202111230POR,POR,240,45,88,0.511,15,39,0.385,14,20,0.7,12,31,43,25,12,7,9,18,119,0.615,0.597,0.443,0.227,28.6,81.6,53.8,55.6,13.1,15.6,8.5,100,129.8,109.1,47.25,47.25,2.519,0.529,DEN,240,38,78,0.487,15,33,0.455,9,11,0.818,7,30,37,26,6,5,17,15,100,0.604,0.583,0.423,0.141,18.4,71.4,46.3,68.4,6.5,10.2,17,100,109.1,129.8,46.6125,46.6125,2.145,0.558
202111240BOS,BOS,240,34,91,0.374,11,48,0.229,25,28,0.893,15,30,45,25,6,5,11,24,104,0.503,0.434,0.527,0.308,27.3,75,47.4,73.5,6.2,10,9.6,100,108.1,127.9,50.15,50.15,2.074,0.499,BRK,240,43,85,0.506,14,35,0.4,23,30,0.767,10,40,50,29,8,4,10,23,123,0.626,0.588,0.412,0.353,25,72.7,52.6,67.4,8.3,9.3,9.2,100,127.9,108.1,49.625,49.625,2.479,0.584
202111240CLE,CLE,240,43,97,0.443,12,39,0.308,17,25,0.68,13,31,44,22,7,0,10,23,115,0.532,0.505,0.402,0.258,26,75.6,48.4,51.2,6.9,0,8.5,100,113,117.9,52.9375,52.9375,2.172,0.416,PHO,240,45,86,0.523,8,22,0.364,22,28,0.786,10,37,47,26,4,2,15,23,120,0.61,0.57,0.256,0.326,24.4,74,51.6,57.8,3.9,3.4,13.2,100,117.9,113,52.15,52.15,2.301,0.499
202111240GSW,GSW,240,42,80,0.525,15,38,0.395,17,24,0.708,4,37,41,32,7,5,16,21,116,0.64,0.619,0.475,0.3,10.8,82.2,50,76.2,7,9.6,15,100,115.9,95.9,51.7,51.7,2.244,0.619,PHI,240,34,80,0.425,8,28,0.286,20,22,0.909,8,33,41,17,10,7,19,22,96,0.535,0.475,0.35,0.275,17.8,89.2,50,50,10,16.7,17.5,100,95.9,115.9,50.725,50.725,1.893,0.335
202111240HOU,HOU,240,42,84,0.5,17,36,0.472,17,22,0.773,7,39,46,27,5,6,21,16,118,0.63,0.601,0.429,0.262,17.9,83,53.5,64.3,4.8,9.8,18.3,100,112.3,107.6,54.225,54.225,2.176,0.498,CHI,240,44,96,0.458,15,35,0.429,10,12,0.833,8,32,40,26,12,6,13,22,113,0.558,0.536,0.365,0.125,17,82.1,46.5,59.1,11.4,12.5,11.4,100,107.6,112.3,53.35,53.35,2.118,0.487
202111240IND,IND,265,42,104,0.404,13,46,0.283,19,24,0.792,14,38,52,25,3,5,11,25,116,0.506,0.466,0.442,0.231,24.6,80.9,50,59.5,2.8,8.6,8.8,100,107.9,115.3,56.2,62.05416667,2.064,0.445,LAL,265,42,95,0.442,15,37,0.405,25,29,0.862,9,43,52,20,5,4,11,21,124,0.575,0.521,0.389,0.305,19.1,75.4,50,47.6,4.7,6.9,9.3,100,115.3,107.9,55.3875,61.15703125,2.239,0.361
202111240MEM,MEM,240,42,82,0.512,9,29,0.31,20,26,0.769,11,29,40,25,6,3,14,20,113,0.605,0.567,0.354,0.317,32.4,72.5,54.1,59.5,6.4,5.1,13,100,120.5,134.3,48.675,48.675,2.322,0.514,TOR,240,47,89,0.528,14,30,0.467,18,21,0.857,11,23,34,25,8,4,10,20,126,0.641,0.607,0.337,0.236,27.5,67.6,45.9,53.2,8.5,7.5,9.2,100,134.3,120.5,48.9875,48.9875,2.572,0.51
202111240MIL,MIL,240,42,87,0.483,15,36,0.417,15,17,0.882,10,46,56,23,5,6,15,18,114,0.603,0.569,0.414,0.195,22.2,83.6,56,54.8,5.1,12,13.7,100,115.1,93.9,50.0375,50.0375,2.278,0.46,DET,240,34,95,0.358,11,45,0.244,14,19,0.737,9,35,44,16,7,1,8,18,93,0.45,0.416,0.474,0.2,16.4,77.8,44,47.1,7.1,2,7.2,100,93.9,115.1,51.5125,51.5125,1.805,0.311
202111240MIN,MIN,240,38,93,0.409,18,55,0.327,19,21,0.905,15,37,52,24,10,7,16,26,113,0.553,0.505,0.591,0.226,29.4,90.2,56.5,63.2,9.9,21.9,13.5,100,111.7,99.8,51.9875,51.9875,2.174,0.462,MIA,240,33,74,0.446,15,42,0.357,20,29,0.69,4,36,40,25,6,2,21,25,101,0.582,0.547,0.568,0.392,9.8,70.6,43.5,75.8,5.9,5.3,19.5,100,99.8,111.7,52.3875,52.3875,1.928,0.477
