,,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss
201811190DET,1,DET,245.0,38.4,88.8,0.4349,9.1,31.7,0.2868,20.4,27.5,0.7311,11.8,37.6,49.4,22.5,7.0,3.8,16.3,23.6,106.3,0.5296,0.4863,0.3577,0.3258,23.42,80.49,51.83,58.92,6.74,6.7,13.97,100.0,102.66,106.39,53.18125,54.37682292,1.9994,0.4222
201811190DET,0,DET,245.0,38.4,88.8,0.4349,9.1,31.7,0.2868,20.4,27.5,0.7311,11.8,37.6,49.4,22.5,7.0,3.8,16.3,23.6,106.3,0.5296,0.4863,0.3577,0.3258,23.42,80.49,51.83,58.92,6.74,6.7,13.97,100.0,102.66,106.39,53.18125,54.37682292,1.9994,0.4222
201811190IND,1,IND,240.0,36.2,83.5,0.4348,11.8,29.7,0.3967,16.0,22.0,0.744,8.1,33.3,41.4,22.1,7.6,5.2,15.5,20.0,100.2,0.5399,0.5069,0.3601,0.2695,18.89,81.29,49.26,60.72,7.73,10.01,14.2,100.0,102.89,103.67,50.675,50.675,1.9826,0.4361
201811190IND,0,IND,240.0,36.2,83.5,0.4348,11.8,29.7,0.3967,16.0,22.0,0.744,8.1,33.3,41.4,22.1,7.6,5.2,15.5,20.0,100.2,0.5399,0.5069,0.3601,0.2695,18.89,81.29,49.26,60.72,7.73,10.01,14.2,100.0,102.89,103.67,50.675,50.675,1.9826,0.4361
201811190PHI,1,PHI,247.5,40.9,89.5,0.4576,10.8,29.5,0.371,22.3,28.4,0.7763,9.6,34.2,43.8,23.5,7.9,5.5,13.5,26.8,114.9,0.5656,0.5191,0.3342,0.3346,20.73,79.01,49.37,57.99,7.65,9.59,11.71,100.0,110.87,106.73,53.445,55.22846354,2.1522,0.4389
201811190PHI,0,PHI,247.5,40.9,89.5,0.4576,10.8,29.5,0.371,22.3,28.4,0.7763,9.6,34.2,43.8,23.5,7.9,5.5,13.5,26.8,114.9,0.5656,0.5191,0.3342,0.3346,20.73,79.01,49.37,57.99,7.65,9.59,11.71,100.0,110.87,106.73,53.445,55.22846354,2.1522,0.4389
201811190ATL,1,ATL,240.0,41.7,89.2,0.4672,11.6,31.1,0.3773,20.5,27.8,0.7342,11.4,36.0,47.4,26.7,9.3,5.6,17.7,22.9,115.5,0.5687,0.5319,0.3487,0.3146,25.51,78.71,52.62,64.14,8.88,10.59,14.83,100.0,110.57,105.87,54.3525,54.3525,2.1258,0.4918
201811190ATL,0,ATL,240.0,41.7,89.2,0.4672,11.6,31.1,0.3773,20.5,27.8,0.7342,11.4,36.0,47.4,26.7,9.3,5.6,17.7,22.9,115.5,0.5687,0.5319,0.3487,0.3146,25.51,78.71,52.62,64.14,8.88,10.59,14.83,100.0,110.57,105.87,54.3525,54.3525,2.1258,0.4918
201811190MEM,1,MEM,242.5,36.9,79.4,0.466,10.9,28.4,0.3859,18.0,23.5,0.7682,8.8,32.8,41.6,22.3,7.7,5.0,15.9,23.0,102.7,0.5744,0.5358,0.3626,0.3043,21.9,79.76,51.63,61.31,8.04,10.15,15.19,100.0,107.89,106.74,48.83125,49.38398438,2.1019,0.4579
201811190MEM,0,MEM,242.5,36.9,79.4,0.466,10.9,28.4,0.3859,18.0,23.5,0.7682,8.8,32.8,41.6,22.3,7.7,5.0,15.9,23.0,102.7,0.5744,0.5358,0.3626,0.3043,21.9,79.76,51.63,61.31,8.04,10.15,15.19,100.0,107.89,106.74,48.83125,49.38398438,2.1019,0.4579
201811190MIL,1,MIL,242.5,43.8,90.1,0.4866,16.1,40.7,0.3898,16.8,20.9,0.7832,9.1,40.2,49.3,26.9,6.1,6.2,15.1,19.3,120.5,0.6065,0.5751,0.4501,0.233,21.24,81.31,53.18,61.65,5.92,11.06,13.19,100.0,116.2,108.76,53.01375,53.63263021,2.2753,0.5081
201811190MIL,0,MIL,242.5,43.8,90.1,0.4866,16.1,40.7,0.3898,16.8,20.9,0.7832,9.1,40.2,49.3,26.9,6.1,6.2,15.1,19.3,120.5,0.6065,0.5751,0.4501,0.233,21.24,81.31,53.18,61.65,5.92,11.06,13.19,100.0,116.2,108.76,53.01375,53.63263021,2.2753,0.5081
201811190NOP,1,NOP,240.0,43.1,91.8,0.4703,12.1,30.8,0.396,20.8,26.4,0.7856,10.9,36.6,47.5,28.7,8.3,5.6,13.6,21.9,119.1,0.5762,0.5365,0.3352,0.2898,24.26,77.53,51.38,66.73,8.03,9.33,11.6,100.0,115.2,107.6,53.52,53.52,2.2252,0.5372
201811190NOP,0,NOP,240.0,43.1,91.8,0.4703,12.1,30.8,0.396,20.8,26.4,0.7856,10.9,36.6,47.5,28.7,8.3,5.6,13.6,21.9,119.1,0.5762,0.5365,0.3352,0.2898,24.26,77.53,51.38,66.73,8.03,9.33,11.6,100.0,115.2,107.6,53.52,53.52,2.2252,0.5372
201811190SAC,1,SAC,240.0,41.1,89.2,0.4628,12.2,34.5,0.3527,18.7,25.0,0.7374,9.7,35.8,45.5,24.5,8.8,6.4,16.1,22.9,113.1,0.5653,0.5314,0.3865,0.2795,20.82,76.22,48.84,59.16,8.52,10.42,13.81,100.0,108.14,107.48,53.7375,53.7375,2.1042,0.4576
201811190SAC,0,SAC,240.0,41.1,89.2,0.4628,12.2,34.5,0.3527,18.7,25.0,0.7374,9.7,35.8,45.5,24.5,8.8,6.4,16.1,22.9,113.1,0.5653,0.5314,0.3865,0.2795,20.82,76.22,48.84,59.16,8.52,10.42,13.81,100.0,108.14,107.48,53.7375,53.7375,2.1042,0.4576
201811200WAS,1,WAS,240.0,40.2,85.3,0.472,11.0,30.5,0.3511,20.7,27.4,0.752,10.1,31.8,41.9,25.2,8.5,5.8,14.9,22.5,112.1,0.5776,0.537,0.3583,0.3254,23.57,77.57,50.31,62.67,8.57,10.28,13.25,100.0,112.73,109.07,51.5575,51.5575,2.1777,0.4888
201811200WAS,0,WAS,240.0,40.2,85.3,0.472,11.0,30.5,0.3511,20.7,27.4,0.752,10.1,31.8,41.9,25.2,8.5,5.8,14.9,22.5,112.1,0.5776,0.537,0.3583,0.3254,23.57,77.57,50.31,62.67,8.57,10.28,13.25,100.0,112.73,109.07,51.5575,51.5575,2.1777,0.4888
201811200ORL,1,ORL,240.0,41.0,86.2,0.4763,10.3,29.7,0.3406,17.5,22.1,0.7942,8.7,32.5,41.2,24.4,6.8,6.8,13.8,20.6,109.8,0.5733,0.5367,0.3459,0.2582,20.84,76.49,49.0,58.96,6.94,11.85,12.5,100.0,111.67,112.93,50.89875,50.89875,2.1615,0.4801
201811200ORL,0,ORL,240.0,41.0,86.2,0.4763,10.3,29.7,0.3406,17.5,22.1,0.7942,8.7,32.5,41.2,24.4,6.8,6.8,13.8,20.6,109.8,0.5733,0.5367,0.3459,0.2582,20.84,76.49,49.0,58.96,6.94,11.85,12.5,100.0,111.67,112.93,50.89875,50.89875,2.1615,0.4801
201811200MIA,1,MIA,242.5,39.3,88.1,0.4489,12.1,30.5,0.401,18.0,24.2,0.7468,11.4,33.9,45.3,23.8,7.3,5.6,16.5,24.6,108.7,0.554,0.5191,0.3481,0.2783,24.3,75.64,49.92,60.44,7.19,9.9,14.33,100.0,107.9,110.41,52.3475,52.95322917,2.0796,0.4545
201811200MIA,0,MIA,242.5,39.3,88.1,0.4489,12.1,30.5,0.401,18.0,24.2,0.7468,11.4,33.9,45.3,23.8,7.3,5.6,16.5,24.6,108.7,0.554,0.5191,0.3481,0.2783,24.3,75.64,49.92,60.44,7.19,9.9,14.33,100.0,107.9,110.41,52.3475,52.95322917,2.0796,0.4545
201811200NYK,1,NYK,245.0,40.8,88.6,0.4624,10.5,30.6,0.3412,22.1,28.5,0.7806,12.7,33.8,46.5,23.8,6.9,7.0,16.2,23.5,114.2,0.5674,0.5226,0.3477,0.3265,27.52,73.46,50.65,57.62,6.83,11.71,13.87,100.0,112.42,110.17,52.81875,54.02473958,2.1671,0.4518
201811200NYK,0,NYK,245.0,40.8,88.6,0.4624,10.5,30.6,0.3412,22.1,28.5,0.7806,12.7,33.8,46.5,23.8,6.9,7.0,16.2,23.5,114.2,0.5674,0.5226,0.3477,0.3265,27.52,73.46,50.65,57.62,6.83,11.71,13.87,100.0,112.42,110.17,52.81875,54.02473958,2.1671,0.4518
201811210CHO,1,CHO,245.0,42.7,91.9,0.4677,11.9,33.5,0.3669,18.8,23.3,0.808,11.9,38.3,50.2,24.5,5.8,5.5,15.3,22.4,116.1,0.5716,0.5331,0.3635,0.2544,26.57,81.04,54.67,57.34,5.6,9.14,13.05,100.0,113.17,106.01,53.18375,54.41447917,2.1907,0.4611
201811210CHO,0,CHO,245.0,42.7,91.9,0.4677,11.9,33.5,0.3669,18.8,23.3,0.808,11.9,38.3,50.2,24.5,5.8,5.5,15.3,22.4,116.1,0.5716,0.5331,0.3635,0.2544,26.57,81.04,54.67,57.34,5.6,9.14,13.05,100.0,113.17,106.01,53.18375,54.41447917,2.1907,0.4611
201811210PHI,1,PHI,247.5,40.6,88.6,0.4591,10.1,29.0,0.3502,23.3,29.8,0.7751,9.9,34.9,44.8,23.0,8.0,4.9,14.0,26.5,114.6,0.5658,0.5172,0.3314,0.3545,21.79,79.85,50.62,57.25,7.76,8.67,12.1,100.0,110.83,107.05,53.4275,55.21096354,2.1475,0.43
201811210PHI,0,PHI,247.5,40.6,88.6,0.4591,10.1,29.0,0.3502,23.3,29.8,0.7751,9.9,34.9,44.8,23.0,8.0,4.9,14.0,26.5,114.6,0.5658,0.5172,0.3314,0.3545,21.79,79.85,50.62,57.25,7.76,8.67,12.1,100.0,110.83,107.05,53.4275,55.21096354,2.1475,0.43
201811210ATL,1,ATL,240.0,41.7,90.3,0.4618,11.5,32.4,0.3569,18.9,25.4,0.747,11.7,36.0,47.7,27.3,8.6,6.1,17.8,24.7,113.8,0.5607,0.5252,0.3585,0.2856,25.7,77.17,52.05,65.47,8.21,11.38,14.89,100.0,108.82,106.94,54.2325,54.2325,2.0998,0.5038
201811210ATL,0,ATL,240.0,41.7,90.3,0.4618,11.5,32.4,0.3569,18.9,25.4,0.747,11.7,36.0,47.7,27.3,8.6,6.1,17.8,24.7,113.8,0.5607,0.5252,0.3585,0.2856,25.7,77.17,52.05,65.47,8.21,11.38,14.89,100.0,108.82,106.94,54.2325,54.2325,2.0998,0.5038
201811210BOS,1,BOS,245.0,40.8,88.3,0.4636,13.0,36.0,0.3552,15.7,20.5,0.7729,10.0,36.8,46.8,24.0,7.5,4.4,14.8,18.4,110.3,0.5679,0.5373,0.4079,0.2346,22.4,80.52,52.16,58.8,7.49,8.13,13.2,100.0,110.45,105.56,51.41875,52.57721354,2.1455,0.467
201811210BOS,0,BOS,245.0,40.8,88.3,0.4636,13.0,36.0,0.3552,15.7,20.5,0.7729,10.0,36.8,46.8,24.0,7.5,4.4,14.8,18.4,110.3,0.5679,0.5373,0.4079,0.2346,22.4,80.52,52.16,58.8,7.49,8.13,13.2,100.0,110.45,105.56,51.41875,52.57721354,2.1455,0.467
201811210MIN,1,MIN,240.0,41.7,87.6,0.4762,12.1,29.6,0.4096,18.1,22.5,0.7974,11.2,38.6,49.8,25.5,7.9,5.1,15.7,20.9,113.6,0.5825,0.5452,0.3377,0.2585,26.68,75.71,53.26,61.59,7.87,8.57,13.87,100.0,113.53,104.28,51.39375,51.39375,2.2096,0.4968
201811210MIN,0,MIN,240.0,41.7,87.6,0.4762,12.1,29.6,0.4096,18.1,22.5,0.7974,11.2,38.6,49.8,25.5,7.9,5.1,15.7,20.9,113.6,0.5825,0.5452,0.3377,0.2585,26.68,75.71,53.26,61.59,7.87,8.57,13.87,100.0,113.53,104.28,51.39375,51.39375,2.2096,0.4968
201811210CHI,1,CHI,247.5,38.5,89.2,0.4314,10.9,29.9,0.3574,15.7,19.5,0.7971,9.6,36.7,46.3,23.9,8.5,5.7,15.7,19.6,103.6,0.5307,0.4921,0.3351,0.2218,19.7,79.35,49.07,61.73,8.32,9.5,13.85,100.0,101.64,101.33,52.28125,54.0265625,1.986,0.4599
201811210CHI,0,CHI,247.5,38.5,89.2,0.4314,10.9,29.9,0.3574,15.7,19.5,0.7971,9.6,36.7,46.3,23.9,8.5,5.7,15.7,19.6,103.6,0.5307,0.4921,0.3351,0.2218,19.7,79.35,49.07,61.73,8.32,9.5,13.85,100.0,101.64,101.33,52.28125,54.0265625,1.986,0.4599
201811210CLE,1,CLE,240.0,41.2,87.4,0.4709,10.1,28.3,0.3623,16.7,20.3,0.8398,12.0,33.5,45.5,22.9,8.4,3.8,14.8,21.2,109.2,0.5655,0.5283,0.3219,0.2317,29.28,79.13,54.27,55.42,8.68,6.57,13.3,100.0,113.67,106.34,49.92125,49.92125,2.1858,0.4584
201811210CLE,0,CLE,240.0,41.2,87.4,0.4709,10.1,28.3,0.3623,16.7,20.3,0.8398,12.0,33.5,45.5,22.9,8.4,3.8,14.8,21.2,109.2,0.5655,0.5283,0.3219,0.2317,29.28,79.13,54.27,55.42,8.68,6.57,13.3,100.0,113.67,106.34,49.92125,49.92125,2.1858,0.4584
201811210HOU,1,HOU,240.0,35.8,80.0,0.4497,12.5,35.1,0.3596,18.4,24.9,0.7354,9.6,31.6,41.2,19.9,8.0,5.0,14.2,20.5,102.5,0.5663,0.528,0.4356,0.3154,22.48,77.23,49.85,55.4,8.59,10.23,13.53,100.0,109.89,106.7,48.21375,48.21375,2.1253,0.4128
201811210HOU,0,HOU,240.0,35.8,80.0,0.4497,12.5,35.1,0.3596,18.4,24.9,0.7354,9.6,31.6,41.2,19.9,8.0,5.0,14.2,20.5,102.5,0.5663,0.528,0.4356,0.3154,22.48,77.23,49.85,55.4,8.59,10.23,13.53,100.0,109.89,106.7,48.21375,48.21375,2.1253,0.4128
201811210MIL,1,MIL,242.5,43.7,90.7,0.4821,16.2,41.3,0.3871,16.0,20.8,0.751,9.8,38.9,48.7,26.6,6.3,5.8,14.5,19.0,119.6,0.5984,0.5707,0.4544,0.23,22.59,80.53,52.79,61.05,6.17,10.42,12.66,100.0,116.08,110.12,52.64,53.25888021,2.273,0.5054
201811210MIL,0,MIL,242.5,43.7,90.7,0.4821,16.2,41.3,0.3871,16.0,20.8,0.751,9.8,38.9,48.7,26.6,6.3,5.8,14.5,19.0,119.6,0.5984,0.5707,0.4544,0.23,22.59,80.53,52.79,61.05,6.17,10.42,12.66,100.0,116.08,110.12,52.64,53.25888021,2.273,0.5054
201811210DAL,1,DAL,242.5,40.7,83.5,0.4895,11.4,29.1,0.4057,17.8,23.3,0.7709,7.4,35.6,43.0,24.6,9.7,5.5,16.0,23.5,110.6,0.592,0.5583,0.3498,0.2786,18.52,77.64,49.87,60.35,9.58,10.29,14.6,100.0,110.53,100.29,51.58375,52.17216146,2.148,0.4798
201811210DAL,0,DAL,242.5,40.7,83.5,0.4895,11.4,29.1,0.4057,17.8,23.3,0.7709,7.4,35.6,43.0,24.6,9.7,5.5,16.0,23.5,110.6,0.592,0.5583,0.3498,0.2786,18.52,77.64,49.87,60.35,9.58,10.29,14.6,100.0,110.53,100.29,51.58375,52.17216146,2.148,0.4798
201811210SAS,1,SAS,240.0,41.7,89.0,0.4678,10.0,26.2,0.3846,14.6,18.8,0.7728,9.3,35.7,45.0,24.8,6.8,4.8,12.3,21.4,108.0,0.556,0.5245,0.2954,0.2158,21.38,75.92,49.39,59.38,6.93,7.97,11.31,100.0,110.73,105.79,50.465,50.465,2.14,0.4909
201811210SAS,0,SAS,240.0,41.7,89.0,0.4678,10.0,26.2,0.3846,14.6,18.8,0.7728,9.3,35.7,45.0,24.8,6.8,4.8,12.3,21.4,108.0,0.556,0.5245,0.2954,0.2158,21.38,75.92,49.39,59.38,6.93,7.97,11.31,100.0,110.73,105.79,50.465,50.465,2.14,0.4909
201811210UTA,1,UTA,240.0,40.4,83.3,0.4865,10.1,29.9,0.3407,17.1,25.7,0.6615,9.9,33.7,43.6,26.1,8.7,5.0,14.5,23.6,108.0,0.5724,0.5475,0.3607,0.3114,23.58,80.07,52.18,64.11,8.93,10.17,13.34,100.0,111.37,103.55,50.05375,50.05375,2.1563,0.5199
201811210UTA,0,UTA,240.0,40.4,83.3,0.4865,10.1,29.9,0.3407,17.1,25.7,0.6615,9.9,33.7,43.6,26.1,8.7,5.0,14.5,23.6,108.0,0.5724,0.5475,0.3607,0.3114,23.58,80.07,52.18,64.11,8.93,10.17,13.34,100.0,111.37,103.55,50.05375,50.05375,2.1563,0.5199
201811210GSW,1,GSW,242.5,41.7,87.5,0.4775,11.2,28.6,0.3964,19.9,25.0,0.8008,9.8,36.1,45.9,27.0,6.7,5.5,12.7,21.1,114.5,0.5821,0.5415,0.327,0.2861,23.25,77.29,51.95,64.42,6.78,9.43,11.32,100.0,116.26,107.19,51.1375,51.74244792,2.2439,0.5282
201811210GSW,0,GSW,242.5,41.7,87.5,0.4775,11.2,28.6,0.3964,19.9,25.0,0.8008,9.8,36.1,45.9,27.0,6.7,5.5,12.7,21.1,114.5,0.5821,0.5415,0.327,0.2861,23.25,77.29,51.95,64.42,6.78,9.43,11.32,100.0,116.26,107.19,51.1375,51.74244792,2.2439,0.5282
201811230BRK,1,BRK,240.0,39.8,89.0,0.4494,8.2,24.3,0.3375,21.3,27.7,0.7653,12.3,34.3,46.6,21.5,6.9,4.4,14.0,23.5,109.1,0.5417,0.4963,0.2732,0.3191,26.89,74.1,50.81,53.96,6.93,8.0,12.18,100.0,109.89,111.23,51.92875,51.92875,2.1042,0.4152
201811230BRK,0,BRK,240.0,39.8,89.0,0.4494,8.2,24.3,0.3375,21.3,27.7,0.7653,12.3,34.3,46.6,21.5,6.9,4.4,14.0,23.5,109.1,0.5417,0.4963,0.2732,0.3191,26.89,74.1,50.81,53.96,6.93,8.0,12.18,100.0,109.89,111.23,51.92875,51.92875,2.1042,0.4152
201811230LAC,1,LAC,245.0,42.1,92.5,0.4558,10.6,28.3,0.3676,23.3,28.5,0.8145,11.2,36.2,47.4,25.0,6.3,5.6,11.8,24.8,118.1,0.5622,0.5128,0.3046,0.3103,24.5,77.83,51.44,59.26,6.04,8.82,10.04,100.0,114.42,113.56,53.31875,54.54257813,2.2183,0.4702
201811230LAC,0,LAC,245.0,42.1,92.5,0.4558,10.6,28.3,0.3676,23.3,28.5,0.8145,11.2,36.2,47.4,25.0,6.3,5.6,11.8,24.8,118.1,0.5622,0.5128,0.3046,0.3103,24.5,77.83,51.44,59.26,6.04,8.82,10.04,100.0,114.42,113.56,53.31875,54.54257813,2.2183,0.4702
201811230DET,1,DET,245.0,39.1,88.2,0.4469,9.9,32.3,0.3022,22.2,28.1,0.7789,11.7,36.8,48.5,23.2,7.5,4.1,15.7,24.3,110.3,0.5532,0.5037,0.3687,0.3374,23.93,78.24,51.77,59.79,7.3,7.41,13.54,100.0,107.79,108.84,52.77375,53.96932292,2.0968,0.4398
201811230DET,0,DET,245.0,39.1,88.2,0.4469,9.9,32.3,0.3022,22.2,28.1,0.7789,11.7,36.8,48.5,23.2,7.5,4.1,15.7,24.3,110.3,0.5532,0.5037,0.3687,0.3374,23.93,78.24,51.77,59.79,7.3,7.41,13.54,100.0,107.79,108.84,52.77375,53.96932292,2.0968,0.4398
201811230TOR,1,TOR,242.5,39.8,87.9,0.4535,8.8,29.7,0.2932,18.6,24.9,0.749,9.7,31.3,41.0,24.4,8.9,4.5,15.1,19.6,107.0,0.5411,0.5036,0.3377,0.2875,20.81,74.19,46.01,62.02,8.68,7.41,13.21,100.0,104.79,113.28,52.56375,53.13354167,2.0395,0.4652
201811230TOR,0,TOR,242.5,39.8,87.9,0.4535,8.8,29.7,0.2932,18.6,24.9,0.749,9.7,31.3,41.0,24.4,8.9,4.5,15.1,19.6,107.0,0.5411,0.5036,0.3377,0.2875,20.81,74.19,46.01,62.02,8.68,7.41,13.21,100.0,104.79,113.28,52.56375,53.13354167,2.0395,0.4652
201811230PHI,1,PHI,247.5,42.2,91.5,0.4634,10.2,29.0,0.3537,21.2,27.3,0.7773,10.7,34.3,45.0,23.6,7.6,5.3,13.9,26.0,115.8,0.5615,0.5201,0.319,0.3071,23.48,77.71,50.21,55.89,7.37,9.13,11.81,100.0,111.79,108.86,53.83375,55.61721354,2.154,0.4376
201811230PHI,0,PHI,247.5,42.2,91.5,0.4634,10.2,29.0,0.3537,21.2,27.3,0.7773,10.7,34.3,45.0,23.6,7.6,5.3,13.9,26.0,115.8,0.5615,0.5201,0.319,0.3071,23.48,77.71,50.21,55.89,7.37,9.13,11.81,100.0,111.79,108.86,53.83375,55.61721354,2.154,0.4376
201811230ATL,1,ATL,240.0,41.7,90.9,0.4587,11.7,32.9,0.3589,18.0,23.8,0.7572,11.6,35.2,46.8,27.1,9.0,6.2,16.5,24.0,113.1,0.5578,0.5228,0.3616,0.2659,25.33,75.91,51.04,64.99,8.68,11.58,13.94,100.0,109.46,106.43,53.5525,53.5525,2.1128,0.5059
201811230ATL,0,ATL,240.0,41.7,90.9,0.4587,11.7,32.9,0.3589,18.0,23.8,0.7572,11.6,35.2,46.8,27.1,9.0,6.2,16.5,24.0,113.1,0.5578,0.5228,0.3616,0.2659,25.33,75.91,51.04,64.99,8.68,11.58,13.94,100.0,109.46,106.43,53.5525,53.5525,2.1128,0.5059
201811230NYK,1,NYK,245.0,41.4,90.6,0.4598,10.5,31.4,0.3304,22.5,29.1,0.7798,13.2,35.0,48.2,25.0,7.5,7.7,15.0,21.9,115.8,0.5637,0.5185,0.3492,0.326,27.88,73.71,51.03,59.96,7.38,12.94,12.69,100.0,113.27,110.35,53.11125,54.31723958,2.1873,0.4726
201811230NYK,0,NYK,245.0,41.4,90.6,0.4598,10.5,31.4,0.3304,22.5,29.1,0.7798,13.2,35.0,48.2,25.0,7.5,7.7,15.0,21.9,115.8,0.5637,0.5185,0.3492,0.326,27.88,73.71,51.03,59.96,7.38,12.94,12.69,100.0,113.27,110.35,53.11125,54.31723958,2.1873,0.4726
201811230OKC,1,OKC,240.0,41.3,88.0,0.4699,11.5,31.0,0.3728,14.5,19.7,0.7453,9.4,33.9,43.3,25.2,9.4,5.3,15.4,20.9,108.6,0.5622,0.5351,0.3537,0.226,21.97,73.34,48.5,60.77,9.44,8.99,13.81,100.0,108.74,106.91,51.67875,51.67875,2.1016,0.4872
201811230OKC,0,OKC,240.0,41.3,88.0,0.4699,11.5,31.0,0.3728,14.5,19.7,0.7453,9.4,33.9,43.3,25.2,9.4,5.3,15.4,20.9,108.6,0.5622,0.5351,0.3537,0.226,21.97,73.34,48.5,60.77,9.44,8.99,13.81,100.0,108.74,106.91,51.67875,51.67875,2.1016,0.4872
201811230CHI,1,CHI,245.0,39.2,88.1,0.4458,10.4,29.0,0.3543,16.5,20.1,0.8124,9.0,36.9,45.9,24.0,8.6,5.3,16.1,19.2,105.3,0.5449,0.5046,0.329,0.2318,18.84,81.29,49.93,60.9,8.39,8.99,14.27,100.0,102.9,101.73,52.37375,53.57973958,2.0146,0.4609
201811230CHI,0,CHI,245.0,39.2,88.1,0.4458,10.4,29.0,0.3543,16.5,20.1,0.8124,9.0,36.9,45.9,24.0,8.6,5.3,16.1,19.2,105.3,0.5449,0.5046,0.329,0.2318,18.84,81.29,49.93,60.9,8.39,8.99,14.27,100.0,102.9,101.73,52.37375,53.57973958,2.0146,0.4609
201811230IND,1,IND,240.0,38.5,83.9,0.4597,13.0,30.7,0.4272,15.6,21.5,0.7426,8.2,34.2,42.4,24.9,8.2,4.7,15.1,19.3,105.6,0.5674,0.5385,0.3706,0.2627,19.5,83.17,50.96,64.1,8.35,9.3,13.85,100.0,108.56,102.92,50.50625,50.50625,2.0998,0.4946
201811230IND,0,IND,240.0,38.5,83.9,0.4597,13.0,30.7,0.4272,15.6,21.5,0.7426,8.2,34.2,42.4,24.9,8.2,4.7,15.1,19.3,105.6,0.5674,0.5385,0.3706,0.2627,19.5,83.17,50.96,64.1,8.35,9.3,13.85,100.0,108.56,102.92,50.50625,50.50625,2.0998,0.4946
201811230MIL,1,MIL,242.5,44.9,92.3,0.486,15.8,41.3,0.3782,15.9,20.6,0.7545,10.3,38.6,48.9,27.2,6.6,5.6,14.2,19.2,121.5,0.5985,0.5712,0.4472,0.225,23.79,81.08,53.47,60.79,6.43,10.11,12.29,100.0,117.45,109.01,52.9925,53.61138021,2.2919,0.5126
201811230MIL,0,MIL,242.5,44.9,92.3,0.486,15.8,41.3,0.3782,15.9,20.6,0.7545,10.3,38.6,48.9,27.2,6.6,5.6,14.2,19.2,121.5,0.5985,0.5712,0.4472,0.225,23.79,81.08,53.47,60.79,6.43,10.11,12.29,100.0,117.45,109.01,52.9925,53.61138021,2.2919,0.5126
201811230DEN,1,DEN,240.0,40.1,84.3,0.4745,10.7,28.8,0.3682,18.9,24.9,0.748,10.5,34.3,44.8,25.8,7.6,4.3,14.3,19.9,109.8,0.5753,0.5375,0.3409,0.296,25.3,77.8,52.22,64.36,7.91,8.37,13.16,100.0,113.68,107.48,49.96375,49.96375,2.1914,0.5148
201811230DEN,0,DEN,240.0,40.1,84.3,0.4745,10.7,28.8,0.3682,18.9,24.9,0.748,10.5,34.3,44.8,25.8,7.6,4.3,14.3,19.9,109.8,0.5753,0.5375,0.3409,0.296,25.3,77.8,52.22,64.36,7.91,8.37,13.16,100.0,113.68,107.48,49.96375,49.96375,2.1914,0.5148
201811230GSW,1,GSW,242.5,40.6,86.9,0.4681,10.3,28.3,0.3705,19.4,24.4,0.7975,9.3,36.2,45.5,25.5,6.4,6.1,12.7,20.5,110.9,0.5688,0.5273,0.3259,0.2813,21.79,76.5,50.8,62.79,6.51,10.14,11.43,100.0,113.05,107.67,50.945,51.54994792,2.1839,0.5021
201811230GSW,0,GSW,242.5,40.6,86.9,0.4681,10.3,28.3,0.3705,19.4,24.4,0.7975,9.3,36.2,45.5,25.5,6.4,6.1,12.7,20.5,110.9,0.5688,0.5273,0.3259,0.2813,21.79,76.5,50.8,62.79,6.51,10.14,11.43,100.0,113.05,107.67,50.945,51.54994792,2.1839,0.5021
201811230LAL,1,LAL,240.0,40.9,92.3,0.4445,10.9,30.3,0.3659,16.9,21.6,0.7862,12.1,33.4,45.5,23.0,7.5,5.4,14.8,20.7,109.6,0.5395,0.5037,0.3269,0.2363,24.85,75.56,49.21,55.81,7.28,9.05,12.65,100.0,107.86,110.46,52.63,52.63,2.0847,0.4379
201811230LAL,0,LAL,240.0,40.9,92.3,0.4445,10.9,30.3,0.3659,16.9,21.6,0.7862,12.1,33.4,45.5,23.0,7.5,5.4,14.8,20.7,109.6,0.5395,0.5037,0.3269,0.2363,24.85,75.56,49.21,55.81,7.28,9.05,12.65,100.0,107.86,110.46,52.63,52.63,2.0847,0.4379
201811240CLE,1,CLE,240.0,40.6,87.5,0.4659,10.6,30.0,0.3569,14.8,17.9,0.8424,11.0,33.5,44.5,23.0,7.0,3.9,13.3,21.4,106.6,0.5603,0.5264,0.3423,0.2077,25.8,76.82,51.55,56.43,7.33,6.69,12.18,100.0,112.45,107.3,49.15125,49.15125,2.1715,0.4676
201811240CLE,0,CLE,240.0,40.6,87.5,0.4659,10.6,30.0,0.3569,14.8,17.9,0.8424,11.0,33.5,44.5,23.0,7.0,3.9,13.3,21.4,106.6,0.5603,0.5264,0.3423,0.2077,25.8,76.82,51.55,56.43,7.33,6.69,12.18,100.0,112.45,107.3,49.15125,49.15125,2.1715,0.4676
