,,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss
201503270MEM,0,MEM,240.0,38.2,82.0,0.468,8.0,16.6,0.4858,14.8,20.0,0.749,9.2,30.0,39.2,21.6,7.8,2.8,11.8,20.4,99.2,0.5472,0.5168,0.2026,0.2476,21.62,77.84,48.4,57.08,8.44,5.38,11.46,100.0,107.6,105.26,47.05,47.05,2.108,0.4606
201503270NOP,1,NOP,240.0,33.0,78.6,0.4222,8.2,20.4,0.3952,15.0,21.2,0.694,9.8,33.2,43.0,21.6,5.8,5.2,14.6,18.4,89.2,0.5094,0.4752,0.2594,0.2718,22.8,72.24,48.06,66.36,6.38,8.24,14.16,100.0,97.74,103.38,46.735,46.735,1.9084,0.4614
201503270NOP,0,NOP,240.0,33.0,78.6,0.4222,8.2,20.4,0.3952,15.0,21.2,0.694,9.8,33.2,43.0,21.6,5.8,5.2,14.6,18.4,89.2,0.5094,0.4752,0.2594,0.2718,22.8,72.24,48.06,66.36,6.38,8.24,14.16,100.0,97.74,103.38,46.735,46.735,1.9084,0.4614
201503270SAS,1,SAS,240.0,41.8,82.4,0.5068,8.2,21.8,0.3868,18.8,23.0,0.8216,8.0,34.8,42.8,26.4,9.4,4.6,12.6,15.8,110.6,0.5974,0.5562,0.2644,0.2838,20.82,77.6,51.3,63.44,9.92,7.08,11.94,100.0,117.0,101.22,48.9625,48.9625,2.2632,0.5408
201503270SAS,0,SAS,240.0,41.8,82.4,0.5068,8.2,21.8,0.3868,18.8,23.0,0.8216,8.0,34.8,42.8,26.4,9.4,4.6,12.6,15.8,110.6,0.5974,0.5562,0.2644,0.2838,20.82,77.6,51.3,63.44,9.92,7.08,11.94,100.0,117.0,101.22,48.9625,48.9625,2.2632,0.5408
201503270DEN,1,DEN,240.0,36.0,85.4,0.4204,9.6,27.6,0.3538,15.2,23.2,0.639,11.4,31.0,42.4,20.2,10.2,5.0,15.0,22.6,96.8,0.5046,0.4762,0.3214,0.2716,24.42,70.88,47.0,54.9,10.7,8.06,13.64,100.0,100.36,107.34,50.01,50.01,1.9342,0.4036
201503270DEN,0,DEN,240.0,36.0,85.4,0.4204,9.6,27.6,0.3538,15.2,23.2,0.639,11.4,31.0,42.4,20.2,10.2,5.0,15.0,22.6,96.8,0.5046,0.4762,0.3214,0.2716,24.42,70.88,47.0,54.9,10.7,8.06,13.64,100.0,100.36,107.34,50.01,50.01,1.9342,0.4036
201503270PHO,1,PHO,240.0,38.6,84.2,0.4586,5.6,20.2,0.2966,15.2,23.4,0.6494,12.8,37.6,50.4,18.6,8.8,5.4,15.0,19.0,98.0,0.5182,0.4916,0.2416,0.2786,28.9,82.3,55.92,47.68,9.14,8.5,13.7,100.0,102.22,96.52,48.7575,48.7575,2.0046,0.382
201503270PHO,0,PHO,240.0,38.6,84.2,0.4586,5.6,20.2,0.2966,15.2,23.4,0.6494,12.8,37.6,50.4,18.6,8.8,5.4,15.0,19.0,98.0,0.5182,0.4916,0.2416,0.2786,28.9,82.3,55.92,47.68,9.14,8.5,13.7,100.0,102.22,96.52,48.7575,48.7575,2.0046,0.382
201503280CHO,1,CHO,250.0,36.2,91.2,0.398,6.2,18.6,0.3272,17.6,23.0,0.7666,10.2,38.0,48.2,19.2,7.0,6.4,10.4,18.6,96.2,0.4762,0.432,0.2038,0.2518,20.7,82.84,50.16,52.74,6.94,8.76,9.3,100.0,97.56,100.88,51.1625,53.69635417,1.8968,0.374
201503280CHO,0,CHO,250.0,36.2,91.2,0.398,6.2,18.6,0.3272,17.6,23.0,0.7666,10.2,38.0,48.2,19.2,7.0,6.4,10.4,18.6,96.2,0.4762,0.432,0.2038,0.2518,20.7,82.84,50.16,52.74,6.94,8.76,9.3,100.0,97.56,100.88,51.1625,53.69635417,1.8968,0.374
201503280CHI,1,CHI,240.0,38.2,78.8,0.487,8.0,22.4,0.3468,18.8,23.0,0.823,7.6,36.6,44.2,24.6,4.2,5.0,9.8,18.2,103.2,0.5838,0.5384,0.2852,0.2904,18.86,80.46,51.88,64.44,4.72,8.46,9.92,100.0,116.62,107.0,45.9625,45.9625,2.2552,0.5404
201503280CHI,0,CHI,240.0,38.2,78.8,0.487,8.0,22.4,0.3468,18.8,23.0,0.823,7.6,36.6,44.2,24.6,4.2,5.0,9.8,18.2,103.2,0.5838,0.5384,0.2852,0.2904,18.86,80.46,51.88,64.44,4.72,8.46,9.92,100.0,116.62,107.0,45.9625,45.9625,2.2552,0.5404
201503280MIL,1,MIL,255.0,40.2,87.8,0.4718,6.2,15.6,0.3918,17.4,23.6,0.7462,16.2,33.0,49.2,25.0,8.8,6.0,17.6,25.6,104.0,0.542,0.5078,0.185,0.2772,31.14,78.02,54.28,63.06,9.0,10.18,15.7,100.0,106.52,112.02,50.205,54.01046875,2.0696,0.505
201503280MIL,0,MIL,255.0,40.2,87.8,0.4718,6.2,15.6,0.3918,17.4,23.6,0.7462,16.2,33.0,49.2,25.0,8.8,6.0,17.6,25.6,104.0,0.542,0.5078,0.185,0.2772,31.14,78.02,54.28,63.06,9.0,10.18,15.7,100.0,106.52,112.02,50.205,54.01046875,2.0696,0.505
201503280UTA,1,UTA,245.0,32.4,76.6,0.4222,7.4,23.6,0.3142,18.8,27.4,0.6924,11.2,29.2,40.4,18.2,10.0,6.0,13.6,19.0,91.0,0.5148,0.4722,0.3118,0.363,25.12,76.02,49.82,57.5,11.14,10.24,13.34,100.0,101.24,107.6,46.0075,47.02546875,1.9754,0.3944
201503280UTA,0,UTA,245.0,32.4,76.6,0.4222,7.4,23.6,0.3142,18.8,27.4,0.6924,11.2,29.2,40.4,18.2,10.0,6.0,13.6,19.0,91.0,0.5148,0.4722,0.3118,0.363,25.12,76.02,49.82,57.5,11.14,10.24,13.34,100.0,101.24,107.6,46.0075,47.02546875,1.9754,0.3944
201503280POR,1,POR,240.0,36.0,83.6,0.4314,8.4,26.6,0.3068,15.0,19.2,0.7782,10.8,33.6,44.4,17.0,5.4,3.2,13.4,17.2,95.4,0.5188,0.481,0.3168,0.2306,23.18,75.12,48.68,47.26,5.82,4.78,12.82,100.0,103.72,108.62,47.66,47.66,2.001,0.3556
201503280POR,0,POR,240.0,36.0,83.6,0.4314,8.4,26.6,0.3068,15.0,19.2,0.7782,10.8,33.6,44.4,17.0,5.4,3.2,13.4,17.2,95.4,0.5188,0.481,0.3168,0.2306,23.18,75.12,48.68,47.26,5.82,4.78,12.82,100.0,103.72,108.62,47.66,47.66,2.001,0.3556
201503290WAS,1,WAS,250.0,35.2,88.4,0.3988,5.2,17.2,0.2964,18.8,25.4,0.7318,10.4,36.8,47.2,20.2,6.6,4.0,12.4,19.6,94.4,0.4756,0.4278,0.192,0.2994,20.52,79.0,48.82,56.96,6.56,5.88,10.98,100.0,94.62,108.82,51.2325,53.78354167,1.846,0.3938
201503290WAS,0,WAS,250.0,35.2,88.4,0.3988,5.2,17.2,0.2964,18.8,25.4,0.7318,10.4,36.8,47.2,20.2,6.6,4.0,12.4,19.6,94.4,0.4756,0.4278,0.192,0.2994,20.52,79.0,48.82,56.96,6.56,5.88,10.98,100.0,94.62,108.82,51.2325,53.78354167,1.846,0.3938
201503290BRK,1,BRK,255.0,40.6,89.6,0.4594,6.0,18.2,0.3208,20.8,25.0,0.8484,10.0,35.6,45.6,23.2,6.4,5.0,11.6,18.4,108.0,0.541,0.4922,0.2012,0.282,19.9,73.96,47.66,56.86,6.32,6.28,10.26,100.0,107.84,106.64,51.5375,55.3546875,2.0992,0.447
201503290BRK,0,BRK,255.0,40.6,89.6,0.4594,6.0,18.2,0.3208,20.8,25.0,0.8484,10.0,35.6,45.6,23.2,6.4,5.0,11.6,18.4,108.0,0.541,0.4922,0.2012,0.282,19.9,73.96,47.66,56.86,6.32,6.28,10.26,100.0,107.84,106.64,51.5375,55.3546875,2.0992,0.447
201503290NOP,1,NOP,240.0,35.8,78.8,0.4548,8.4,19.4,0.4212,12.6,18.4,0.6644,10.2,32.2,42.4,21.4,5.6,5.8,14.4,17.6,92.6,0.5336,0.5086,0.2468,0.2378,24.96,71.48,49.16,60.04,6.24,9.24,14.1,100.0,103.16,105.78,45.87,45.87,2.0174,0.467
201503290NOP,0,NOP,240.0,35.8,78.8,0.4548,8.4,19.4,0.4212,12.6,18.4,0.6644,10.2,32.2,42.4,21.4,5.6,5.8,14.4,17.6,92.6,0.5336,0.5086,0.2468,0.2378,24.96,71.48,49.16,60.04,6.24,9.24,14.1,100.0,103.16,105.78,45.87,45.87,2.0174,0.467
201503290CLE,1,CLE,240.0,40.4,82.6,0.489,11.8,30.0,0.3922,13.2,18.0,0.7392,9.6,33.0,42.6,23.8,7.2,3.8,13.4,16.4,105.8,0.5846,0.56,0.363,0.2184,24.9,79.82,52.8,58.12,7.72,5.96,12.82,100.0,115.72,102.36,47.475,47.475,2.2326,0.5028
201503290CLE,0,CLE,240.0,40.4,82.6,0.489,11.8,30.0,0.3922,13.2,18.0,0.7392,9.6,33.0,42.6,23.8,7.2,3.8,13.4,16.4,105.8,0.5846,0.56,0.363,0.2184,24.9,79.82,52.8,58.12,7.72,5.96,12.82,100.0,115.72,102.36,47.475,47.475,2.2326,0.5028
201503290MIA,1,MIA,240.0,34.8,79.2,0.4396,7.6,22.4,0.343,12.8,18.0,0.7058,10.0,29.6,39.6,19.4,8.4,5.8,17.2,20.0,90.0,0.5164,0.4876,0.2824,0.2284,24.56,70.32,47.64,55.74,9.18,10.12,16.48,100.0,98.56,100.42,47.475,47.475,1.8938,0.4078
201503290MIA,0,MIA,240.0,34.8,79.2,0.4396,7.6,22.4,0.343,12.8,18.0,0.7058,10.0,29.6,39.6,19.4,8.4,5.8,17.2,20.0,90.0,0.5164,0.4876,0.2824,0.2284,24.56,70.32,47.64,55.74,9.18,10.12,16.48,100.0,98.56,100.42,47.475,47.475,1.8938,0.4078
201503290BOS,1,BOS,245.0,35.4,84.6,0.4194,5.6,21.6,0.2564,19.2,26.2,0.7292,11.8,36.2,48.0,20.4,7.6,3.2,13.8,21.0,95.6,0.5002,0.452,0.2576,0.34,25.1,78.44,52.0,57.98,7.96,5.2,12.68,100.0,99.94,100.7,49.5225,50.64828125,1.9318,0.4102
201503290BOS,0,BOS,245.0,35.4,84.6,0.4194,5.6,21.6,0.2564,19.2,26.2,0.7292,11.8,36.2,48.0,20.4,7.6,3.2,13.8,21.0,95.6,0.5002,0.452,0.2576,0.34,25.1,78.44,52.0,57.98,7.96,5.2,12.68,100.0,99.94,100.7,49.5225,50.64828125,1.9318,0.4102
201503290SAS,1,SAS,240.0,41.6,84.0,0.4948,8.4,23.0,0.376,15.0,18.2,0.821,10.0,36.0,46.0,26.6,9.2,4.2,13.8,15.8,106.6,0.5786,0.5444,0.2738,0.2172,24.88,77.08,52.76,64.36,9.76,6.52,13.04,100.0,113.42,96.0,48.2225,48.2225,2.213,0.554
201503290SAS,0,SAS,240.0,41.6,84.0,0.4948,8.4,23.0,0.376,15.0,18.2,0.821,10.0,36.0,46.0,26.6,9.2,4.2,13.8,15.8,106.6,0.5786,0.5444,0.2738,0.2172,24.88,77.08,52.76,64.36,9.76,6.52,13.04,100.0,113.42,96.0,48.2225,48.2225,2.213,0.554
201503290IND,1,IND,240.0,37.8,84.0,0.4486,9.4,24.6,0.3788,17.6,24.2,0.7374,11.4,29.6,41.0,21.0,5.8,3.8,12.8,23.4,102.6,0.5424,0.506,0.298,0.3002,26.44,83.78,52.06,56.12,6.22,7.36,11.76,100.0,110.32,116.12,48.4475,48.4475,2.1182,0.4354
201503290IND,0,IND,240.0,37.8,84.0,0.4486,9.4,24.6,0.3788,17.6,24.2,0.7374,11.4,29.6,41.0,21.0,5.8,3.8,12.8,23.4,102.6,0.5424,0.506,0.298,0.3002,26.44,83.78,52.06,56.12,6.22,7.36,11.76,100.0,110.32,116.12,48.4475,48.4475,2.1182,0.4354
201503290PHO,1,PHO,240.0,36.8,85.0,0.4334,5.6,20.6,0.29,14.6,21.2,0.711,12.4,37.4,49.8,16.6,8.0,5.4,15.2,18.4,93.8,0.4964,0.466,0.2442,0.2508,27.1,79.26,53.48,44.74,8.24,8.48,13.88,100.0,97.38,95.84,48.935,48.935,1.9078,0.3378
201503290PHO,0,PHO,240.0,36.8,85.0,0.4334,5.6,20.6,0.29,14.6,21.2,0.711,12.4,37.4,49.8,16.6,8.0,5.4,15.2,18.4,93.8,0.4964,0.466,0.2442,0.2508,27.1,79.26,53.48,44.74,8.24,8.48,13.88,100.0,97.38,95.84,48.935,48.935,1.9078,0.3378
201503300CHO,1,CHO,250.0,37.4,89.0,0.4238,7.4,20.2,0.353,18.8,24.2,0.7768,10.2,39.2,49.4,21.6,5.8,7.0,9.4,18.2,101.0,0.5116,0.4662,0.2292,0.2716,21.4,85.0,52.34,57.2,5.8,9.84,8.6,100.0,104.48,102.48,49.8475,52.38135417,2.0518,0.4352
201503300CHO,0,CHO,250.0,37.4,89.0,0.4238,7.4,20.2,0.353,18.8,24.2,0.7768,10.2,39.2,49.4,21.6,5.8,7.0,9.4,18.2,101.0,0.5116,0.4662,0.2292,0.2716,21.4,85.0,52.34,57.2,5.8,9.84,8.6,100.0,104.48,102.48,49.8475,52.38135417,2.0518,0.4352
201503300PHI,1,PHI,240.0,35.4,84.8,0.419,11.4,30.0,0.3794,13.0,21.2,0.6114,10.4,33.0,43.4,18.4,9.2,6.0,14.0,23.6,95.2,0.5068,0.4862,0.3542,0.25,21.72,70.1,45.46,52.5,9.64,9.4,12.88,100.0,99.88,104.58,49.235,49.235,1.9316,0.3754
201503300PHI,0,PHI,240.0,35.4,84.8,0.419,11.4,30.0,0.3794,13.0,21.2,0.6114,10.4,33.0,43.4,18.4,9.2,6.0,14.0,23.6,95.2,0.5068,0.4862,0.3542,0.25,21.72,70.1,45.46,52.5,9.64,9.4,12.88,100.0,99.88,104.58,49.235,49.235,1.9316,0.3754
201503300TOR,1,TOR,240.0,35.8,77.4,0.4634,7.4,19.6,0.3772,20.8,24.8,0.8322,10.0,29.6,39.6,20.4,5.2,2.8,10.2,17.6,99.8,0.5656,0.5108,0.2526,0.3224,26.32,72.0,49.44,57.56,6.04,4.72,10.26,100.0,115.6,117.16,44.69,44.69,2.2332,0.4572
201503300TOR,0,TOR,240.0,35.8,77.4,0.4634,7.4,19.6,0.3772,20.8,24.8,0.8322,10.0,29.6,39.6,20.4,5.2,2.8,10.2,17.6,99.8,0.5656,0.5108,0.2526,0.3224,26.32,72.0,49.44,57.56,6.04,4.72,10.26,100.0,115.6,117.16,44.69,44.69,2.2332,0.4572
201503300ATL,1,ATL,240.0,38.4,82.0,0.4704,11.2,26.4,0.4208,12.8,16.0,0.8156,7.4,29.0,36.4,25.8,9.8,4.4,13.6,15.6,100.8,0.5672,0.5382,0.3194,0.2,18.16,75.0,45.98,67.74,10.56,7.86,13.3,100.0,108.62,112.24,47.9,47.9,2.103,0.5398
201503300ATL,0,ATL,240.0,38.4,82.0,0.4704,11.2,26.4,0.4208,12.8,16.0,0.8156,7.4,29.0,36.4,25.8,9.8,4.4,13.6,15.6,100.8,0.5672,0.5382,0.3194,0.2,18.16,75.0,45.98,67.74,10.56,7.86,13.3,100.0,108.62,112.24,47.9,47.9,2.103,0.5398
201503300MEM,1,MEM,240.0,37.0,82.2,0.4512,6.6,14.8,0.4486,11.8,15.6,0.765,8.0,30.0,38.0,20.4,7.4,2.4,11.4,17.0,92.4,0.5192,0.4912,0.1792,0.1904,18.74,75.78,46.22,55.22,8.06,4.44,11.34,100.0,101.46,107.2,46.505,46.505,1.9902,0.439
201503300MEM,0,MEM,240.0,37.0,82.2,0.4512,6.6,14.8,0.4486,11.8,15.6,0.765,8.0,30.0,38.0,20.4,7.4,2.4,11.4,17.0,92.4,0.5192,0.4912,0.1792,0.1904,18.74,75.78,46.22,55.22,8.06,4.44,11.34,100.0,101.46,107.2,46.505,46.505,1.9902,0.439
201503300MIN,1,MIN,250.0,36.0,76.2,0.473,6.0,15.6,0.373,22.2,25.8,0.8498,8.2,27.6,35.8,20.0,6.8,3.0,16.6,17.2,100.2,0.5726,0.512,0.2038,0.3378,21.7,67.68,45.82,55.14,7.28,4.98,15.86,100.0,107.76,117.14,48.4275,50.49130208,2.069,0.4142
201503300MIN,0,MIN,250.0,36.0,76.2,0.473,6.0,15.6,0.373,22.2,25.8,0.8498,8.2,27.6,35.8,20.0,6.8,3.0,16.6,17.2,100.2,0.5726,0.512,0.2038,0.3378,21.7,67.68,45.82,55.14,7.28,4.98,15.86,100.0,107.76,117.14,48.4275,50.49130208,2.069,0.4142
201503300POR,1,POR,240.0,38.0,84.6,0.4494,8.6,25.4,0.3372,14.0,18.0,0.781,10.2,34.4,44.6,20.2,6.2,3.8,14.0,17.0,98.6,0.5332,0.4996,0.2992,0.213,22.5,77.6,50.04,52.5,6.54,5.78,13.24,100.0,105.02,107.18,48.475,48.475,2.0282,0.4142
201503300POR,0,POR,240.0,38.0,84.6,0.4494,8.6,25.4,0.3372,14.0,18.0,0.781,10.2,34.4,44.6,20.2,6.2,3.8,14.0,17.0,98.6,0.5332,0.4996,0.2992,0.213,22.5,77.6,50.04,52.5,6.54,5.78,13.24,100.0,105.02,107.18,48.475,48.475,2.0282,0.4142
201503310BRK,1,BRK,240.0,39.8,85.6,0.47,5.4,18.8,0.29,18.6,22.4,0.8382,8.0,35.6,43.6,22.8,6.8,4.8,10.2,15.2,103.6,0.5464,0.5018,0.2188,0.2666,17.48,80.18,49.74,57.18,7.04,6.68,9.6,100.0,107.88,105.36,49.22,49.22,2.1092,0.4626
201503310BRK,0,BRK,240.0,39.8,85.6,0.47,5.4,18.8,0.29,18.6,22.4,0.8382,8.0,35.6,43.6,22.8,6.8,4.8,10.2,15.2,103.6,0.5464,0.5018,0.2188,0.2666,17.48,80.18,49.74,57.18,7.04,6.68,9.6,100.0,107.88,105.36,49.22,49.22,2.1092,0.4626
201503310DET,1,DET,245.0,41.0,89.0,0.4612,9.4,24.8,0.3784,15.2,22.6,0.6888,12.4,31.6,44.0,24.8,6.8,6.0,8.2,18.8,106.6,0.5394,0.514,0.2788,0.2542,26.12,72.06,48.54,60.5,7.46,9.22,7.54,100.0,116.48,109.02,47.7675,48.87427083,2.2388,0.5218
201503310DET,0,DET,245.0,41.0,89.0,0.4612,9.4,24.8,0.3784,15.2,22.6,0.6888,12.4,31.6,44.0,24.8,6.8,6.0,8.2,18.8,106.6,0.5394,0.514,0.2788,0.2542,26.12,72.06,48.54,60.5,7.46,9.22,7.54,100.0,116.48,109.02,47.7675,48.87427083,2.2388,0.5218
201503310MIA,1,MIA,240.0,34.0,79.4,0.4286,7.6,22.8,0.3332,14.6,20.0,0.7136,10.8,29.2,40.0,18.8,7.6,4.6,16.0,19.8,90.2,0.5106,0.4764,0.2868,0.2522,26.2,69.08,47.58,55.3,8.36,7.76,15.34,100.0,100.02,103.94,47.05,47.05,1.919,0.3992
201503310MIA,0,MIA,240.0,34.0,79.4,0.4286,7.6,22.8,0.3332,14.6,20.0,0.7136,10.8,29.2,40.0,18.8,7.6,4.6,16.0,19.8,90.2,0.5106,0.4764,0.2868,0.2522,26.2,69.08,47.58,55.3,8.36,7.76,15.34,100.0,100.02,103.94,47.05,47.05,1.919,0.3992
201503310LAC,1,LAC,240.0,43.2,84.2,0.5148,11.0,27.0,0.4078,16.4,25.8,0.6446,10.2,37.0,47.2,29.0,8.0,5.4,13.4,20.0,113.8,0.5974,0.5806,0.3228,0.3072,24.64,81.34,55.08,67.04,8.28,9.16,12.36,100.0,117.1,99.54,49.8275,49.8275,2.2836,0.5828
201503310LAC,0,LAC,240.0,43.2,84.2,0.5148,11.0,27.0,0.4078,16.4,25.8,0.6446,10.2,37.0,47.2,29.0,8.0,5.4,13.4,20.0,113.8,0.5974,0.5806,0.3228,0.3072,24.64,81.34,55.08,67.04,8.28,9.16,12.36,100.0,117.1,99.54,49.8275,49.8275,2.2836,0.5828
201504010ORL,1,ORL,240.0,39.8,85.2,0.4666,4.8,17.6,0.2722,14.2,16.6,0.8772,11.6,31.0,42.6,25.2,7.6,3.0,15.2,22.0,98.6,0.5328,0.4946,0.2076,0.194,26.4,72.08,49.28,63.22,8.04,5.28,14.2,100.0,104.86,113.9,48.3425,48.3425,2.0406,0.521
201504010ORL,0,ORL,240.0,39.8,85.2,0.4666,4.8,17.6,0.2722,14.2,16.6,0.8772,11.6,31.0,42.6,25.2,7.6,3.0,15.2,22.0,98.6,0.5328,0.4946,0.2076,0.194,26.4,72.08,49.28,63.22,8.04,5.28,14.2,100.0,104.86,113.9,48.3425,48.3425,2.0406,0.521
201504010WAS,1,WAS,250.0,33.6,86.2,0.3902,4.8,16.4,0.2866,20.8,28.2,0.7234,11.0,37.6,48.6,18.2,8.2,4.6,14.0,20.8,92.8,0.4722,0.4174,0.1878,0.3446,21.62,76.78,49.0,54.08,8.24,7.2,12.4,100.0,93.02,106.0,51.2975,53.84854167,1.8108,0.3526
201504010WAS,0,WAS,250.0,33.6,86.2,0.3902,4.8,16.4,0.2866,20.8,28.2,0.7234,11.0,37.6,48.6,18.2,8.2,4.6,14.0,20.8,92.8,0.4722,0.4174,0.1878,0.3446,21.62,76.78,49.0,54.08,8.24,7.2,12.4,100.0,93.02,106.0,51.2975,53.84854167,1.8108,0.3526
201504010CHO,1,CHO,250.0,36.4,88.2,0.4168,7.6,21.8,0.3402,19.6,24.8,0.7932,9.6,39.4,49.0,21.4,4.8,7.6,10.0,18.4,100.0,0.5096,0.4608,0.25,0.2804,20.32,80.84,50.74,57.86,4.66,10.78,9.18,100.0,102.94,106.04,50.19,52.72385417,2.013,0.4274
201504010CHO,0,CHO,250.0,36.4,88.2,0.4168,7.6,21.8,0.3402,19.6,24.8,0.7932,9.6,39.4,49.0,21.4,4.8,7.6,10.0,18.4,100.0,0.5096,0.4608,0.25,0.2804,20.32,80.84,50.74,57.86,4.66,10.78,9.18,100.0,102.94,106.04,50.19,52.72385417,2.013,0.4274
201504010NYK,1,NYK,240.0,32.8,81.6,0.4018,5.6,20.2,0.2774,13.4,17.0,0.7784,9.0,27.0,36.0,21.0,7.4,4.4,14.6,21.0,84.6,0.475,0.4354,0.2468,0.2096,20.58,75.6,45.46,63.9,8.02,7.16,14.04,100.0,92.24,114.88,47.6375,47.6375,1.7816,0.4452
201504010NYK,0,NYK,240.0,32.8,81.6,0.4018,5.6,20.2,0.2774,13.4,17.0,0.7784,9.0,27.0,36.0,21.0,7.4,4.4,14.6,21.0,84.6,0.475,0.4354,0.2468,0.2096,20.58,75.6,45.46,63.9,8.02,7.16,14.04,100.0,92.24,114.88,47.6375,47.6375,1.7816,0.4452
201504010BOS,1,BOS,240.0,37.6,82.4,0.4524,6.4,23.6,0.268,21.2,28.0,0.758,9.8,33.4,43.2,23.2,7.2,2.2,11.6,23.2,102.8,0.5418,0.4904,0.2858,0.3632,23.72,75.16,50.36,61.8,7.66,3.66,11.0,100.0,109.42,106.1,48.75,48.75,2.1094,0.474
201504010BOS,0,BOS,240.0,37.6,82.4,0.4524,6.4,23.6,0.268,21.2,28.0,0.758,9.8,33.4,43.2,23.2,7.2,2.2,11.6,23.2,102.8,0.5418,0.4904,0.2858,0.3632,23.72,75.16,50.36,61.8,7.66,3.66,11.0,100.0,109.42,106.1,48.75,48.75,2.1094,0.474
201504010MIL,1,MIL,240.0,36.0,78.4,0.4646,4.4,16.0,0.2654,18.2,24.0,0.7594,12.0,28.6,40.6,24.8,9.2,4.8,17.0,22.6,94.6,0.536,0.4936,0.205,0.3072,27.46,74.72,50.32,69.16,9.8,9.12,16.08,100.0,102.62,111.14,47.4,47.4,1.9978,0.5262
201504010MIL,0,MIL,240.0,36.0,78.4,0.4646,4.4,16.0,0.2654,18.2,24.0,0.7594,12.0,28.6,40.6,24.8,9.2,4.8,17.0,22.6,94.6,0.536,0.4936,0.205,0.3072,27.46,74.72,50.32,69.16,9.8,9.12,16.08,100.0,102.62,111.14,47.4,47.4,1.9978,0.5262
201504010MIN,1,MIN,250.0,33.4,76.6,0.4358,6.4,16.6,0.3752,24.2,28.0,0.8628,9.6,26.6,36.2,19.4,6.8,3.6,16.4,17.2,97.4,0.5472,0.4774,0.2162,0.3656,24.48,66.52,45.58,58.44,7.32,6.34,15.5,100.0,105.36,116.96,48.35,50.41380208,2.011,0.4018
201504010MIN,0,MIN,250.0,33.4,76.6,0.4358,6.4,16.6,0.3752,24.2,28.0,0.8628,9.6,26.6,36.2,19.4,6.8,3.6,16.4,17.2,97.4,0.5472,0.4774,0.2162,0.3656,24.48,66.52,45.58,58.44,7.32,6.34,15.5,100.0,105.36,116.96,48.35,50.41380208,2.011,0.4018
201504010OKC,1,OKC,240.0,39.0,85.0,0.4584,7.8,19.8,0.39,16.0,21.6,0.7448,13.0,33.6,46.6,20.0,7.8,3.6,16.2,20.2,101.8,0.538,0.5044,0.233,0.2614,31.3,75.06,53.96,50.5,8.28,5.92,14.6,100.0,107.24,108.1,49.23,49.23,2.0664,0.4086
201504010OKC,0,OKC,240.0,39.0,85.0,0.4584,7.8,19.8,0.39,16.0,21.6,0.7448,13.0,33.6,46.6,20.0,7.8,3.6,16.2,20.2,101.8,0.538,0.5044,0.233,0.2614,31.3,75.06,53.96,50.5,8.28,5.92,14.6,100.0,107.24,108.1,49.23,49.23,2.0664,0.4086
201504010HOU,1,HOU,240.0,36.8,78.6,0.4686,11.2,29.2,0.3752,19.2,26.0,0.73,11.4,31.2,42.6,23.6,9.4,4.8,17.2,24.0,104.0,0.5814,0.5408,0.371,0.3408,27.84,73.66,51.74,62.86,10.02,7.88,16.08,100.0,111.22,105.5,48.375,48.375,2.1522,0.491
201504010HOU,0,HOU,240.0,36.8,78.6,0.4686,11.2,29.2,0.3752,19.2,26.0,0.73,11.4,31.2,42.6,23.6,9.4,4.8,17.2,24.0,104.0,0.5814,0.5408,0.371,0.3408,27.84,73.66,51.74,62.86,10.02,7.88,16.08,100.0,111.22,105.5,48.375,48.375,2.1522,0.491
201504010UTA,1,UTA,245.0,35.2,82.8,0.4254,6.8,26.6,0.2532,19.2,27.6,0.71,15.2,28.8,44.0,16.6,11.2,6.8,12.4,22.0,96.4,0.5086,0.4664,0.3204,0.3328,33.06,74.1,51.92,47.16,12.3,11.96,11.5,100.0,106.46,105.3,46.555,47.57296875,2.0732,0.356
201504010UTA,0,UTA,245.0,35.2,82.8,0.4254,6.8,26.6,0.2532,19.2,27.6,0.71,15.2,28.8,44.0,16.6,11.2,6.8,12.4,22.0,96.4,0.5086,0.4664,0.3204,0.3328,33.06,74.1,51.92,47.16,12.3,11.96,11.5,100.0,106.46,105.3,46.555,47.57296875,2.0732,0.356
201504010POR,1,POR,240.0,40.2,86.6,0.465,9.8,26.4,0.3714,13.0,17.0,0.7744,11.0,34.2,45.2,22.4,6.2,4.2,13.4,15.6,103.2,0.5496,0.521,0.3042,0.1968,24.56,78.52,51.22,55.22,6.54,6.34,12.5,100.0,109.82,104.68,48.5375,48.5375,2.122,0.4598
201504010POR,0,POR,240.0,40.2,86.6,0.465,9.8,26.4,0.3714,13.0,17.0,0.7744,11.0,34.2,45.2,22.4,6.2,4.2,13.4,15.6,103.2,0.5496,0.521,0.3042,0.1968,24.56,78.52,51.22,55.22,6.54,6.34,12.5,100.0,109.82,104.68,48.5375,48.5375,2.122,0.4598
